state,date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,population,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
Alabama,2020-03-26,2,1.2857142857142856,2,2,3,2,2,2,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-03-27,1,1.4285714285714286,1,1,4,3,3,3,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-03-28,0,1.7142857142857144,0,0,4,3,3,3,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-03-29,1,1.7142857142857144,1,1,5,4,4,4,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-03-30,6,2,6,6,11,10,10,10,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-03-31,3,3.142857142857143,3,3,14,13,13,13,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-01,14,3.7142857142857144,14,14,28,27,27,27,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-02,4,4.428571428571429,4,4,32,31,31,31,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-03,6,5.285714285714286,6,6,38,37,37,37,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-04,6,6.142857142857142,6,6,44,43,43,43,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-05,1,5.142857142857142,1,1,45,44,44,44,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-06,8,5.7142857142857135,8,8,53,52,52,52,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-07,11,8.714285714285715,11,11,64,63,63,63,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-08,3,9.428571428571429,3,3,67,66,66,66,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-09,11,10,11,11,78,77,77,77,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-10,2,10.428571428571429,2,2,80,79,79,79,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-11,13,10.571428571428571,13,13,93,92,92,92,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-12,0,7.285714285714286,0,0,93,92,92,92,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-13,11,7.428571428571429,11,11,104,103,103,103,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-14,10,11,10,10,114,113,113,113,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-15,9,10.857142857142858,9,9,123,122,122,122,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-16,14,11,14,14,137,136,136,136,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-17,14,10.857142857142858,14,14,151,150,150,150,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-19,13,7,13,13,160,163,163,163,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-20,4,7.142857142857142,4,4,164,167,167,167,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-21,22,11.428571428571429,22,22,186,189,189,189,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-22,15,11.714285714285714,15,15,201,204,204,204,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-24,12,12,12,12,209,216,216,216,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-25,4,12.285714285714285,4,4,213,220,220,220,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-26,6,7.714285714285714,6,6,219,226,226,226,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-27,9,7.571428571428571,9,9,228,235,235,235,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-28,14,12.714285714285715,14,14,242,249,249,249,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-29,20,12.571428571428571,20,20,262,269,269,269,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-04-30,10,12.571428571428571,10,10,272,279,279,279,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-05-01,17,12.428571428571429,17,17,289,296,296,296,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-05-03,2,7.428571428571429,2,2,290,298,298,298,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-05-04,8,7.428571428571429,8,8,298,306,306,306,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-05-05,NA,10.571428571428571,4.285714285714286,21.714285714285715,NA,316.57142857142856,310.2857142857143,327.7142857142857,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-05-06,NA,10.428571428571429,4.142857142857143,21,NA,327.42857142857144,316.85714285714283,344,4903185,0.7338,0.8362,0.8668,0.9077
Alabama,2020-05-07,NA,10,3.8571428571428568,21,NA,338.14285714285717,323.57142857142856,360.2857142857143,4903185,0.7338,0.8362,0.8668,0.9077
