state,date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,population,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
Alabama,2020-03-26,2,1,2,2,3,2,2,2,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-03-27,1,1.4285714285714286,1,1,4,3,3,3,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-03-28,0,1.4285714285714286,0,0,4,3,3,3,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-03-29,1,1.7142857142857144,1,1,5,4,4,4,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-03-30,6,2.571428571428571,6,6,11,10,10,10,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-03-31,3,3.142857142857143,3,3,14,13,13,13,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-01,14,3.8571428571428568,14,14,28,27,27,27,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-02,4,4.571428571428571,4,4,32,31,31,31,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-03,6,5.285714285714286,6,6,38,37,37,37,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-04,6,4.714285714285714,6,6,44,43,43,43,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-05,1,5.428571428571429,1,1,45,44,44,44,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-06,8,7.714285714285714,8,8,53,52,52,52,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-07,11,8.428571428571429,11,11,64,63,63,63,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-08,3,9,3,3,67,66,66,66,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-09,11,9.428571428571429,11,11,78,77,77,77,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-10,2,9.857142857142858,2,2,80,79,79,79,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-11,13,7.571428571428571,13,13,93,92,92,92,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-12,0,7.571428571428571,0,0,93,92,92,92,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-13,11,10.142857142857142,11,11,104,103,103,103,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-14,10,10.285714285714285,10,10,114,113,113,113,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-15,9,10.285714285714286,9,9,123,122,122,122,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-16,14,10.428571428571429,14,14,137,136,136,136,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-17,14,10.428571428571429,14,14,151,150,150,150,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-19,13,7.857142857142858,13,13,160,163,163,163,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-20,4,11,4,4,164,167,167,167,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-21,22,11.285714285714286,22,22,186,189,189,189,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-22,15,11.857142857142858,15,15,201,204,204,204,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-24,12,12.285714285714285,12,12,209,216,216,216,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-25,4,9.142857142857142,4,4,213,220,220,220,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-26,NA,12,5,23.857142857142858,NA,232,225,243.85714285714286,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-27,NA,12.142857142857142,5.142857142857142,24.142857142857146,NA,244.71428571428572,232.99285714285716,263.57142857142856,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-28,NA,12.285714285714285,5,25.42857142857143,NA,257.57142857142856,241.42142857142858,283.14285714285717,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-29,NA,12.428571428571429,5,25.857142857142858,NA,270.85714285714283,249.85714285714286,303.2857142857143,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-04-30,NA,12.571428571428571,5,27.142857142857142,NA,284.14285714285717,258.14285714285717,324.42857142857144,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-05-01,NA,12.714285714285714,4.857142857142858,28.285714285714285,NA,297.7142857142857,266.42857142857144,347.42857142857144,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-05-02,NA,12.571428571428571,4.7142857142857135,28.714285714285715,NA,311.2857142857143,274.14285714285717,371,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-05-03,NA,13,4.714285714285714,30.435714285714184,NA,324.85714285714283,281.57142857142856,396.85714285714283,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-05-04,NA,12.857142857142858,4.428571428571429,32.14285714285714,NA,338.2857142857143,288.5642857142857,423.00714285714275,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-05-05,NA,12.857142857142858,4.142857142857142,34.57142857142857,NA,351.7142857142857,295.2857142857143,452.2857142857143,4903185,0.3963,0.53,0.5891,0.6781
Alabama,2020-05-06,NA,12.857142857142858,3.8571428571428568,36.714285714285715,NA,365.57142857142856,301.57142857142856,484,4903185,0.3963,0.53,0.5891,0.6781
