date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-05-18,784,784,784,784,90484,90484,90484,90484,1,1,1,1
2020-05-19,1574,1574,1574,1574,92058,92058,92058,92058,1,1,1,1
2020-05-20,1517,1517,1517,1517,93575,93575,93575,93575,1,1,1,1
2020-05-21,1262,1262,1262,1262,94837,94837,94837,94837,1,1,1,1
2020-05-22,1277,1277,1277,1277,96114,96114,96114,96114,1,1,1,1
2020-05-23,1107,1107,1107,1107,97221,97221,97221,97221,1,1,1,1
2020-05-24,640,640,640,640,97861,97861,97861,97861,1,1,1,1
2020-05-25,NA,912.3571428571429,729.2785714285715,1132.1464285714285,NA,98773.35714285713,98590.27857142856,98993.14642857143,1,1,1,1
2020-05-26,NA,851.1428571428571,680.2857142857143,1063.5785714285714,NA,99626.64285714287,99341.56071428572,99966.02857142857,1,1,1,1
2020-05-27,NA,793.7857142857142,637.2821428571428,1000.7464285714282,NA,100425.42857142857,100051.9857142857,100864.8607142857,1,1,1,1
2020-05-28,NA,741.3571428571429,591.4214285714286,933.8607142857143,NA,101168.35714285713,100718.56785714286,101724.87857142858,1,1,1,1
2020-05-29,NA,686.1428571428571,545.85,868.4464285714283,NA,101858.35714285713,101319.27500000001,102515.88928571428,1,1,1,1
2020-05-30,NA,637,503.8571428571429,809.1499999999999,NA,102497.21428571429,101879.99642857142,103265.02857142857,1,1,1,1
2020-05-31,NA,591.1428571428571,460.42857142857144,755.4321428571428,NA,103093.07142857142,102378.84642857143,103952.30714285714,1,1,1,1
2020-06-01,NA,548,425.99642857142857,704,NA,103645.71428571429,102855.09999999999,104584.45357142856,1,1,1,1
2020-06-02,NA,502.42857142857144,386.1357142857143,659.1428571428571,NA,104150.21428571429,103289.28214285715,105179.44642857142,1,1,1,1
2020-06-03,NA,459,350,607.2892857142857,NA,104614.14285714286,103665.5642857143,105733.06785714286,1,1,1,1
2020-06-04,NA,421.1428571428571,312.425,556.5749999999999,NA,105033,104015.79642857144,106252.28214285715,1,1,1,1
2020-06-05,NA,380.92857142857144,282,514.4321428571428,NA,105414.71428571429,104315.39642857142,106721.49285714285,1,1,1,1
2020-06-06,NA,345.7142857142857,253.85714285714286,478.0035714285714,NA,105760.71428571429,104607.28214285713,107168.01785714286,1,1,1,1
2020-06-07,NA,312.7142857142857,225.28571428571428,435.57142857142856,NA,106068.35714285713,104854.81785714286,107541.06428571428,1,1,1,1
2020-06-08,NA,282.7857142857143,200.85357142857143,395.5714285714286,NA,106356.42857142858,105073.70000000001,107899.30714285714,1,1,1,1
2020-06-09,NA,251.85714285714286,176.42857142857142,359.7142857142857,NA,106613.07142857142,105273.86428571428,108239.34642857141,1,1,1,1
2020-06-10,NA,223.28571428571428,153.57142857142858,321.44285714285695,NA,106841,105441.41071428571,108529.58571428571,1,1,1,1
2020-06-11,NA,197.28571428571428,132.42857142857142,294.42857142857144,NA,107039.07142857142,105597.12857142856,108805.8892857143,1,1,1,1
2020-06-12,NA,173.42857142857142,114.85714285714286,265.85714285714283,NA,107217,105719.27142857143,109047.01071428572,1,1,1,1
2020-06-13,NA,153.28571428571428,98.28571428571429,237.28928571428568,NA,107373.5,105830.76071428572,109269.01071428572,1,1,1,1
2020-06-14,NA,134.71428571428572,84.85357142857144,214.2857142857143,NA,107511.64285714287,105924.13928571428,109463.61071428572,1,1,1,1
2020-06-15,NA,117.71428571428571,72.57142857142857,190.14642857142852,NA,107627.35714285713,106013.97142857143,109619.74285714286,1,1,1,1
