date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-05-17,NA,1240.2142857142858,1024.8428571428572,1505.5714285714284,NA,90132.21428571429,89916.84285714285,90397.57142857143,1,1,1,1
2020-05-18,NA,1213.4285714285713,986.5428571428571,1486.1571428571428,NA,91343.78571428571,90973.99285714286,91776,1,1,1,1
2020-05-19,NA,1178,954.4285714285714,1463.142857142857,NA,92533.14285714286,92008.41428571429,93136.15,1,1,1,1
2020-05-20,NA,1144.5,919.2714285714285,1420.5785714285716,NA,93677.07142857142,93002.26428571428,94467.71428571429,1,1,1,1
2020-05-21,NA,1103.5,870.0714285714286,1404.8785714285716,NA,94787.28571428571,93953.41428571427,95793.32857142857,1,1,1,1
2020-05-22,NA,1063.2142857142858,826.85,1367.8714285714289,NA,95848.57142857143,94827.92857142858,97079.3,1,1,1,1
2020-05-23,NA,1012.0714285714286,782.2714285714286,1314.3142857142857,NA,96872.71428571429,95662.91428571429,98296.15000000001,1,1,1,1
2020-05-24,NA,962.7857142857143,730.3928571428571,1268.4642857142858,NA,97846.21428571429,96437.36428571428,99506.89285714287,1,1,1,1
2020-05-25,NA,911.7142857142857,686.8285714285714,1214.307142857143,NA,98761.35714285713,97170.28571428571,100659.13571428572,1,1,1,1
2020-05-26,NA,851.0714285714286,631.85,1138.8785714285716,NA,99608.35714285714,97839.71428571429,101762.74285714286,1,1,1,1
2020-05-27,NA,783.5,571.5642857142857,1071.3500000000001,NA,100396.07142857142,98437.62142857142,102762.65714285715,1,1,1,1
2020-05-28,NA,721.1428571428571,518,990.8714285714286,NA,101122.64285714286,98985.91428571429,103722.15714285715,1,1,1,1
2020-05-29,NA,656.8571428571429,473.42857142857144,919.9000000000002,NA,101777.07142857142,99500.35,104594.24285714285,1,1,1,1
2020-05-30,NA,597.1428571428571,424.54285714285714,850.4285714285714,NA,102392.78571428571,99959.77142857143,105394.38571428572,1,1,1,1
2020-05-31,NA,544.4285714285714,376.84999999999997,781.4428571428573,NA,102943.5,100361.14285714286,106145.47857142857,1,1,1,1
2020-06-01,NA,488.8571428571429,335.42857142857144,714.8714285714286,NA,103430,100727.19285714286,106814.60714285716,1,1,1,1
2020-06-02,NA,434.7142857142857,293.8285714285714,642.5785714285714,NA,103867.14285714286,101018.25714285714,107456.6,1,1,1,1
2020-06-03,NA,384.92857142857144,256.57142857142856,581.4357142857144,NA,104259,101296.9857142857,107998.22142857141,1,1,1,1
2020-06-04,NA,342.2142857142857,222.27857142857144,526.7428571428572,NA,104604.92857142857,101533.9357142857,108470.2357142857,1,1,1,1
2020-06-05,NA,301.5,193.42857142857144,472.00714285714287,NA,104919.14285714286,101747.22857142857,108903.70714285715,1,1,1,1
2020-06-06,NA,269.7142857142857,167.57142857142858,432.6000000000001,NA,105188.21428571429,101933.55,109307.46428571429,1,1,1,1
2020-06-07,NA,240.5,147.70714285714286,400.42857142857144,NA,105440.14285714287,102101.04285714285,109700.05714285714,1,1,1,1
