date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-03-23,110,110,110,110,483,483,483,483,0.99,0.992,0.992,0.993
2020-03-24,200,200,200,200,683,683,683,683,0.99,0.992,0.992,0.993
2020-03-25,251,251,251,251,934,934,934,934,0.99,0.992,0.992,0.993
2020-03-26,279,279,279,279,1213,1213,1213,1213,0.99,0.992,0.992,0.993
2020-03-27,370,370,370,370,1583,1583,1583,1583,0.99,0.992,0.992,0.993
2020-03-28,487,487,487,487,2070,2070,2070,2070,0.99,0.992,0.992,0.993
2020-03-29,273,273,273,273,2343,2343,2343,2343,0.99,0.992,0.992,0.993
2020-03-30,494,494,494,494,2837,2837,2837,2837,0.99,0.992,0.992,0.993
2020-03-31,720,720,720,720,3557,3557,3557,3557,0.99,0.992,0.992,0.993
2020-04-01,915,915,915,915,4472,4472,4472,4472,0.99,0.992,0.992,0.993
2020-04-02,960,960,960,960,5432,5432,5432,5432,0.99,0.992,0.992,0.993
2020-04-03,1630,1630,1630,1630,7062,7062,7062,7062,0.99,0.992,0.992,0.993
2020-04-04,1366,1366,1366,1366,8428,8428,8428,8428,0.99,0.992,0.992,0.993
2020-04-05,1153,1153,1153,1153,9581,9581,9581,9581,0.99,0.992,0.992,0.993
2020-04-06,2048,2048,2048,2048,11629,11629,11629,11629,0.99,0.992,0.992,0.993
2020-04-07,1249,1249,1249,1249,12878,12878,12878,12878,0.99,0.992,0.992,0.993
2020-04-08,1834,1834,1834,1834,14712,14712,14712,14712,0.99,0.992,0.992,0.993
2020-04-09,1897,1897,1897,1897,16609,16609,16609,16609,0.99,0.992,0.992,0.993
2020-04-10,2028,2028,2028,2028,18637,18637,18637,18637,0.99,0.992,0.992,0.993
2020-04-11,1860,1860,1860,1860,20497,20497,20497,20497,0.99,0.992,0.992,0.993
2020-04-12,1477,1477,1477,1477,21974,21974,21974,21974,0.99,0.992,0.992,0.993
2020-04-13,1549,1549,1549,1549,23523,23523,23523,23523,0.99,0.992,0.992,0.993
2020-04-14,2473,2473,2473,2473,25996,25996,25996,25996,0.99,0.992,0.992,0.993
2020-04-15,2498,2498,2498,2498,28494,28494,28494,28494,0.99,0.992,0.992,0.993
2020-04-16,2201,2201,2201,2201,30695,30695,30695,30695,0.99,0.992,0.992,0.993
2020-04-17,2091,2091,2091,2091,32786,32786,32786,32786,0.99,0.992,0.992,0.993
2020-04-18,1842,1842,1842,1842,34628,34628,34628,34628,0.99,0.992,0.992,0.993
2020-04-19,1402,1402,1402,1402,36030,36104,35816.71428571428,36507.864285714284,0.99,0.992,0.992,0.993
2020-04-20,NA,NA,1480.857142857143,2422.4357142857143,NA,37984.142857142855,37428.57142857143,38744.3,0.99,0.992,0.992,0.993
2020-04-21,NA,1797.2857142857142,1409.142857142857,2377.0142857142855,NA,39793,38957.70714285714,40930.57857142857,0.99,0.992,0.992,0.993
2020-04-22,NA,1720.2142857142858,1326.7,2300.4285714285716,NA,41528.78571428571,40399.93571428571,43065.58571428571,0.99,0.992,0.992,0.993
2020-04-23,NA,1637.4285714285716,1229.1357142857144,2227.7285714285713,NA,43170.71428571429,41714.28571428572,45171.75714285714,0.99,0.992,0.992,0.993
2020-04-24,NA,1536.4285714285713,1129.1285714285716,2166.0071428571428,NA,44730.357142857145,42916.99285714286,47227.578571428574,0.99,0.992,0.992,0.993
2020-04-25,NA,1441.0714285714284,1017.9785714285714,2091.157142857143,NA,46177.142857142855,44005.97142857143,49214.05,0.99,0.992,0.992,0.993
2020-04-26,NA,1342.2857142857142,917.7071428571428,2023.8642857142856,NA,47530,44981.549999999996,51131.02142857143,0.99,0.992,0.992,0.993
2020-04-27,NA,1235.5714285714287,821.85,1966.7285714285713,NA,48773,45844.67857142857,53008.31428571428,0.99,0.992,0.992,0.993
2020-04-28,NA,1138.142857142857,723.7071428571428,1877.5714285714284,NA,49921.78571428571,46605.1,54839.87857142857,0.99,0.992,0.992,0.993
2020-04-29,NA,1044.857142857143,625,1808.3357142857135,NA,50969.642857142855,47271.228571428575,56571.37857142857,0.99,0.992,0.992,0.993
2020-04-30,NA,942.5714285714286,537.7071428571429,1727.5857142857142,NA,51928.071428571435,47832.13571428571,58264.01428571428,0.99,0.992,0.992,0.993
2020-05-01,NA,847.5,459.2857142857143,1644.4999999999989,NA,52770.21428571429,48321,59855.75,0.99,0.992,0.992,0.993
2020-05-02,NA,759.4285714285714,390.5642857142857,1574.585714285714,NA,53549.78571428571,48726.9,61400.1357142857,0.99,0.992,0.992,0.993
2020-05-03,NA,677.7142857142858,324.5642857142857,1512.2857142857142,NA,54245.357142857145,49061.80714285714,62799.850000000006,0.99,0.992,0.992,0.993
2020-05-04,NA,599.8571428571429,272.8500000000001,1443.1785714285709,NA,54862.142857142855,49364.05714285714,64189.25,0.99,0.992,0.992,0.993
2020-05-05,NA,527.9285714285714,223.1357142857143,1362.3714285714273,NA,55409.57142857143,49608.80714285714,65520.028571428564,0.99,0.992,0.992,0.993
2020-05-06,NA,458.8571428571429,180.1357142857143,1308.1571428571426,NA,55883.857142857145,49800.95714285714,66766.22142857143,0.99,0.992,0.992,0.993
2020-05-07,NA,404.6428571428571,147,1238.5785714285714,NA,56300.5,49981.31428571429,67955.82142857143,0.99,0.992,0.992,0.993
2020-05-08,NA,353.57142857142856,119.70714285714286,1201.2142857142846,NA,56667.28571428571,50127.84285714286,69076.82142857143,0.99,0.992,0.992,0.993
2020-05-09,NA,312.7857142857143,97.56428571428573,1140.0071428571428,NA,57001.642857142855,50238.142857142855,70167.50714285712,0.99,0.992,0.992,0.993
2020-05-10,NA,273.7142857142857,78.85714285714286,1105.8999999999974,NA,57299.142857142855,50333.135714285716,71196.6357142857,0.99,0.992,0.992,0.993
2020-05-11,NA,241.28571428571428,64.28571428571429,1082.1714285714281,NA,57559.07142857143,50420.485714285714,72163.3357142857,0.99,0.992,0.992,0.993
