msa,date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,population,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
"Abilene, TX",2020-04-04,1,0,1,1,1,1,1,1,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-05,0,0,0,0,1,1,1,1,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-06,0,0,0,0,1,1,1,1,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-07,0,0,0,0,1,1,1,1,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-08,0,0,0,0,1,1,1,1,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-09,0,0,0,0,1,1,1,1,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-10,0,0,0,0,1,1,1,1,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-11,0,0,0,0,1,1,1,1,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-12,0,0,0,0,1,1,1,1,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-13,0,0,0,0,1,1,1,1,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-14,0,0,0,0,1,1,1,1,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-15,1,0,1,1,2,2,2,2,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-16,0,0,0,0,2,2,2,2,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-17,0,0,0,0,2,2,2,2,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-18,0,0,0,0,2,2,2,2,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-19,0,0,0,0,2,2,2,2,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-20,0,0,0,0,2,2,2,2,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-21,1,0,1,1,3,3,3,3,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-23,1,0,1,1,3,4,4,4,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-24,0,0,0,0,3,4,4,4,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-25,NA,0,0,1,NA,4,4,5,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-26,NA,0,0,1.2857142857142856,NA,4.285714285714286,4,5.714285714285714,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-27,NA,0,0,1.4285714285714286,NA,4.714285714285714,4,6.428571428571429,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-28,NA,0,0,1.4285714285714286,NA,4.714285714285714,4,7.142857142857143,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-29,NA,0,0,1.4285714285714286,NA,5,4,7.857142857142858,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-04-30,NA,0,0,1.4285714285714286,NA,5.285714285714286,4,8.857142857142858,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-05-01,NA,0,0,1.4285714285714286,NA,5.571428571428571,4,9.714285714285714,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-05-02,NA,0,0,1.4285714285714286,NA,5.857142857142857,4,10.714285714285714,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-05-03,NA,0,0,1.7142857142857144,NA,6.142857142857143,4,11.714285714285714,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-05-04,NA,0,0,1.7142857142857144,NA,6.428571428571429,4.285714285714286,13.142857142857142,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-05-05,NA,0,0,2,NA,6.857142857142858,4.285714285714286,14.142857142857142,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-05-06,NA,0.2857142857142857,0,2.142857142857143,NA,7.285714285714286,4.285714285714286,15.428571428571429,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-05-07,NA,0.2857142857142857,0,2.2857142857142856,NA,7.857142857142857,4.714285714285714,17.142857142857142,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-05-08,NA,0.2857142857142857,0,2.4285714285714284,NA,8.285714285714285,4.714285714285714,19,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-05-09,NA,0.2857142857142857,0,2.857142857142857,NA,8.714285714285715,4.714285714285714,20.714285714285715,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-05-10,NA,0.5714285714285714,0,2.857142857142857,NA,9.428571428571429,5,23.007142857142885,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-05-11,NA,0.7142857142857143,0,3.428571428571429,NA,10,5,25.57142857142857,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-05-12,NA,0.7142857142857143,0,3.7142857142857144,NA,10.714285714285715,5.285714285714286,28.428571428571427,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-05-13,NA,0.7142857142857143,0,4.428571428571429,NA,11.571428571428571,5.564285714285713,31.857142857142858,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-05-14,NA,0.7142857142857143,0,5,NA,12.571428571428571,5.714285714285714,36,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-05-15,NA,0.7142857142857143,0,6.142857142857142,NA,13.571428571428571,6,41.285714285714285,172060,0.1675,0.2373,0.2802,0.3778
"Abilene, TX",2020-05-16,NA,1,0,7.428571428571429,NA,14.714285714285715,6.285714285714286,47.42857142857143,172060,0.1675,0.2373,0.2802,0.3778
"Akron, OH",2020-03-27,3,0.7142857142857143,3,3,3,3,3,3,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-03-28,1,0.7142857142857143,1,1,4,4,4,4,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-03-29,1,0.7142857142857143,1,1,5,5,5,5,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-03-30,1,1,1,1,6,6,6,6,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-03-31,0,1,0,0,6,6,6,6,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-04-01,2,1.2857142857142856,2,2,8,8,8,8,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-04-02,1,1.4285714285714286,1,1,9,9,9,9,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-04-03,1,1.4285714285714286,1,1,10,10,10,10,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-04-04,0,1.1428571428571428,0,0,10,10,10,10,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-04-05,3,1.2857142857142856,3,3,13,13,13,13,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-04-06,2,1.7142857142857144,2,2,15,15,15,15,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-04-07,4,1.8571428571428572,4,4,19,19,19,19,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-04-08,1,2,1,1,20,20,20,20,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-04-09,6,2,6,6,26,26,26,26,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-04-10,1,2,1,1,27,27,27,27,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-04-11,1,1.4285714285714286,1,1,28,28,28,28,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-04-12,1,1.5,1,1,29,29,29,29,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-04-13,3,2.2857142857142856,3,3,32,32,32,32,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-04-14,3,2.2857142857142856,3,3,35,35,35,35,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-04-15,2,2.4285714285714284,2,2,37,37,37,37,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-04-16,3,2.4285714285714284,3,3,40,40,40,40,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-04-17,1,2.7142857142857144,1,1,41,41,41,41,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-04-18,3,2,3,3,44,44,44,44,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-04-19,1,2,1,1,45,45,45,45,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-04-20,3,3.142857142857143,3,3,48,48,48,48,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-04-21,10,3.2857142857142856,10,10,58,58,58,58,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-04-22,3,3.2857142857142856,3,3,61,61,61,61,703479,0.4772,0.5957,0.6648,0.7677
"Akron, OH",2020-04-23,2,3.571428571428571,2,2,63,63,63,63,703479,0.4772,0.5957,0.6648,0.7677
