date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-03-01,2,1,2,2,2,2,2,2,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-02,3,1,3,3,5,5,5,5,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-03,4,1,4,4,9,9,9,9,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-04,1,1,1,1,10,10,10,10,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-05,0,2,0,0,10,10,10,10,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-06,1,2,1,1,11,11,11,11,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-07,4,2,4,4,15,15,15,15,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-08,3,2,3,3,18,18,18,18,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-09,3,2,3,3,21,21,21,21,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-10,3,3,3,3,24,24,24,24,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-11,5,3,5,5,29,29,29,29,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-12,4,3,4,4,33,33,33,33,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-13,6,4,6,6,39,39,39,39,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-14,3,5,3,3,42,42,42,42,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-15,7,10,7,7,49,49,49,49,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-16,13,14,13,13,62,62,62,62,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-17,20,22,20,20,82,82,82,82,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-18,33,29,33,33,115,115,115,115,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-19,43,47,43,43,158,158,158,158,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-20,58,63,58,58,216,216,216,216,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-21,70,77,70,70,286,286,286,286,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-22,88,99,88,88,374,374,374,374,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-23,109,127,109,109,483,483,483,483,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-24,200,165,200,200,683,683,683,683,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-25,252,211,252,252,935,935,935,935,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-26,278,268,278,278,1213,1213,1213,1213,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-27,371,331,371,371,1584,1584,1584,1584,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-28,486,411,486,486,2070,2070,2070,2070,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-29,272,499,272,272,2342,2342,2342,2342,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-30,495,601,495,495,2837,2837,2837,2837,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-03-31,720,718,720,720,3557,3557,3557,3557,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-01,915,841,915,915,4472,4472,4472,4472,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-02,960,959.5,960,960,5432,5432,5432,5432,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-03,1630,1098.5,1630,1630,7062,7062,7062,7062,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-04,1366,1216,1366,1366,8428,8428,8428,8428,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-05,1154,1342,1154,1154,9582,9582,9582,9582,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-06,2048,1458,2048,2048,11630,11630,11630,11630,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-07,1249,1556,1249,1249,12879,12879,12879,12879,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-08,1835,1643,1835,1835,14714,14714,14714,14714,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-09,1897,1751,1897,1897,16611,16611,16611,16611,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-10,2029,1833.5,2029,2029,18640,18640,18640,18640,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-11,1860,1904,1860,1860,20500,20500,20500,20500,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-12,1477,1987,1477,1477,21977,21977,21977,21977,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-13,1549,2072,1549,1549,23526,23526,23526,23526,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-14,2473,2144,2473,2473,25999,25999,25999,25999,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-15,2498,2216,2498,2498,28497,28497,28497,28497,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-16,NA,2294,1648,3368,NA,30791,30145,31865,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-17,NA,2368.5,1658,3561.0999999999985,NA,33210,32022,35045.049999999996,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-18,NA,2437,1680.95,3867.0499999999993,NA,35687,33906,38604.399999999994,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-19,NA,2492,1637,4177.049999999999,NA,38227,35719,42433.149999999994,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-20,NA,2539,1596,4601.049999999999,NA,40803,37467.95,46721,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-21,NA,2561,1510.95,5059.149999999998,NA,43431.5,39136.95,51497.049999999996,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-22,NA,2537,1423,5434,NA,45995,40710,56687,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-23,NA,2500.5,1309.95,5918.0999999999985,NA,48538.5,42070.799999999996,62505.049999999996,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-24,NA,2459,1179,6625.399999999994,NA,51057,43316.75,68862.89999999997,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-25,NA,2395,1056,7347.249999999996,NA,53481.5,44426.7,76038.19999999998,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-26,NA,2299,923,8348.849999999988,NA,55796,45420.95,84296.1,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-27,NA,2205,812.95,8973.349999999995,NA,58038.5,46347.55,92495.44999999995,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-28,NA,2078,684,10063.199999999997,NA,60157.5,47077.799999999996,102332.49999999994,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-29,NA,1966.5,571.95,11200.05,NA,62175.5,47729.6,113559.19999999998,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-04-30,NA,1848,466,13005.34999999998,NA,64089.5,48272.9,126568.69999999997,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-05-01,NA,1726,369,15394.149999999983,NA,65926,48719.85,141528.19999999992,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-05-02,NA,1598,291,19180.449999999993,NA,67627,49059,159719.44999999998,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-05-03,NA,1474,222,23886.04999999997,NA,69295,49389.600000000006,183890.54999999987,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-05-04,NA,1357.5,164.95000000000005,33142.59999999999,NA,70914,49667.850000000006,217593.09999999992,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-05-05,NA,1245,118,46466.149999999994,NA,72469.5,49849.9,262361.99999999953,0.1705,0.5678333333333333,0.6583333333333333,0.68475
2020-05-06,NA,1152,85,71883.69999999976,NA,73906,50008.9,340206.54999999993,0.1705,0.5678333333333333,0.6583333333333333,0.68475
