msa,date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,population,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
"Abilene, TX",2020-04-04,1,0,1,1,1,1,1,1,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-05,0,0,0,0,1,1,1,1,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-06,0,0,0,0,1,1,1,1,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-07,0,0,0,0,1,1,1,1,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-08,0,0,0,0,1,1,1,1,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-09,0,0,0,0,1,1,1,1,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-10,0,0,0,0,1,1,1,1,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-11,0,0,0,0,1,1,1,1,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-12,0,0,0,0,1,1,1,1,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-13,0,0,0,0,1,1,1,1,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-14,0,0,0,0,1,1,1,1,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-15,1,0,1,1,2,2,2,2,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-16,0,0,0,0,2,2,2,2,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-17,0,0,0,0,2,2,2,2,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-18,0,0,0,0,2,2,2,2,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-19,0,0,0,0,2,2,2,2,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-20,0,0,0,0,2,2,2,2,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-21,1,0,1,1,3,3,3,3,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-23,1,0,1,1,3,4,4,4,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-24,0,0,0,0,3,4,4,4,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-25,0,0,0,0,3,4,4,4,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-26,0,0,0,0,3,4,4,4,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-27,0,0,0,0,3,4,4,4,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-28,NA,0,0,0.7214285714285975,NA,4,4,4.721428571428598,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-29,NA,0,0,1,NA,4,4,5.428571428571429,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-04-30,NA,0,0,1,NA,4.285714285714286,4,6.142857142857143,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-05-01,NA,0,0,1,NA,4.714285714285714,4,6.714285714285714,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-05-02,NA,0,0,1,NA,4.714285714285714,4,7.285714285714286,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-05-03,NA,0,0,1,NA,5,4,7.857142857142858,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-05-04,NA,0,0,1.2857142857142856,NA,5,4,8.571428571428571,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-05-05,NA,0,0,1.4285714285714286,NA,5.428571428571429,4,9.285714285714285,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-05-06,NA,0,0,1.4285714285714286,NA,5.571428571428571,4,10.142857142857142,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-05-07,NA,0,0,1.4285714285714286,NA,5.714285714285714,4,10.714285714285715,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-05-08,NA,0,0,1.4285714285714286,NA,6.142857142857143,4,11.714285714285714,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-05-09,NA,0,0,1.4285714285714286,NA,6.428571428571429,4,12.714285714285714,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-05-10,NA,0,0,1.4285714285714286,NA,6.714285714285714,4.285714285714286,13.714285714285714,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-05-11,NA,0,0,1.7142857142857144,NA,7,4.285714285714286,14.857142857142858,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-05-12,NA,0,0,2,NA,7.285714285714286,4.285714285714286,16.142857142857142,172060,0.333,0.412,0.4565,0.5388
"Abilene, TX",2020-05-13,NA,0,0,2.142857142857143,NA,7.571428571428571,4.285714285714286,17.571428571428573,172060,0.333,0.412,0.4565,0.5388
