msa,date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,population,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
"Abilene, TX",2020-04-04,1,0,1,1,1,1,1,1,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-05,0,0,0,0,1,1,1,1,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-06,0,0,0,0,1,1,1,1,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-07,0,0,0,0,1,1,1,1,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-08,0,0,0,0,1,1,1,1,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-09,0,0,0,0,1,1,1,1,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-10,0,0,0,0,1,1,1,1,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-11,0,0,0,0,1,1,1,1,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-12,0,0,0,0,1,1,1,1,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-13,0,0,0,0,1,1,1,1,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-14,0,0,0,0,1,1,1,1,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-15,1,0,1,1,2,2,2,2,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-16,0,0,0,0,2,2,2,2,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-17,0,0,0,0,2,2,2,2,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-18,0,0,0,0,2,2,2,2,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-19,0,0,0,0,2,2,2,2,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-20,0,0,0,0,2,2,2,2,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-21,1,0,1,1,3,3,3,3,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-22,NA,0,NA,NA,NA,4,4,4,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-23,NA,0,0,1,NA,4,4,5,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-24,NA,0,0,1,NA,4,4,5.428571428571429,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-25,NA,0,0,1,NA,4.285714285714286,4,6.142857142857143,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-26,NA,0,0,1,NA,4.714285714285714,4,6.857142857142858,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-27,NA,0,0,1.2857142857142856,NA,4.714285714285714,4,7.428571428571429,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-28,NA,0,0,1.4285714285714286,NA,5,4,8.142857142857142,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-29,NA,0,0,1.4285714285714286,NA,5.285714285714286,4,9.142857142857142,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-04-30,NA,0,0,1.4285714285714286,NA,5.428571428571429,4,9.857142857142858,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-05-01,NA,0,0,1.7142857142857144,NA,5.714285714285714,4,11,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-05-02,NA,0,0,1.7142857142857144,NA,6,4,12.285714285714286,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-05-03,NA,0,0,2,NA,6.285714285714286,4,13.714285714285714,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-05-04,NA,0,0,2.2857142857142856,NA,6.714285714285714,4,15.142857142857142,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-05-05,NA,0.2857142857142857,0,2.7142857142857144,NA,7.142857142857142,4.285714285714286,17.150000000000023,172060,0.202,0.2455,0.2708,0.3465
"Abilene, TX",2020-05-06,NA,0.2857142857142857,0,3,NA,7.571428571428571,4.285714285714286,19.714285714285715,172060,0.202,0.2455,0.2708,0.3465
