date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-04-26,NA,1162.857142857143,830.9928571428571,1645.3142857142852,NA,46524.07142857143,44606.79285714286,49047.16428571429,0.998,0.998,0.998,0.998
2020-04-27,NA,1062.857142857143,733.5714285714286,1564.592857142857,NA,47596.07142857143,45402.385714285716,50528.357142857145,0.998,0.998,0.998,0.998
2020-04-28,NA,956.5,637.5642857142858,1466.028571428571,NA,48559.857142857145,46066.45714285714,51958.21428571429,0.998,0.998,0.998,0.998
2020-04-29,NA,863.2142857142857,551.4,1375.1571428571426,NA,49423.42857142857,46665.71428571428,53257.67857142857,0.998,0.998,0.998,0.998
2020-04-30,NA,769.0714285714286,465.2857142857143,1288.1714285714281,NA,50210.857142857145,47154.91428571428,54497.79285714285,0.998,0.998,0.998,0.998
2020-05-01,NA,680.5714285714286,389.8571428571429,1209.1499999999999,NA,50895.57142857143,47564.678571428565,55668.6,0.998,0.998,0.998,0.998
2020-05-02,NA,599.5714285714286,327.14285714285717,1127.5857142857142,NA,51502.78571428571,47929.99285714285,56724.31428571428,0.998,0.998,0.998,0.998
2020-05-03,NA,527.2857142857143,270.2857142857143,1063.0999999999985,NA,52035.21428571429,48221.75714285715,57763.328571428574,0.998,0.998,0.998,0.998
2020-05-04,NA,459.1428571428571,221.57142857142858,990.2999999999998,NA,52506.78571428571,48462.69285714285,58693.87857142856,0.998,0.998,0.998,0.998
2020-05-05,NA,396.57142857142856,177.57142857142858,921.4357142857142,NA,52916.142857142855,48656.22142857143,59653.02857142857,0.998,0.998,0.998,0.998
2020-05-06,NA,342.85714285714283,144.85,862.5785714285713,NA,53262.07142857143,48823.857142857145,60493.07857142857,0.998,0.998,0.998,0.998
2020-05-07,NA,296.92857142857144,116.14285714285714,801.0071428571428,NA,53579.07142857143,48945.26428571429,61264.85714285714,0.998,0.998,0.998,0.998
2020-05-08,NA,255,94,758.7428571428567,NA,53841.142857142855,49059.89285714286,61965.55,0.998,0.998,0.998,0.998
2020-05-09,NA,221.57142857142856,76.14285714285714,704.4857142857135,NA,54067.642857142855,49153.45714285714,62598.078571428545,0.998,0.998,0.998,0.998
2020-05-10,NA,193.5,61.285714285714285,672.8571428571429,NA,54274.78571428571,49234.45714285714,63197.207142857136,0.998,0.998,0.998,0.998
2020-05-11,NA,167.78571428571428,49.85000000000001,643.4285714285714,NA,54459.07142857143,49286.42142857143,63810.97142857143,0.998,0.998,0.998,0.998
2020-05-12,NA,148.71428571428572,40.285714285714285,615.0142857142855,NA,54621.21428571429,49336.91428571429,64386.27142857141,0.998,0.998,0.998,0.998
