date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-04-27,NA,1912.7142857142858,1564.1285714285716,2366.4285714285716,NA,52100.857142857145,51516.42857142857,52853.59285714286,0.948,0.948,0.948,0.948
2020-04-28,NA,1852.5714285714287,1499.707142857143,2321.871428571428,NA,53974.5,53114.985714285714,55016.00714285714,0.948,0.948,0.948,0.948
2020-04-29,NA,1795.2142857142858,1428.4285714285716,2275.442857142857,NA,55780.57142857143,54646.96428571428,57172.03571428571,0.948,0.948,0.948,0.948
2020-04-30,NA,1724.7142857142858,1354.2785714285712,2224.714285714286,NA,57517.42857142857,56090,59268.678571428565,0.948,0.948,0.948,0.948
2020-05-01,NA,1656.142857142857,1275.9857142857143,2172.157142857143,NA,59194.142857142855,57439.54285714286,61339.31428571428,0.948,0.948,0.948,0.948
2020-05-02,NA,1592.857142857143,1195.5642857142857,2124.864285714286,NA,60786,58703.85714285714,63363.95,0.948,0.948,0.948,0.948
2020-05-03,NA,1524.9285714285716,1121.2857142857142,2093.8714285714286,NA,62321.071428571435,59880.385714285716,65382.91428571429,0.948,0.948,0.948,0.948
2020-05-04,NA,1457.4285714285713,1044.7,2055.764285714285,NA,63786.857142857145,60973.28571428572,67379.00714285715,0.948,0.948,0.948,0.948
2020-05-05,NA,1388.6428571428573,963.5642857142858,2027.4428571428568,NA,65184.928571428565,61980.12857142857,69344.2357142857,0.948,0.948,0.948,0.948
2020-05-06,NA,1321.857142857143,884.2785714285715,2003.3928571428555,NA,66520.5,62898.385714285716,71277.16428571429,0.948,0.948,0.948,0.948
2020-05-07,NA,1258.857142857143,821.2857142857143,1975.2857142857142,NA,67799.85714285714,63740.49285714285,73199.39285714284,0.948,0.948,0.948,0.948
2020-05-08,NA,1207.7857142857142,755.2785714285715,1978.7499999999995,NA,69016.5,64523.950000000004,75048.07857142856,0.948,0.948,0.948,0.948
2020-05-09,NA,1153.5,696.1428571428571,1964.7428571428568,NA,70185.78571428571,65250.55,76987.07142857142,0.948,0.948,0.948,0.948
2020-05-10,NA,1110.142857142857,641.2857142857143,1993.9071428571422,NA,71310.92857142858,65923.69285714286,78937.8142857143,0.948,0.948,0.948,0.948
2020-05-11,NA,1073.6428571428573,590.9785714285714,2032.9785714285697,NA,72375.07142857142,66536.41428571429,80891.18571428572,0.948,0.948,0.948,0.948
2020-05-12,NA,1030.7142857142858,547.85,2053.8857142857137,NA,73431.42857142858,67114.00714285714,82857.10714285713,0.948,0.948,0.948,0.948
2020-05-13,NA,1002.8571428571429,505.42857142857144,2093.2214285714276,NA,74448.21428571429,67652.52142857143,84925.69285714286,0.948,0.948,0.948,0.948
2020-05-14,NA,974.4285714285714,468.41428571428577,2152.6214285714277,NA,75426.57142857142,68139.68571428572,86947.42857142857,0.948,0.948,0.948,0.948
2020-05-15,NA,955.9285714285714,433.2857142857143,2217.585714285714,NA,76393,68604.37857142858,89091.54285714285,0.948,0.948,0.948,0.948
2020-05-16,NA,938.6428571428571,408.5571428571428,2360.0142857142855,NA,77327.85714285714,69055.66428571429,91397.79999999999,0.948,0.948,0.948,0.948
2020-05-17,NA,876.5714285714287,362.57142857142856,2351.7571428571423,NA,78257.57142857142,69442.49285714286,93567.57857142856,0.948,0.948,0.948,0.948
