state,date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,population,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
Alabama,2020-03-26,2,1,2,2,3,2,2,2,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-03-27,1,1.4285714285714286,1,1,4,3,3,3,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-03-28,0,1.4285714285714286,0,0,4,3,3,3,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-03-29,1,1.7142857142857144,1,1,5,4,4,4,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-03-30,6,2.571428571428571,6,6,11,10,10,10,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-03-31,3,3.142857142857143,3,3,14,13,13,13,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-01,14,3.7142857142857144,14,14,28,27,27,27,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-02,4,4.571428571428571,4,4,32,31,31,31,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-03,6,5.285714285714286,6,6,38,37,37,37,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-04,6,4.714285714285714,6,6,44,43,43,43,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-05,1,5.428571428571429,1,1,45,44,44,44,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-06,8,7.714285714285714,8,8,53,52,52,52,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-07,11,8.571428571428571,11,11,64,63,63,63,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-08,3,9.142857142857142,3,3,67,66,66,66,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-09,11,9.571428571428571,11,11,78,77,77,77,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-10,2,9.857142857142858,2,2,80,79,79,79,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-11,13,7.428571428571429,13,13,93,92,92,92,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-12,0,7.428571428571429,0,0,93,92,92,92,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-13,11,10.142857142857142,11,11,104,103,103,103,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-14,10,10.142857142857142,10,10,114,113,113,113,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-15,9,10.142857142857142,9,9,123,122,122,122,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-16,14,10.285714285714285,14,14,137,136,136,136,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-17,14,10.142857142857142,14,14,151,150,150,150,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-19,13,7.7142857142857135,13,13,160,163,163,163,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-20,4,10.714285714285714,4,4,164,167,167,167,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-21,22,10.857142857142858,22,22,186,189,189,189,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-22,15,11.142857142857142,15,15,201,204,204,204,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-24,12,11.857142857142858,12,12,209,216,216,216,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-25,4,8.714285714285715,4,4,213,220,220,220,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-26,6,9,6,6,219,226,226,226,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-27,9,12.857142857142858,9,9,228,235,235,235,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-28,14,13.142857142857142,14,14,242,249,249,249,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-29,20,13.428571428571429,20,20,262,269,269,269,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-04-30,10,13.714285714285714,10,10,272,279,279,279,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-05-01,17,14.142857142857142,17,17,289,296,296,296,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-05-02,NA,13.142857142857144,NA,NA,NA,313,313,313,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-05-03,NA,13.571428571428573,5.857142857142857,26.857142857142858,NA,326.57142857142856,318.85714285714283,339.85714285714283,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-05-04,NA,14.142857142857142,6,27.857142857142858,NA,341.42857142857144,328.14285714285717,361.85714285714283,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-05-05,NA,14.428571428571429,6,29.285714285714285,NA,356.57142857142856,338,384.42857142857144,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-05-06,NA,15,6.142857142857142,30.57142857142857,NA,372.2857142857143,348.14285714285717,408.7142857142857,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-05-07,NA,15.428571428571429,6.285714285714286,32.714285714285715,NA,388.42857142857144,358.42857142857144,434.7142857142857,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-05-08,NA,16,6.428571428571429,34.714285714285715,NA,405.42857142857144,368.85714285714283,462.8571428571429,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-05-09,NA,16.57142857142857,6.285714285714286,36.57857142857133,NA,422.57142857142856,378.85714285714283,492.7142857142857,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-05-10,NA,17,6.428571428571429,40.14285714285714,NA,440.57142857142856,389,526.7214285714284,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-05-11,NA,17.57142857142857,6.428571428571429,43,NA,459.1428571428571,398.85714285714283,562.1499999999999,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-05-12,NA,18.142857142857142,6.285714285714286,46.285714285714285,NA,478,408.5642857142857,601.8571428571429,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-05-13,NA,18.428571428571427,6.142857142857142,49.71428571428571,NA,498,418.42857142857144,644.8785714285711,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-05-14,NA,18.571428571428573,6,53.00714285714275,NA,517.4285714285714,427,690.442857142857,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-05-15,NA,19,6,56.714285714285715,NA,537,436.4214285714286,740.5714285714286,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-05-16,NA,19.428571428571427,5.571428571428571,60.435714285714184,NA,557.1428571428571,444.57142857142856,795.4357142857142,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-05-17,NA,19.714285714285715,5.428571428571429,66,NA,577.8571428571429,452.5642857142857,859.0214285714283,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-05-18,NA,19.857142857142858,5.142857142857142,71.00714285714275,NA,598.4285714285714,460,922.2928571428571,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-05-19,NA,20.142857142857146,5,76.14285714285714,NA,619.6428571428571,466.85714285714283,991.8571428571429,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-05-20,NA,20.285714285714285,4.714285714285714,81.57142857142857,NA,641.7142857142858,473.85,1066.7142857142858,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-05-21,NA,20.142857142857142,4.285714285714286,88.29285714285703,NA,662.4285714285714,479.7142857142857,1146,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-05-22,NA,20.285714285714285,4.142857142857143,94.72142857142848,NA,684,485.85,1234.5714285714284,4903185,0.1741,0.2986,0.3869,0.5357
Alabama,2020-05-23,NA,20.285714285714285,4,100.43571428571418,NA,705.0714285714286,492,1333.3071428571425,4903185,0.1741,0.2986,0.3869,0.5357
Alaska,2020-03-27,1,0.2857142857142857,1,1,1,1,1,1,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-03-28,0,0,0,0,1,1,1,1,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-03-29,1,0,1,1,2,2,2,2,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-03-30,0,0,0,0,2,2,2,2,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-03-31,0,0,0,0,2,2,2,2,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-01,0,0,0,0,2,2,2,2,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-02,0,0,0,0,2,2,2,2,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-03,0,0,0,0,2,2,2,2,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-04,1,0,1,1,3,3,3,3,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-05,1,0,1,1,4,4,4,4,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-06,0,0,0,0,4,4,4,4,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-07,0,0,0,0,4,4,4,4,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-08,1,0,1,1,5,5,5,5,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-09,0,0,0,0,5,5,5,5,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-10,0,0,0,0,5,5,5,5,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-11,1,0,1,1,6,6,6,6,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-12,0,0,0,0,6,6,6,6,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-13,0,0,0,0,6,6,6,6,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-14,1,0,1,1,7,7,7,7,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-15,0,0,0,0,7,7,7,7,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-16,0,0,0,0,7,7,7,7,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-17,0,0,0,0,7,7,7,7,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-18,0,0,0,0,7,7,7,7,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-19,0,0,0,0,7,7,7,7,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-20,0,0,0,0,7,7,7,7,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-21,0,0,0,0,7,7,7,7,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-22,0,0,0,0,7,7,7,7,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-23,0,0,0,0,7,7,7,7,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-24,0,0,0,0,7,7,7,7,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-25,0,0,0,0,7,7,7,7,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-26,0,0,0,0,7,7,7,7,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-27,0,0,0,0,7,7,7,7,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-28,0,0,0,0,7,7,7,7,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-29,0,0,0,0,7,7,7,7,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-04-30,0,0,0,0,7,7,7,7,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-05-01,0,0,0,0,7,7,7,7,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-05-02,0,0,0,0,7,7,7,7,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-05-03,NA,0,0,0.7142857142857143,NA,7,7,7.714285714285714,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-05-04,NA,0,0,0.7142857142857143,NA,7,7,8.428571428571429,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-05-05,NA,0,0,1,NA,7.285714285714286,7,9,731545,0.1912,0.2359,0.2662,0.3434
Alaska,2020-05-06,NA,0,0,1,NA,7.714285714285714,7,9.428571428571429,731545,0.1912,0.2359,0.2662,0.3434
