date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-05-18,784,784,784,784,90484,90484,90484,90484,1,1,1,1
2020-05-19,1574,1574,1574,1574,92058,92058,92058,92058,1,1,1,1
2020-05-20,1517,1517,1517,1517,93575,93575,93575,93575,1,1,1,1
2020-05-21,1262,1262,1262,1262,94837,94837,94837,94837,1,1,1,1
2020-05-22,NA,1111.7142857142858,891.7142857142858,1365.7214285714285,NA,95948.71428571429,95728.71428571429,96202.72142857143,1,1,1,1
2020-05-23,NA,1058.857142857143,854.9821428571428,1329.857142857143,NA,97010.71428571429,96666.71071428573,97427.31428571428,1,1,1,1
2020-05-24,NA,1002.3571428571429,797.4214285714286,1261.4464285714282,NA,98016.28571428571,97553.98214285714,98572.30357142857,1,1,1,1
2020-05-25,NA,948.5714285714286,755.2857142857143,1197.0178571428569,NA,98970.57142857142,98397.70357142857,99656.86785714286,1,1,1,1
2020-05-26,NA,884.9285714285714,703.9964285714286,1124.4428571428568,NA,99862.07142857142,99175.70357142857,100692.18214285714,1,1,1,1
2020-05-27,NA,819.3571428571429,643.5714285714286,1040.303571428571,NA,100681.21428571429,99903.69285714287,101648.25357142856,1,1,1,1
2020-05-28,NA,754.8571428571429,590.4178571428572,967.0071428571428,NA,101439.64285714287,100563.10357142857,102534.1857142857,1,1,1,1
2020-05-29,NA,687.2142857142858,537.2714285714286,893.4321428571428,NA,102135.14285714286,101170.41071428571,103363.14285714286,1,1,1,1
2020-05-30,NA,626.4285714285714,476.425,822.1464285714285,NA,102762.42857142858,101702.39285714286,104084.06428571428,1,1,1,1
2020-05-31,NA,567,433.56428571428575,756.5857142857141,NA,103334.28571428571,102179.53214285715,104787.325,1,1,1,1
2020-06-01,NA,512.9285714285714,386.7107142857143,685.8607142857143,NA,103854,102613.41785714285,105397.65000000001,1,1,1,1
2020-06-02,NA,456.57142857142856,334.84999999999997,619.2857142857143,NA,104316.42857142858,103013.63928571428,105980.78571428571,1,1,1,1
2020-06-03,NA,405.14285714285717,293.28214285714284,563.5714285714286,NA,104717.85714285714,103330.56785714286,106509.15714285715,1,1,1,1
2020-06-04,NA,357.14285714285717,254.42499999999998,505.7214285714285,NA,105075.78571428571,103616.54285714286,106966.3142857143,1,1,1,1
2020-06-05,NA,315.42857142857144,220.56785714285715,453.14642857142854,NA,105397.35714285713,103850.41428571429,107382.93214285714,1,1,1,1
2020-06-06,NA,278.42857142857144,189.57142857142858,410.30357142857116,NA,105683.28571428571,104066.81785714286,107750.51428571428,1,1,1,1
2020-06-07,NA,246.14285714285714,165.85714285714286,376.1464285714285,NA,105931.28571428571,104254.65000000001,108098.22857142857,1,1,1,1
2020-06-08,NA,220.57142857142858,143.14285714285714,335.2999999999998,NA,106151.57142857143,104421.05714285714,108400.35714285713,1,1,1,1
2020-06-09,NA,194.42857142857144,125.85714285714286,306.58928571428544,NA,106347.42857142858,104558.70357142857,108691.58571428571,1,1,1,1
2020-06-10,NA,171.14285714285714,106.85000000000001,280.28928571428565,NA,106521.14285714287,104683.83571428571,108906.12499999999,1,1,1,1
2020-06-11,NA,151.35714285714283,91.56785714285714,250.7178571428571,NA,106672.78571428571,104793.11428571428,109143.325,1,1,1,1
2020-06-12,NA,134.21428571428572,79.85357142857144,227.7142857142857,NA,106806.71428571429,104884.27142857142,109328.30357142857,1,1,1,1
