state,date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,population,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
Alabama,2020-03-26,2,1,2,2,3,2,2,2,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-03-27,1,1,1,1,4,3,3,3,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-03-28,0,2,0,0,4,3,3,3,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-03-29,1,2,1,1,5,4,4,4,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-03-30,6,3,6,6,11,10,10,10,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-03-31,3,3,3,3,14,13,13,13,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-01,14,4,14,14,28,27,27,27,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-02,4,4,4,4,32,31,31,31,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-03,6,5,6,6,38,37,37,37,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-04,6,6,6,6,44,43,43,43,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-05,1,6,1,1,45,44,44,44,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-06,8,7,8,8,53,52,52,52,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-07,11,7,11,11,64,63,63,63,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-08,3,7,3,3,67,66,66,66,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-09,11,8,11,11,78,77,77,77,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-10,2,8,2,2,80,79,79,79,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-11,13,8,13,13,93,92,92,92,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-12,0,8,0,0,93,92,92,92,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-13,11,8,11,11,104,103,103,103,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-14,10,8,10,10,114,113,113,113,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-15,9,8,9,9,123,122,122,122,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-16,14,9,14,14,137,136,136,136,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-17,NA,9,2,21,NA,145,138,157,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-18,NA,9,3,22,NA,155,144,173,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-19,NA,10,3,23,NA,166,151,189,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-20,NA,10,3,24,NA,177,158,205,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-21,NA,11,3,25,NA,188,166,222,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-22,NA,11,3,26,NA,200,174,241,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-23,NA,11,3,27,NA,212,182,258,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-24,NA,12,3,29,NA,226,190,279,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-25,NA,12,3,31,NA,239,199,301,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-26,NA,12,3,32,NA,253,207,323,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-27,NA,12,3,34,NA,266,215,348,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-28,NA,12,3,36,NA,280,223,375,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-29,NA,12,3,39,NA,294,230,405,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-04-30,NA,12,2,42,NA,307,236,438,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-05-01,NA,11,2,45,NA,320,241,476,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-05-02,NA,11,1,52,NA,332,246,517.0499999999993,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-05-03,NA,10,1,56,NA,343,250,563,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-05-04,NA,9,1,63,NA,354,253,623,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-05-05,NA,8,0,73,NA,363,255,686,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-05-06,NA,7,0,88,NA,372,257,766,4903185,0.0742,0.3743,0.5291,0.6995
Alabama,2020-05-07,NA,6,0,100.04999999999927,NA,381,258,870,4903185,0.0742,0.3743,0.5291,0.6995
Alaska,2020-03-27,1,0,1,1,1,1,1,1,731545,0.1483,0.3186,0.4688,0.6702
Alaska,2020-03-28,0,0,0,0,1,1,1,1,731545,0.1483,0.3186,0.4688,0.6702
Alaska,2020-03-29,1,0,1,1,2,2,2,2,731545,0.1483,0.3186,0.4688,0.6702
Alaska,2020-03-30,0,0,0,0,2,2,2,2,731545,0.1483,0.3186,0.4688,0.6702
Alaska,2020-03-31,0,0,0,0,2,2,2,2,731545,0.1483,0.3186,0.4688,0.6702
Alaska,2020-04-01,0,0,0,0,2,2,2,2,731545,0.1483,0.3186,0.4688,0.6702
Alaska,2020-04-02,0,0,0,0,2,2,2,2,731545,0.1483,0.3186,0.4688,0.6702
Alaska,2020-04-03,0,0,0,0,2,2,2,2,731545,0.1483,0.3186,0.4688,0.6702
Alaska,2020-04-04,3,0,3,3,5,5,5,5,731545,0.1483,0.3186,0.4688,0.6702
Alaska,2020-04-05,1,0,1,1,6,6,6,6,731545,0.1483,0.3186,0.4688,0.6702
Alaska,2020-04-07,0,0,0,0,4,6,6,6,731545,0.1483,0.3186,0.4688,0.6702
Alaska,2020-04-08,1,0,1,1,5,7,7,7,731545,0.1483,0.3186,0.4688,0.6702
Alaska,2020-04-09,0,0,0,0,5,7,7,7,731545,0.1483,0.3186,0.4688,0.6702
Alaska,2020-04-10,0,0,0,0,5,7,7,7,731545,0.1483,0.3186,0.4688,0.6702
Alaska,2020-04-11,1,0,1,1,6,8,8,8,731545,0.1483,0.3186,0.4688,0.6702
Alaska,2020-04-12,0,0,0,0,6,8,8,8,731545,0.1483,0.3186,0.4688,0.6702
