state,date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,population,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
Alabama,2020-05-14,23,12.785714285714286,23,23,473,473,473,473,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-05-15,10,12.571428571428571,10,10,483,483,483,483,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-05-16,2,12.571428571428571,2,2,485,485,485,485,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-05-17,3,6.857142857142857,3,3,488,488,488,488,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-05-18,1,6.714285714285714,1,1,489,489,489,489,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-05-19,15,12.428571428571429,15,15,504,504,504,504,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-05-20,18,12.428571428571429,18,18,522,522,522,522,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-05-21,7,12,7,7,529,529,529,529,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-05-22,12,11.857142857142858,12,12,541,541,541,541,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-05-23,8,11.642857142857142,8,8,549,549,549,549,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-05-24,2,6,2,2,551,551,551,551,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-05-25,15,6,15,15,566,566,566,566,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-05-26,14,10.714285714285715,14,14,580,580,580,580,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-05-27,NA,9,2.2857142857142856,22.42857142857143,NA,589,582.2857142857143,602.4285714285714,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-05-28,NA,8.571428571428571,2.2857142857142856,22.42857142857143,NA,598.1428571428571,587.2857142857143,618.7142857142857,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-05-29,NA,8.142857142857144,2,21.285714285714285,NA,607,592.5714285714286,631.717857142857,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-05-30,NA,7.714285714285714,2,21.142857142857146,NA,615.5714285714286,597.7142857142857,645.8571428571429,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-05-31,NA,7.428571428571429,1.7142857142857142,20.142857142857142,NA,623.7142857142857,602.425,659.2857142857143,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-06-01,NA,7,1.4285714285714286,20,NA,631.2857142857143,606.7142857142857,672.7142857142857,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-06-02,NA,6.571428571428571,1.2857142857142856,18.714285714285715,NA,638.2857142857143,610.4285714285714,686.0035714285714,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-06-03,NA,6,1,17.857142857142858,NA,645,613.7142857142857,697.8607142857143,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-06-04,NA,5.571428571428571,1,17.428571428571427,NA,651.1428571428571,616.7142857142857,710,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-06-05,NA,5,0.7142857142857143,16,NA,657,619.7142857142857,720.8571428571429,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-06-06,NA,4.571428571428571,0.5714285714285714,15.142857142857144,NA,661.5714285714286,622,732.1499999999999,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-06-07,NA,4,0.2857142857142857,14.289285714285663,NA,666.1428571428571,624,741.8607142857143,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-06-08,NA,3.571428571428571,0.2857142857142857,13.571428571428571,NA,669.7142857142857,625.7142857142857,751.4392857142856,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-06-09,NA,3,0,12.289285714285663,NA,673.2857142857143,627.1428571428571,759.7142857142857,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-06-10,NA,2.7142857142857144,0,11.142857142857142,NA,675.8571428571429,628.4285714285714,768.867857142857,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-06-11,NA,2.142857142857143,0,10.285714285714286,NA,678.5714285714286,629.4285714285714,775.4464285714283,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-06-12,NA,2,0,9.428571428571429,NA,680.7142857142857,630,782.2928571428571,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-06-13,NA,1.5714285714285714,0,8.714285714285715,NA,682.5714285714286,630.4285714285714,788.5785714285713,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-06-14,NA,1.4285714285714286,0,8,NA,684.2857142857143,630.8571428571429,795,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-06-15,NA,1,0,7.285714285714286,NA,685.5,631.2857142857143,798.7214285714284,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-06-16,NA,1,0,6.714285714285714,NA,686.7142857142857,631.5714285714286,804,4903185,0.989,0.9973,0.9988,0.9992
Alabama,2020-06-17,NA,0.7142857142857143,0,6,NA,687.5714285714286,631.8535714285714,808.5749999999999,4903185,0.989,0.9973,0.9988,0.9992
Alaska,2020-03-25,1,0,1,1,1,1,1,1,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-03-26,0,0,0,0,1,1,1,1,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-03-27,0,0,0,0,1,1,1,1,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-03-28,1,0,1,1,2,2,2,2,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-03-29,0,0,0,0,2,2,2,2,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-03-30,1,0,1,1,3,3,3,3,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-03-31,0,0,0,0,3,3,3,3,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-01,0,0,0,0,3,3,3,3,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-02,0,0,0,0,3,3,3,3,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-03,0,0,0,0,3,3,3,3,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-04,2,0,2,2,5,5,5,5,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-05,1,0,1,1,6,6,6,6,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-06,0,0,0,0,6,6,6,6,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-07,0,0,0,0,6,6,6,6,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-08,1,0,1,1,7,7,7,7,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-09,0,0,0,0,7,7,7,7,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-10,0,0,0,0,7,7,7,7,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-11,1,0,1,1,8,8,8,8,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-12,0,0,0,0,8,8,8,8,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-13,0,0,0,0,8,8,8,8,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-14,1,0,1,1,9,9,9,9,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-15,0,0,0,0,9,9,9,9,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-16,0,0,0,0,9,9,9,9,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-17,0,0,0,0,9,9,9,9,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-18,0,0,0,0,9,9,9,9,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-19,0,0,0,0,9,9,9,9,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-20,0,0,0,0,9,9,9,9,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-21,0,0,0,0,9,9,9,9,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-22,0,0,0,0,9,9,9,9,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-23,0,0,0,0,9,9,9,9,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-24,0,0,0,0,9,9,9,9,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-25,0,0,0,0,9,9,9,9,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-26,0,0,0,0,9,9,9,9,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-27,0,0,0,0,9,9,9,9,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-28,0,0,0,0,9,9,9,9,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-29,0,0,0,0,9,9,9,9,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-04-30,0,0,0,0,9,9,9,9,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-01,0,0,0,0,9,9,9,9,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-02,0,0,0,0,9,9,9,9,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-03,0,0,0,0,9,9,9,9,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-04,0,0,0,0,9,9,9,9,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-05,0,0,0,0,9,9,9,9,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-06,1,0,1,1,10,10,10,10,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-07,0,0,0,0,10,10,10,10,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-08,0,0,0,0,10,10,10,10,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-09,0,0,0,0,10,10,10,10,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-10,0,0,0,0,10,10,10,10,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-11,0,0,0,0,10,10,10,10,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-12,0,0,0,0,10,10,10,10,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-13,0,0,0,0,10,10,10,10,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-14,0,0,0,0,10,10,10,10,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-15,0,0,0,0,10,10,10,10,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-16,0,0,0,0,10,10,10,10,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-17,0,0,0,0,10,10,10,10,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-18,0,0,0,0,10,10,10,10,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-19,0,0,0,0,10,10,10,10,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-20,0,0,0,0,10,10,10,10,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-21,0,0,0,0,10,10,10,10,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-22,0,0,0,0,10,10,10,10,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-23,0,0,0,0,10,10,10,10,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-24,0,0,0,0,10,10,10,10,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-25,0,0,0,0,10,10,10,10,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-26,0,0,0,0,10,10,10,10,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-27,NA,0,0,0.7142857142857143,NA,10,10,10.714285714285714,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-28,NA,0,0,0.7142857142857143,NA,10,10,11,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-29,NA,0,0,0.7142857142857143,NA,10,10,11.428571428571429,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-30,NA,0,0,0.7142857142857143,NA,10,10,11.428571428571429,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-05-31,NA,0,0,0.7142857142857143,NA,10,10,11.714285714285714,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-06-01,NA,0,0,0.7142857142857143,NA,10,10,12,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-06-02,NA,0,0,0.7142857142857143,NA,10,10,12.142857142857142,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-06-03,NA,0,0,0.7142857142857143,NA,10.285714285714286,10,12.142857142857142,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-06-04,NA,0,0,0.7142857142857143,NA,10.285714285714286,10,12.428571428571429,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-06-05,NA,0,0,0.7142857142857143,NA,10.285714285714286,10,12.428571428571429,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-06-06,NA,0,0,0.7142857142857143,NA,10.571428571428571,10,12.857142857142858,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-06-07,NA,0,0,0.7142857142857143,NA,10.714285714285714,10,13.142857142857142,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-06-08,NA,0,0,0.7142857142857143,NA,10.714285714285714,10,13.142857142857142,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-06-09,NA,0,0,0.7142857142857143,NA,10.714285714285714,10,13.428571428571429,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-06-10,NA,0,0,0.7142857142857143,NA,10.714285714285714,10,13.571428571428571,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-06-11,NA,0,0,0.7142857142857143,NA,10.714285714285714,10,13.857142857142858,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-06-12,NA,0,0,0.7142857142857143,NA,10.714285714285714,10,13.857142857142858,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-06-13,NA,0,0,0.7142857142857143,NA,10.714285714285714,10,14.142857142857142,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-06-14,NA,0,0,0.7142857142857143,NA,10.714285714285714,10,14.428571428571429,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-06-15,NA,0,0,0.7142857142857143,NA,10.714285714285714,10,14.571428571428571,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-06-16,NA,0,0,0.7142857142857143,NA,10.857142857142858,10,14.714285714285714,731545,0.9928,0.995,0.9958,0.997
Alaska,2020-06-17,NA,0,0,0.7142857142857143,NA,11,10,15,731545,0.9928,0.995,0.9958,0.997
Arizona,2020-03-24,3,1.2857142857142856,3,3,5,3,3,3,7278717,0.9997,1,1,1
Arizona,2020-03-25,1,1.5714285714285714,1,1,6,4,4,4,7278717,0.9997,1,1,1
Arizona,2020-03-26,2,1.7142857142857144,2,2,8,6,6,6,7278717,0.9997,1,1,1
Arizona,2020-03-27,5,2.142857142857143,5,5,13,11,11,11,7278717,0.9997,1,1,1
Arizona,2020-03-28,2,2.571428571428571,2,2,15,13,13,13,7278717,0.9997,1,1,1
Arizona,2020-03-29,2,2.4285714285714284,2,2,17,15,15,15,7278717,0.9997,1,1,1
Arizona,2020-03-30,3,2.7142857142857144,3,3,20,18,18,18,7278717,0.9997,1,1,1
Arizona,2020-03-31,5,4,5,5,25,23,23,23,7278717,0.9997,1,1,1
Arizona,2020-04-01,7,4.642857142857142,7,7,32,30,30,30,7278717,0.9997,1,1,1
Arizona,2020-04-02,3,5.285714285714286,3,3,35,33,33,33,7278717,0.9997,1,1,1
Arizona,2020-04-03,9,5.857142857142858,9,9,44,42,42,42,7278717,0.9997,1,1,1
Arizona,2020-04-04,8,6.571428571428571,8,8,52,50,50,50,7278717,0.9997,1,1,1
Arizona,2020-04-05,12,5.285714285714286,12,12,64,62,62,62,7278717,0.9997,1,1,1
Arizona,2020-04-06,1,5.7142857142857135,1,1,65,63,63,63,7278717,0.9997,1,1,1
Arizona,2020-04-07,8,8.714285714285715,8,8,73,71,71,71,7278717,0.9997,1,1,1
Arizona,2020-04-08,16,9.285714285714286,16,16,89,87,87,87,7278717,0.9997,1,1,1
Arizona,2020-04-09,9,9.857142857142858,9,9,98,96,96,96,7278717,0.9997,1,1,1
Arizona,2020-04-10,8,10.571428571428571,8,8,106,104,104,104,7278717,0.9997,1,1,1
Arizona,2020-04-11,11,10.857142857142858,11,11,117,115,115,115,7278717,0.9997,1,1,1
Arizona,2020-04-12,8,7.7142857142857135,8,8,125,123,123,123,7278717,0.9997,1,1,1
Arizona,2020-04-13,7,7.857142857142857,7,7,132,130,130,130,7278717,0.9997,1,1,1
Arizona,2020-04-14,11,12.428571428571429,11,11,143,141,141,141,7278717,0.9997,1,1,1
Arizona,2020-04-15,12,12.857142857142858,12,12,155,153,153,153,7278717,0.9997,1,1,1
Arizona,2020-04-16,9,13.285714285714286,9,9,164,162,162,162,7278717,0.9997,1,1,1
Arizona,2020-04-17,19,13.714285714285714,19,19,183,181,181,181,7278717,0.9997,1,1,1
Arizona,2020-04-19,4,9.142857142857142,4,4,184,185,185,185,7278717,0.9997,1,1,1
Arizona,2020-04-20,7,9.285714285714286,7,7,191,192,192,192,7278717,0.9997,1,1,1
Arizona,2020-04-21,17,15.714285714285714,17,17,208,209,209,209,7278717,0.9997,1,1,1
Arizona,2020-04-22,23,16.285714285714285,23,23,231,232,232,232,7278717,0.9997,1,1,1
Arizona,2020-04-23,18,16.57142857142857,18,18,249,250,250,250,7278717,0.9997,1,1,1
Arizona,2020-04-24,17,17,17,17,266,267,267,267,7278717,0.9997,1,1,1
Arizona,2020-04-25,7,17.142857142857142,7,7,273,274,274,274,7278717,0.9997,1,1,1
Arizona,2020-04-26,2,10.428571428571429,2,2,275,276,276,276,7278717,0.9997,1,1,1
Arizona,2020-04-27,0,10.285714285714286,0,0,275,276,276,276,7278717,0.9997,1,1,1
Arizona,2020-04-28,0,18.142857142857142,0,0,275,276,276,276,7278717,0.9997,1,1,1
Arizona,2020-04-29,33,18.428571428571427,33,33,308,309,309,309,7278717,0.9997,1,1,1
Arizona,2020-04-30,12,18.42857142857143,12,12,320,321,321,321,7278717,0.9997,1,1,1
Arizona,2020-05-01,10,18.57142857142857,10,10,330,331,331,331,7278717,0.9997,1,1,1
Arizona,2020-05-02,0,18.714285714285715,0,0,330,331,331,331,7278717,0.9997,1,1,1
Arizona,2020-05-03,32,10.428571428571429,32,32,362,363,363,363,7278717,0.9997,1,1,1
Arizona,2020-05-04,0,10.428571428571429,0,0,362,363,363,363,7278717,0.9997,1,1,1
Arizona,2020-05-05,33,18.714285714285715,33,33,395,396,396,396,7278717,0.9997,1,1,1
Arizona,2020-05-06,31,18.857142857142858,31,31,426,427,427,427,7278717,0.9997,1,1,1
Arizona,2020-05-07,24,18.42857142857143,24,24,450,451,451,451,7278717,0.9997,1,1,1
Arizona,2020-05-08,67,18.428571428571427,67,67,517,518,518,518,7278717,0.9997,1,1,1
Arizona,2020-05-09,15,18.714285714285715,15,15,532,533,533,533,7278717,0.9997,1,1,1
Arizona,2020-05-10,4,10,4,4,536,537,537,537,7278717,0.9997,1,1,1
Arizona,2020-05-11,6,10,6,6,542,543,543,543,7278717,0.9997,1,1,1
Arizona,2020-05-12,20,18.142857142857142,20,20,562,563,563,563,7278717,0.9997,1,1,1
Arizona,2020-05-13,33,18.142857142857142,33,33,595,596,596,596,7278717,0.9997,1,1,1
Arizona,2020-05-14,29,18,29,29,624,625,625,625,7278717,0.9997,1,1,1
Arizona,2020-05-15,27,18.142857142857142,27,27,651,652,652,652,7278717,0.9997,1,1,1
Arizona,2020-05-16,28,18.142857142857142,28,28,679,680,680,680,7278717,0.9997,1,1,1
Arizona,2020-05-17,1,9.571428571428571,1,1,680,681,681,681,7278717,0.9997,1,1,1
Arizona,2020-05-18,7,9.571428571428571,7,7,687,688,688,688,7278717,0.9997,1,1,1
Arizona,2020-05-19,18,17.571428571428573,18,18,705,706,706,706,7278717,0.9997,1,1,1
Arizona,2020-05-20,42,17.57142857142857,42,42,747,748,748,748,7278717,0.9997,1,1,1
Arizona,2020-05-21,17,17,17,17,764,765,765,765,7278717,0.9997,1,1,1
Arizona,2020-05-22,11,16.57142857142857,11,11,775,776,776,776,7278717,0.9997,1,1,1
Arizona,2020-05-23,26,16.285714285714285,26,26,801,802,802,802,7278717,0.9997,1,1,1
Arizona,2020-05-24,0,8.428571428571429,0,0,801,802,802,802,7278717,0.9997,1,1,1
Arizona,2020-05-25,6,8.285714285714285,6,6,807,808,808,808,7278717,0.9997,1,1,1
Arizona,2020-05-26,3,14.714285714285714,3,3,810,811,811,811,7278717,0.9997,1,1,1
Arizona,2020-05-27,NA,12,3.5714285714285716,29.717857142857092,NA,823,814.5714285714286,840.717857142857,7278717,0.9997,1,1,1
Arizona,2020-05-28,NA,11.571428571428573,3.2857142857142856,28.860714285714234,NA,835.4285714285714,821.4285714285714,861.1464285714285,7278717,0.9997,1,1,1
Arizona,2020-05-29,NA,10.857142857142858,3.142857142857143,27.857142857142858,NA,847.2142857142858,828.7142857142857,880.1464285714285,7278717,0.9997,1,1,1
Arizona,2020-05-30,NA,10.285714285714286,3,26.857142857142854,NA,858.5,835.5714285714286,898.8607142857143,7278717,0.9997,1,1,1
Arizona,2020-05-31,NA,9.714285714285715,2.710714285714285,25.57499999999995,NA,869,842.5678571428572,916.2857142857143,7278717,0.9997,1,1,1
Arizona,2020-06-01,NA,9.428571428571429,2.4285714285714284,25.142857142857142,NA,879.1428571428571,848.5678571428571,932.5821428571427,7278717,0.9997,1,1,1
Arizona,2020-06-02,NA,8.857142857142858,2.2857142857142856,24.57142857142857,NA,888.8571428571429,854.7142857142857,949.5749999999999,7278717,0.9997,1,1,1
Arizona,2020-06-03,NA,8.285714285714286,1.8571428571428572,23.717857142857092,NA,897.7142857142857,860.2821428571428,965.4285714285714,7278717,0.9997,1,1,1
Arizona,2020-06-04,NA,7.714285714285714,1.7142857142857144,22,NA,906.1428571428571,865.1428571428571,979.2892857142857,7278717,0.9997,1,1,1
Arizona,2020-06-05,NA,7.142857142857142,1.5714285714285714,20.57142857142857,NA,914,869.282142857143,994.1464285714285,7278717,0.9997,1,1,1
Arizona,2020-06-06,NA,6.714285714285714,1.2857142857142856,20,NA,921.4285714285714,873,1007.717857142857,7278717,0.9997,1,1,1
Arizona,2020-06-07,NA,6.142857142857142,1.1428571428571428,18.57142857142857,NA,928.0714285714286,876.7142857142857,1020.5785714285713,7278717,0.9997,1,1,1
Arizona,2020-06-08,NA,5.7142857142857135,1,17.57499999999995,NA,934.2857142857143,880,1032.575,7278717,0.9997,1,1,1
