date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-03-01,2,NA,NA,NA,2,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-02,3,NA,NA,NA,5,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-03,4,NA,NA,NA,9,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-04,1,NA,NA,NA,10,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-05,0,NA,NA,NA,10,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-06,1,NA,NA,NA,11,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-07,4,NA,NA,NA,15,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-08,3,NA,NA,NA,18,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-09,3,NA,NA,NA,21,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-10,3,NA,NA,NA,24,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-11,5,NA,NA,NA,29,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-12,4,NA,NA,NA,33,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-13,6,NA,NA,NA,39,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-14,3,NA,NA,NA,42,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-15,7,NA,NA,NA,49,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-16,13,NA,NA,NA,62,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-17,20,NA,NA,NA,82,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-18,33,NA,NA,NA,115,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-19,43,NA,NA,NA,158,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-20,58,NA,NA,NA,216,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-21,70,NA,NA,NA,286,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-22,88,NA,NA,NA,374,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-23,109,NA,NA,NA,483,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-24,200,NA,NA,NA,683,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-25,252,NA,NA,NA,935,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-26,278,NA,NA,NA,1213,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-27,371,NA,NA,NA,1584,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-28,486,NA,NA,NA,2070,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-29,272,NA,NA,NA,2342,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-30,495,NA,NA,NA,2837,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-03-31,720,NA,NA,NA,3557,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-04-01,915,NA,NA,NA,4472,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-04-02,960,NA,NA,NA,5432,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-04-03,1630,NA,NA,NA,7062,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-04-04,1366,NA,NA,NA,8428,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-04-05,1154,NA,NA,NA,9582,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-04-06,2048,NA,NA,NA,11630,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-04-07,1249,NA,NA,NA,12879,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-04-08,1835,NA,NA,NA,14714,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-04-09,1897,NA,NA,NA,16611,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-04-10,2029,NA,NA,NA,18640,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
2020-04-11,1860,NA,NA,NA,20500,NA,NA,NA,0.01875,0.3084166666666667,0.4985,0.671
