date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-05-18,784,784,784,784,90484,90484,90484,90484,1,1,1,1
2020-05-19,1574,1574,1574,1574,92058,92058,92058,92058,1,1,1,1
2020-05-20,1517,1517,1517,1517,93575,93575,93575,93575,1,1,1,1
2020-05-21,1262,1262,1262,1262,94837,94837,94837,94837,1,1,1,1
2020-05-22,1276,1276,1276,1276,96113,96113,96113,96113,1,1,1,1
2020-05-23,1107,1107,1107,1107,97220,97220,97220,97220,1,1,1,1
2020-05-24,640,640,640,640,97860,97860,97860,97860,1,1,1,1
2020-05-25,498,498,498,498,98358,98358,98358,98358,1,1,1,1
2020-05-26,693,693,693,693,99051,99051,99051,99051,1,1,1,1
2020-05-27,1509,1509,1509,1509,100560,100560,100560,100560,1,1,1,1
2020-05-28,1197,1197,1197,1197,101757,101757,101757,101757,1,1,1,1
2020-05-29,1192,1192,1192,1192,102949,102949,102949,102949,1,1,1,1
2020-05-30,NA,767.5714285714286,626.7107142857142,951.7214285714284,NA,103716.57142857143,103575.71071428571,103900.72142857143,1,1,1,1
2020-05-31,NA,722,585.425,898.1428571428571,NA,104443.78571428571,104223.99642857144,104706.47142857141,1,1,1,1
2020-06-01,NA,679.1428571428571,548.1428571428571,840.7178571428572,NA,105124.92857142858,104842.71071428571,105470.3,1,1,1,1
2020-06-02,NA,633.8571428571429,508.8571428571429,784.5714285714286,NA,105763.21428571429,105409.99642857144,106177.47499999999,1,1,1,1
2020-06-03,NA,588.7142857142857,469.8535714285714,733.8714285714284,NA,106350.64285714287,105944.85714285714,106834.65357142859,1,1,1,1
2020-06-04,NA,545.2142857142858,432.7035714285714,684.1535714285712,NA,106901.5,106426.56785714287,107456.61785714286,1,1,1,1
2020-06-05,NA,505,395,637,NA,107405.14285714286,106875.84642857143,108027.90357142857,1,1,1,1
2020-06-06,NA,465.14285714285717,363.85357142857146,593.1428571428571,NA,107872.85714285714,107281.71428571429,108559.14642857143,1,1,1,1
2020-06-07,NA,428.14285714285717,332.7107142857143,553.7178571428572,NA,108303.92857142858,107651.27857142856,109068.91071428572,1,1,1,1
2020-06-08,NA,394,302.99642857142857,513.2964285714285,NA,108701.78571428571,107997.28214285715,109531.86071428572,1,1,1,1
2020-06-09,NA,357.92857142857144,270.13928571428573,470,NA,109062.28571428571,108303.66785714285,109960.4357142857,1,1,1,1
2020-06-10,NA,325.42857142857144,242.70357142857145,434,NA,109388.21428571429,108567.98214285713,110360.29285714286,1,1,1,1
2020-06-11,NA,291.42857142857144,216.57142857142858,393.0035714285714,NA,109681.35714285713,108801.38928571428,110721.88214285715,1,1,1,1
2020-06-12,NA,261.2142857142857,190.28571428571428,353.45714285714246,NA,109939.64285714287,109015.54642857144,111054.14285714286,1,1,1,1
2020-06-13,NA,233.71428571428572,170.42857142857144,323.4321428571428,NA,110176.92857142858,109201.41428571427,111346.725,1,1,1,1
2020-06-14,NA,210.14285714285714,149.28214285714284,294.14642857142854,NA,110385.78571428571,109371.53571428571,111610.01785714286,1,1,1,1
2020-06-15,NA,187.78571428571428,131,269.2857142857143,NA,110572.92857142858,109523.56428571428,111861.16785714286,1,1,1,1
2020-06-16,NA,165.85714285714286,114.1392857142857,240.57499999999996,NA,110743,109644.83571428571,112088.01071428572,1,1,1,1
2020-06-17,NA,147.14285714285714,99.42857142857143,218.28928571428568,NA,110889.14285714286,109760.91785714286,112289.86071428572,1,1,1,1
2020-06-18,NA,129.71428571428572,86,195,NA,111023.21428571429,109854.92142857143,112461.44999999998,1,1,1,1
2020-06-19,NA,115.71428571428571,74.425,176.42857142857142,NA,111139.78571428571,109938.96071428571,112623.025,1,1,1,1
2020-06-20,NA,102.28571428571429,65.14285714285714,158.28571428571428,NA,111241.64285714286,110014.275,112753.525,1,1,1,1
