date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,daily_deaths_av7
2020-04-03,1294,1294,1294,1294,9618,9618,9618,9618,1373.42857142857
2020-04-04,1263,1263,1263,1263,10886,10886,10886,10886,1529.28571428571
2020-04-05,1408,1408,1408,1408,12294,12294,12294,12294,1652.71428571429
2020-04-06,1661,1661,1661,1661,13955,13955,13955,13955,1720.71428571429
2020-04-07,2304,2304,2304,2304,16235,16235,16235,16235,1830.85714285714
2020-04-08,2078,2078,2078,2078,18335,18335,18335,18335,1937.28571428571
2020-04-09,2037,2037,2037,2037,20372,20372,20372,20372,1984.85714285714
2020-04-10,2065,2065,2065,2065,22437,22437,22437,22437,2005
2020-04-11,2008,2008,2008,2008,24445,24445,24445,24445,2018.71428571429
2020-04-12,1741,1741,1741,1741,26186,26186,26186,26186,2080.28571428571
2020-04-13,1802,1802,1802,1802,27970,27970,27970,27970,2086.71428571429
2020-04-14,2400,2400,2400,2400,30270,30270,30270,30270,2161.28571428571
2020-04-15,2509,2509,2509,2509,32885,32885,32885,32885,2209.42857142857
2020-04-16,2082,2082,2082,2082,34967,34967,34967,34967,2154.71428571429
2020-04-17,2587,2587,2587,2587,37554,37554,37554,37554,2150
2020-04-18,2345,2345,2345,2345,39716,39716,39716,39716,2149.28571428571
2020-04-19,1358,1358,1358,1358,22494,22494,22494,22494,2124.57142857143
2020-04-20,1769,1769,1769,1769,42845,42845,42845,42845,2157.28571428571
2020-04-21,2395,2395,2395,2395,45240,45240,45240,45240,2040.71428571429
2020-04-22,2336,2336,2336,2336,47576,47576,47576,47576,2029
2020-04-23,2311,2311,2311,2311,49887,49887,49887,49887,1998.57142857143
2020-04-24,1771,1771,1771,1771,51487,51487,51487,51487,1937.28571428571
2020-04-25,2263,2263,2263,2263,53919,53919,53919,53919,1899.14285714286
2020-04-26,1145,1145,1145,1145,55064,55064,55064,55064,1939.71428571429
2020-04-27,1340,1340,1340,1340,56404,56404,56404,56404,1900
2020-04-28,2128,2128,2128,2128,58532,58532,58532,58532,1934.14285714286
2020-04-29,2620,2620,2620,2620,61152,61152,61152,61152,1823
2020-04-30,2033,2033,2033,2033,63185,63185,63185,63185,1848
2020-05-01,2010,2010,2010,2010,64055,64055,64055,64055,1834.85714285714
2020-05-02,1485,1485,1485,1485,65156,65156,65156,65156,1837.71428571429
2020-05-03,1320,1320,1320,1320,67879,67879,67879,67879,1804.57142857143
2020-05-04,1248,1248,1248,1248,69074,69074,69074,69074,1829.71428571429
2020-05-05,2148,2148,2148,2148,71274,71274,71274,71274,1758
2020-05-06,2388,2388,2388,2388,73662,73662,73662,73662,1778.14285714286
2020-05-07,2209,2209,2209,2209,75632,75632,75632,75632,1694.42857142857
2020-05-08,1508,1508,1508,1508,76990,76990,76990,76990,1681.71428571429
2020-05-09,1626,1626,1626,1626,79000,79000,79000,79000,1616.28571428571
2020-05-10,734,734,734,734,79421,79421,79421,79421,1524
2020-05-11,1159,1159,1159,1159,80890,80890,80890,80890,1462
2020-05-12,1690,1690,1690,1690,82510,82510,82510,82510,1479.14285714286
2020-05-13,1742,1742,1742,1742,84321,84321,84321,84321,1421.42857142857
2020-05-14,1775,1775,1775,1775,86096,86096,86096,86096,1432
2020-05-15,1628,1628,1628,1628,87724,87724,87724,87724,1379.14285714286
2020-05-16,1222,1222,1222,1222,88946,88946,88946,88946,1361.85714285714
2020-05-17,808,808,808,808,89754,89754,89754,89754,1330.42857142857
2020-05-18,789,789,789,789,90543,90543,90543,90543,1254.57142857143
2020-05-19,1569,1569,1569,1569,92112,92112,92112,92112,1204.28571428571
2020-05-20,1522,1522,1522,1522,93634,93634,93634,93634,1188.14285714286
2020-05-21,1244,1244,1244,1244,94878,94878,94878,94878,1164.14285714286
2020-05-22,1276,1276,1276,1276,96154,96154,96154,96154,1122.85714285714
2020-05-23,1109,1109,1109,1109,97263,97263,97263,97263,998.428571428571
2020-05-24,640,640,640,640,97516,97516,97516,97516,996.571428571429
2020-05-25,500,500,500,500,98396,98396,98396,98396,989
2020-05-26,698,698,698,698,99094,99094,99094,99094,974.571428571429
2020-05-27,1509,1509,1509,1509,99823,99823,99823,99823,950.428571428571
2020-05-28,1191,1191,1191,1191,101790,101790,101790,101790,945
2020-05-29,1175,1175,1175,1175,102965,102965,102965,102965,983.714285714286
2020-05-30,940,940,940,940,103905,103905,103905,103905,1031
2020-05-31,602,602,602,602,104507,104507,104507,104507,955.571428571428
2020-06-01,771,771,771,771,105278,105278,105278,105278,933.428571428571
2020-06-02,1029,1029,1029,1029,106307,106307,106307,106307,904
2020-06-03,981,981,981,981,107288,107288,107288,107288,866
2020-06-04,1036,1036,1036,1036,107893,107893,107893,107893,844.428571428571
2020-06-05,969,969,969,969,109292,109292,109292,109292,804.857142857143
2020-06-06,674,674,674,674,109966,109966,109966,109966,793
2020-06-07,451,451,451,451,110417,110417,110417,110417,784.285714285714
2020-06-08,494,494,494,494,110264,110264,110264,110264,763
2020-06-09,946,946,946,946,111856,111856,111856,111856,745.142857142857
2020-06-10,920,920,920,920,112776,112776,112776,112776,758.571428571429
2020-06-11,887,887,887,887,113663,113663,113663,113663,736.714285714286
2020-06-12,844,844,844,844,114507,114507,114507,114507,722.142857142857
2020-06-13,768,768,768,768,114915,114915,114915,114915,706.428571428571
2020-06-14,298,298,298,298,115572,115572,115572,115572,683.428571428571
2020-06-15,392,392,392,392,115964,115964,115964,115964,658.857142857143
2020-06-16,836,836,836,836,116800,116800,116800,116800,637.142857142857
2020-06-17,759,759,759,759,116328,116328,116328,116328,612.571428571429
2020-06-18,715,715,715,715,118269,118269,118269,118269,606.714285714286
2020-06-19,692,692,692,692,118961,118961,118961,118961,611.142857142857
2020-06-20,596,596,596,596,119557,119557,119557,119557,610.142857142857
2020-06-21,257,257,257,257,119814,119814,119814,119814,609.428571428571
2020-06-22,423,423,423,423,120237,120237,120237,120237,NA
2020-06-23,829,829,829,829,121066,121066,121066,121066,NA
2020-06-24,754,754,754,754,121820,121820,121820,121820,NA
2020-06-25,NA,677,553.975,835.025,NA,122856,122732.975,123014.02500000001,NA
2020-06-26,NA,675,543.975,821.0749999999999,NA,123535,123340,123752.02500000001,NA
2020-06-27,NA,674,541,814.025,NA,124204,123977.975,124471.125,NA
2020-06-28,NA,674,543.925,833.025,NA,124884,124601.97499999999,125198.04999999999,NA
2020-06-29,NA,675,551.9499999999999,827.0749999999999,NA,125561,125251.97499999999,125923.05,NA
2020-06-30,NA,674,545,819.025,NA,126231.5,125891.92499999999,126643.125,NA
2020-07-01,NA,677,555,834,NA,126917.5,126538.90000000001,127378.35,NA
2020-07-02,NA,682,551,839.0749999999999,NA,127596.5,127149,128124.02500000001,NA
2020-07-03,NA,686,560,852.05,NA,128291,127803.95,128882.25,NA
2020-07-04,NA,696,560,864.025,NA,128991.5,128451.975,129608.04999999999,NA
2020-07-05,NA,706.5,563.975,880.0999999999999,NA,129707.5,129139.95000000001,130385.075,NA
2020-07-06,NA,718,577.975,895.0749999999999,NA,130420.5,129814.57500000001,131168.17500000002,NA
2020-07-07,NA,742,585.975,932,NA,131158.5,130513.75,131991.175,NA
2020-07-08,NA,754.5,609.975,965.05,NA,131908.5,131196.95,132864.275,NA
2020-07-09,NA,771,624.975,1009,NA,132680.5,131943.775,133740.525,NA
2020-07-10,NA,797,617.9,1044.0749999999998,NA,133483.5,132688,134672.1,NA
2020-07-11,NA,818,629.975,1106,NA,134306,133430,135619.375,NA
2020-07-12,NA,855,648.9749999999999,1163.1,NA,135150,134236.9,136644.125,NA
2020-07-13,NA,879,656.95,1227.175,NA,136052.5,135036.875,137709.625,NA
2020-07-14,NA,901,674.9749999999999,1304.1,NA,136967.5,135829.84999999998,138947.57499999998,NA
2020-07-15,NA,933,696,1383.2749999999999,NA,137900.5,136628,140136.19999999998,NA
2020-07-16,NA,953.5,696.9749999999999,1462.3499999999997,NA,138860,137535.375,141463.65,NA
2020-07-17,NA,988,727.975,1519.15,NA,139846,138411.82499999998,142863.525,NA
2020-07-18,NA,1028,750.9499999999999,1641.4749999999995,NA,140868,139291.925,144352.4,NA
2020-07-19,NA,1051.5,756,1775.025,NA,141928.5,140379.625,145935.225,NA
2020-07-20,NA,1079,758,1995.35,NA,142986.5,141338.7,147906.19999999998,NA
2020-07-21,NA,1094.5,785.95,2141.3999999999996,NA,144082.5,142306.27500000002,149789.57499999998,NA
2020-07-22,NA,1132,806.975,2114.4499999999994,NA,145220.5,143279.825,151724.95,NA
2020-07-23,NA,1154.5,789.95,2359.05,NA,146351.5,144269.175,154143.75,NA
