state,date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,population,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
Alabama,2020-03-27,3,1.2857142857142856,3,3,4,3,3,3,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-03-28,0,1.5714285714285714,0,0,4,3,3,3,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-03-29,6,1.4285714285714286,6,6,10,9,9,9,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-03-30,0,1.7142857142857144,0,0,10,9,9,9,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-03-31,13,2.7142857142857144,13,13,23,22,22,22,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-01,4,3.2857142857142856,4,4,27,26,26,26,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-02,5,4,5,5,32,31,31,31,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-03,6,4.714285714285714,6,6,38,37,37,37,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-04,6,5.428571428571429,6,6,44,43,43,43,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-05,1,4.714285714285714,1,1,45,44,44,44,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-06,4,5.285714285714286,4,4,49,48,48,48,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-07,15,7.714285714285714,15,15,64,63,63,63,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-08,2,8.571428571428571,2,2,66,65,65,65,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-09,4,9.142857142857142,4,4,70,69,69,69,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-10,10,9.571428571428571,10,10,80,79,79,79,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-11,12,9.857142857142858,12,12,92,91,91,91,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-12,1,7.285714285714286,1,1,93,92,92,92,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-13,6,7.285714285714286,6,6,99,98,98,98,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-14,15,10.428571428571429,15,15,114,113,113,113,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-15,4,10.5,4,4,118,117,117,117,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-16,15,10.714285714285715,15,15,133,132,132,132,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-17,15,10.714285714285715,15,15,148,147,147,147,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-18,5,10.714285714285715,5,5,153,152,152,152,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-19,4,7.285714285714286,4,4,157,156,156,156,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-20,6,7.285714285714286,6,6,163,162,162,162,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-21,20,11.285714285714285,20,20,183,182,182,182,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-22,13,11.714285714285714,13,13,196,195,195,195,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-23,6,11.857142857142858,6,6,202,201,201,201,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-24,7,12,7,7,209,208,208,208,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-25,0,12.428571428571427,0,0,209,208,208,208,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-26,10,7.714285714285714,10,10,219,218,218,218,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-27,9,7.857142857142858,9,9,228,227,227,227,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-28,14,12.857142857142858,14,14,242,241,241,241,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-29,14,13.142857142857142,14,14,256,255,255,255,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-04-30,16,13.142857142857142,16,16,272,271,271,271,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-01,17,12.857142857142858,17,17,289,288,288,288,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-03,2,7.571428571428571,2,2,290,290,290,290,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-04,8,7.571428571428571,8,8,298,298,298,298,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-05,17,13.142857142857142,17,17,315,315,315,315,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-06,28,13,28,28,343,343,343,343,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-07,26,12.928571428571427,26,26,369,369,369,369,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-08,14,12.857142857142858,14,14,383,383,383,383,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-09,7,12.857142857142858,7,7,390,390,390,390,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-10,3,7.142857142857142,3,3,393,393,393,393,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-11,10,7,10,10,403,403,403,403,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-12,32,12.571428571428571,32,32,435,435,435,435,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-13,15,12.714285714285715,15,15,450,450,450,450,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-14,23,12.285714285714285,23,23,473,473,473,473,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-15,10,12.142857142857142,10,10,483,483,483,483,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-16,2,12,2,2,485,485,485,485,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-17,3,6.285714285714286,3,3,488,488,488,488,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-18,NA,9.857142857142858,2.7142857142857144,25.714285714285715,NA,497.85714285714283,490.7142857142857,513.7142857142857,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-19,NA,9.714285714285714,2.4285714285714284,25.57142857142857,NA,508.42857142857144,496,532.2857142857143,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-20,NA,9.714285714285714,2.4285714285714284,24.714285714285715,NA,518.5714285714286,501.85714285714283,549.2857142857143,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-21,NA,9.142857142857142,2.2857142857142856,25.57142857142857,NA,528.5714285714286,507.57142857142856,567.8571428571429,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-22,NA,8.714285714285715,2.2857142857142856,24.146428571428523,NA,538.2857142857143,513.1428571428571,585.1428571428571,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-23,NA,8.285714285714286,2,24.285714285714285,NA,547.1428571428571,518.2857142857143,601.4357142857142,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-24,NA,7.857142857142858,1.5714285714285714,24,NA,555.8571428571429,523.1392857142857,618.2892857142857,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-25,NA,7.428571428571429,1.4285714285714286,22.857142857142858,NA,564.1428571428571,527.2857142857143,635.2892857142857,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-26,NA,6.714285714285714,1.2857142857142856,22.285714285714285,NA,571.4285714285714,531.2857142857143,651.4321428571428,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-27,NA,6.142857142857142,1,21.142857142857142,NA,578,534.8571428571429,665.4285714285714,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-28,NA,5.571428571428571,0.8571428571428571,18.714285714285715,NA,584.1428571428571,537.5714285714286,681.0035714285714,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-29,NA,5,0.7142857142857143,18.717857142857092,NA,589.5,539.9964285714286,694.4357142857142,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-30,NA,4.285714285714286,0.2857142857142857,17.714285714285715,NA,594.2857142857143,541.425,708.2928571428571,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-05-31,NA,3.7142857142857144,0.2857142857142857,15.857142857142858,NA,598.2857142857143,542.8571428571429,720.8607142857143,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-06-01,NA,3.142857142857143,0,14.714285714285714,NA,602,543.8535714285714,732.0035714285714,4903185,0.9602,0.988,0.9945,0.9985
Alabama,2020-06-02,NA,2.7142857142857144,0,13,NA,605,544.9964285714286,740.0214285714283,4903185,0.9602,0.988,0.9945,0.9985
