state,date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,population,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
Alabama,2020-03-26,2,0.8571428571428571,2,2,3,2,2,2,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-03-27,1,1,1,1,4,3,3,3,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-03-28,0,1.2857142857142856,0,0,4,3,3,3,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-03-29,1,1.5714285714285714,1,1,5,4,4,4,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-03-30,6,2.4285714285714284,6,6,11,10,10,10,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-03-31,3,3.142857142857143,3,3,14,13,13,13,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-01,14,4.428571428571429,14,14,28,27,27,27,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-02,4,5.571428571428571,4,4,32,31,31,31,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-03,6,6.428571428571429,6,6,38,37,37,37,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-04,6,5.7142857142857135,6,6,44,43,43,43,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-05,1,6.142857142857142,1,1,45,44,44,44,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-06,8,8.428571428571429,8,8,53,52,52,52,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-07,11,8.857142857142858,11,11,64,63,63,63,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-08,3,9,3,3,67,66,66,66,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-09,11,9.142857142857142,11,11,78,77,77,77,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-10,2,9.428571428571429,2,2,80,79,79,79,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-11,13,7.142857142857142,13,13,93,92,92,92,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-12,0,7.142857142857142,0,0,93,92,92,92,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-13,11,9.857142857142858,11,11,104,103,103,103,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-14,10,10,10,10,114,113,113,113,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-15,9,10.285714285714286,9,9,123,122,122,122,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-16,14,10.714285714285715,14,14,137,136,136,136,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-17,14,10.857142857142858,14,14,151,150,150,150,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-19,13,8.142857142857142,13,13,160,163,163,163,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-20,4,12,4,4,164,167,167,167,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-21,22,12.571428571428571,22,22,186,189,189,189,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-22,15,13.142857142857142,15,15,201,204,204,204,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-23,NA,12.285714285714285,NA,NA,NA,219,219,219,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-24,NA,12.714285714285715,5.428571428571429,25,NA,231.71428571428572,224.42857142857142,244,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-25,NA,13,5.56428571428572,25.857142857142858,NA,245.28571428571428,233.14285714285714,264.42857142857144,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-26,NA,13.428571428571427,5.571428571428571,26.571428571428573,NA,259.42857142857144,242.42857142857142,285.00714285714275,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-27,NA,13.428571428571429,5.571428571428571,27.285714285714285,NA,273.57142857142856,251.71428571428572,307.1499999999999,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-28,NA,13.571428571428573,5.56428571428572,28.714285714285715,NA,288,260.7142857142857,329.2857142857143,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-29,NA,13.714285714285715,5.428571428571429,29.714285714285715,NA,302.2857142857143,270,353,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-04-30,NA,13.714285714285715,5.142857142857142,30.57142857142857,NA,316.85714285714283,278.2857142857143,377.2857142857143,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-05-01,NA,12.857142857142858,4.571428571428571,31.142857142857142,NA,330.42857142857144,286.42857142857144,402.7142857142857,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-05-02,NA,12.714285714285715,4.428571428571429,31.72142857142847,NA,344,293.57142857142856,429.29285714285703,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-05-03,NA,12.714285714285714,4,34.14285714285714,NA,357.2857142857143,300.42857142857144,457.4357142857142,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-05-04,NA,12.571428571428571,3.7142857142857144,35.57142857142857,NA,370.7142857142857,306.70714285714286,488.1499999999999,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-05-05,NA,12.428571428571429,3.428571428571429,38.142857142857146,NA,384,312.57142857142856,521.5714285714286,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-05-06,NA,12.571428571428571,3.2857142857142856,40,NA,397.57142857142856,317.85714285714283,556.1571428571426,4903185,0.3588,0.5441,0.6009,0.6877
Alabama,2020-05-07,NA,12.428571428571429,3,43.714285714285715,NA,410.85714285714283,322.99285714285713,595.5857142857141,4903185,0.3588,0.5441,0.6009,0.6877
