state,date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,population,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
Alabama,2020-03-27,3,1.2857142857142856,3,3,4,3,3,3,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-03-28,0,1.4285714285714286,0,0,4,3,3,3,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-03-29,6,1.4285714285714286,6,6,10,9,9,9,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-03-30,0,1.7142857142857144,0,0,10,9,9,9,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-03-31,13,2.7142857142857144,13,13,23,22,22,22,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-01,4,3.2857142857142856,4,4,27,26,26,26,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-02,5,3.857142857142857,5,5,32,31,31,31,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-03,6,4.571428571428571,6,6,38,37,37,37,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-04,6,5.428571428571429,6,6,44,43,43,43,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-05,1,4.7142857142857135,1,1,45,44,44,44,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-06,4,5.285714285714286,4,4,49,48,48,48,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-07,15,8,15,15,64,63,63,63,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-08,2,8.714285714285714,2,2,66,65,65,65,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-09,4,9.571428571428571,4,4,70,69,69,69,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-10,10,9.857142857142858,10,10,80,79,79,79,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-11,12,10.428571428571427,12,12,92,91,91,91,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-12,1,7.428571428571429,1,1,93,92,92,92,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-13,6,7.571428571428571,6,6,99,98,98,98,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-14,15,10.857142857142858,15,15,114,113,113,113,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-15,4,11.142857142857142,4,4,118,117,117,117,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-16,15,11.285714285714286,15,15,133,132,132,132,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-17,15,11,15,15,148,147,147,147,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-18,5,11.142857142857142,5,5,153,152,152,152,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-19,4,7.428571428571429,4,4,157,156,156,156,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-20,6,7.428571428571429,6,6,163,162,162,162,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-21,20,11.571428571428573,20,20,183,182,182,182,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-22,13,11.714285714285714,13,13,196,195,195,195,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-23,6,12,6,6,202,201,201,201,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-24,7,12.142857142857144,7,7,209,208,208,208,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-25,0,12.142857142857142,0,0,209,208,208,208,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-26,10,7.571428571428571,10,10,219,218,218,218,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-27,9,7.571428571428571,9,9,228,227,227,227,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-28,14,12.428571428571429,14,14,242,241,241,241,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-29,14,12.428571428571429,14,14,256,255,255,255,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-04-30,16,12.428571428571429,16,16,272,271,271,271,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-01,17,12.285714285714285,17,17,289,288,288,288,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-03,2,7.142857142857142,2,2,290,290,290,290,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-04,8,7.142857142857142,8,8,298,298,298,298,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-05,17,12.285714285714285,17,17,315,315,315,315,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-06,28,12.285714285714285,28,28,343,343,343,343,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-07,26,12.142857142857142,26,26,369,369,369,369,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-08,14,12,14,14,383,383,383,383,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-09,7,12.142857142857142,7,7,390,390,390,390,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-10,3,6.714285714285714,3,3,393,393,393,393,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-11,10,6.571428571428571,10,10,403,403,403,403,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-12,32,12.142857142857142,32,32,435,435,435,435,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-13,15,12.142857142857142,15,15,450,450,450,450,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-14,23,12.142857142857142,23,23,473,473,473,473,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-15,10,12,10,10,483,483,483,483,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-16,2,11.857142857142858,2,2,485,485,485,485,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-17,3,6.285714285714286,3,3,488,488,488,488,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-18,1,6.285714285714286,1,1,489,489,489,489,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-19,15,12.571428571428571,15,15,504,504,504,504,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-20,18,12.142857142857144,18,18,522,522,522,522,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-21,7,12.142857142857144,7,7,529,529,529,529,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-22,12,12,12,12,541,541,541,541,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-23,8,11.857142857142858,8,8,549,549,549,549,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-24,2,5.857142857142858,2,2,551,551,551,551,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-25,15,5.785714285714286,15,15,566,566,566,566,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-26,14,11.571428571428571,14,14,580,580,580,580,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-27,3,11.285714285714286,3,3,583,583,583,583,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-28,8,11.142857142857142,8,8,591,591,591,591,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-29,19,10.714285714285715,19,19,610,610,610,610,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-30,NA,8.714285714285715,2.2857142857142856,22.285714285714285,NA,618.7142857142857,612.2857142857143,632.2857142857143,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-05-31,NA,8.428571428571429,2,21.571428571428573,NA,627.7142857142857,617.4285714285714,647.7142857142857,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-06-01,NA,8,2,21.571428571428573,NA,636.7142857142857,622.4285714285714,662.5714285714286,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-06-02,NA,7.571428571428571,1.7142857142857144,20.71428571428571,NA,644.8571428571429,627.4285714285714,675.2857142857143,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-06-03,NA,7.142857142857142,1.5714285714285714,19.571428571428573,NA,652.4285714285714,631.5678571428571,687.8607142857143,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-06-04,NA,6.714285714285714,1.4285714285714286,18.571428571428573,NA,659.8571428571429,636.2821428571428,701.0035714285714,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-06-05,NA,6.142857142857142,1.2821428571428564,18,NA,666.7142857142857,639.8535714285714,713.4321428571428,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-06-06,NA,5.571428571428571,1,16.860714285714234,NA,672.7142857142857,643.1428571428571,726.1428571428571,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-06-07,NA,5,0.7142857142857143,15.860714285714234,NA,678.4285714285714,646,737.2892857142857,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-06-08,NA,4.571428571428571,0.7142857142857143,14.571428571428571,NA,683.4285714285714,648.2857142857143,747.2928571428571,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-06-09,NA,4,0.2857142857142857,13.714285714285715,NA,687.7142857142857,650.8535714285715,757.1571428571426,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-06-10,NA,3.428571428571429,0.2857142857142857,12.142857142857144,NA,691.7142857142857,652.4285714285714,765.4285714285714,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-06-11,NA,3,0,11.428571428571429,NA,694.7857142857142,653.8571428571429,772.0071428571428,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-06-12,NA,2.4285714285714284,0,10.857142857142858,NA,697.8571428571429,655.1392857142857,779.0035714285714,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-06-13,NA,2.142857142857143,0,9.857142857142858,NA,700.5714285714286,656.1428571428571,786.717857142857,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-06-14,NA,2,0,8.857142857142858,NA,702.7142857142857,657,792.867857142857,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-06-15,NA,1.7142857142857144,0,8.142857142857142,NA,704.5714285714286,657.4285714285714,799.3035714285712,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-06-16,NA,1.4285714285714286,0,7.428571428571429,NA,706.2857142857143,658,803.717857142857,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-06-17,NA,1.2857142857142856,0,6.714285714285714,NA,707.4285714285714,658.5714285714286,808.7249999999998,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-06-18,NA,1,0,6.285714285714286,NA,708.8571428571429,658.8571428571429,813.2964285714285,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-06-19,NA,0.7142857142857143,0,5.714285714285714,NA,709.8571428571429,659.2821428571428,818.4285714285714,4903185,0.9888,0.9985,0.9995,0.9998
Alabama,2020-06-20,NA,0.7142857142857143,0,5.571428571428571,NA,711,659.4285714285714,822.1499999999999,4903185,0.9888,0.9985,0.9995,0.9998
Alaska,2020-03-25,1,0,1,1,1,1,1,1,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-03-26,0,0,0,0,1,1,1,1,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-03-27,0,0,0,0,1,1,1,1,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-03-28,1,0,1,1,2,2,2,2,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-03-29,0,0,0,0,2,2,2,2,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-03-30,1,0,1,1,3,3,3,3,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-03-31,0,0,0,0,3,3,3,3,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-01,0,0,0,0,3,3,3,3,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-02,0,0,0,0,3,3,3,3,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-03,0,0,0,0,3,3,3,3,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-04,2,0,2,2,5,5,5,5,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-05,1,0,1,1,6,6,6,6,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-06,0,0,0,0,6,6,6,6,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-07,0,0,0,0,6,6,6,6,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-08,1,0,1,1,7,7,7,7,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-09,0,0,0,0,7,7,7,7,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-10,0,0,0,0,7,7,7,7,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-11,1,0,1,1,8,8,8,8,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-12,0,0,0,0,8,8,8,8,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-13,0,0,0,0,8,8,8,8,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-14,1,0,1,1,9,9,9,9,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-15,0,0,0,0,9,9,9,9,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-16,0,0,0,0,9,9,9,9,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-17,0,0,0,0,9,9,9,9,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-18,0,0,0,0,9,9,9,9,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-19,0,0,0,0,9,9,9,9,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-20,0,0,0,0,9,9,9,9,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-21,0,0,0,0,9,9,9,9,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-22,0,0,0,0,9,9,9,9,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-23,0,0,0,0,9,9,9,9,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-24,0,0,0,0,9,9,9,9,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-25,0,0,0,0,9,9,9,9,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-26,0,0,0,0,9,9,9,9,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-27,0,0,0,0,9,9,9,9,731545,0.9833,0.9852,0.987,0.9915
Alaska,2020-04-28,0,0,0,0,9,9,9,9,731545,0.9833,0.9852,0.987,0.9915
