date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-04-24,1980,1980,1980,1980,46407,46407,46407,46407,0.982,0.982,0.982,0.982
2020-04-25,1832,1832,1832,1832,48239,48239,48239,48239,0.982,0.982,0.982,0.982
2020-04-26,1130,1130,1130,1130,49369,49369,49369,49369,0.982,0.982,0.982,0.982
2020-04-27,1372,1372,1372,1372,50741,50741,50741,50741,0.982,0.982,0.982,0.982
2020-04-28,2197,2197,2197,2197,52938,52938,52938,52938,0.982,0.982,0.982,0.982
2020-04-29,2383,2383,2383,2383,55321,55321,55321,55321,0.982,0.982,0.982,0.982
2020-04-30,NA,1654.9285714285716,1377.1285714285716,2013.1499999999999,NA,56975.92857142857,56698.12857142857,57334.15,0.982,0.982,0.982,0.982
2020-05-01,NA,1589.857142857143,1313.2857142857142,1934.1642857142854,NA,58572,58112.56428571429,59147.74285714285,0.982,0.982,0.982,0.982
2020-05-02,NA,1518,1248.4285714285716,1862.5785714285714,NA,60099.5,59466.98571428571,60896.45,0.982,0.982,0.982,0.982
2020-05-03,NA,1451.2857142857142,1184,1795.8714285714284,NA,61559.142857142855,60747.54285714285,62577.899999999994,0.982,0.982,0.982,0.982
2020-05-04,NA,1387.6428571428573,1123.7142857142858,1736.0071428571428,NA,62952.78571428571,61946.857142857145,64226.47857142857,0.982,0.982,0.982,0.982
2020-05-05,NA,1320.142857142857,1053,1677.1571428571426,NA,64280.92857142857,63061.80714285714,65822.62857142858,0.982,0.982,0.982,0.982
2020-05-06,NA,1258.142857142857,986.4214285714286,1636.142857142857,NA,65538.78571428571,64110.42857142857,67377.87857142856,0.982,0.982,0.982,0.982
2020-05-07,NA,1201.4285714285713,924.5642857142858,1582.292857142857,NA,66743.85714285714,65096.62857142857,68889.58571428571,0.982,0.982,0.982,0.982
2020-05-08,NA,1151.2857142857142,867.5571428571429,1545.4571428571426,NA,67898.78571428571,66003.24285714286,70350.9,0.982,0.982,0.982,0.982
2020-05-09,NA,1098.7142857142858,809.4285714285714,1515.1642857142854,NA,69002.28571428571,66856.2357142857,71805.04285714285,0.982,0.982,0.982,0.982
2020-05-10,NA,1054.2857142857142,757.8571428571429,1494.4285714285713,NA,70061.28571428571,67642.54285714286,73255.90714285713,0.982,0.982,0.982,0.982
2020-05-11,NA,1014.5714285714286,705.5642857142858,1488.5714285714287,NA,71075.57142857142,68405.12857142856,74681.63571428572,0.982,0.982,0.982,0.982
2020-05-12,NA,977.2857142857142,661.5714285714286,1468.4571428571423,NA,72059.57142857142,69087.2,76115.92857142857,0.982,0.982,0.982,0.982
2020-05-13,NA,940.2142857142858,615.7071428571428,1487.435714285714,NA,73011.07142857142,69726.97142857143,77553.05714285714,0.982,0.982,0.982,0.982
2020-05-14,NA,907.3571428571429,568.7071428571428,1481.8785714285711,NA,73926.28571428571,70327.95,78996.35714285714,0.982,0.982,0.982,0.982
2020-05-15,NA,875.5714285714286,531.5571428571428,1503.6071428571424,NA,74808.42857142858,70920.60714285714,80457.76428571428,0.982,0.982,0.982,0.982
2020-05-16,NA,850.7857142857143,496.1357142857143,1516.6142857142852,NA,75677.14285714286,71426.48571428572,81953.45,0.982,0.982,0.982,0.982
2020-05-17,NA,828.9285714285714,462.5571428571428,1545.885714285714,NA,76511.78571428571,71919.55714285714,83429.49285714285,0.982,0.982,0.982,0.982
2020-05-18,NA,812.4285714285714,435.9857142857143,1606.1571428571426,NA,77332.35714285713,72388.00714285715,84971.22857142857,0.982,0.982,0.982,0.982
2020-05-19,NA,794.2142857142858,402.42857142857144,1643.0357142857138,NA,78120.78571428571,72815.4,86583.29999999999,0.982,0.982,0.982,0.982
2020-05-20,NA,776.8571428571429,378.4214285714286,1713.3142857142852,NA,78896.35714285714,73232.99285714285,88199.4357142857,0.982,0.982,0.982,0.982
2020-05-21,NA,763.8571428571429,351.5642857142857,1818.735714285714,NA,79686.57142857142,73633.75,89948.55714285713,0.982,0.982,0.982,0.982
