msa,date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,population,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
"Abilene, TX",2020-04-04,1,0,1,1,1,1,1,1,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-05,0,0,0,0,1,1,1,1,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-06,0,0,0,0,1,1,1,1,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-07,0,0,0,0,1,1,1,1,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-08,0,0,0,0,1,1,1,1,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-09,0,0,0,0,1,1,1,1,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-10,0,0,0,0,1,1,1,1,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-11,0,0,0,0,1,1,1,1,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-12,0,0,0,0,1,1,1,1,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-13,0,0,0,0,1,1,1,1,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-14,0,0,0,0,1,1,1,1,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-15,1,0,1,1,2,2,2,2,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-16,0,0,0,0,2,2,2,2,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-17,0,0,0,0,2,2,2,2,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-18,0,0,0,0,2,2,2,2,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-19,NA,0,0,1,NA,2,2,3,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-20,NA,0,0,1,NA,2,2,3,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-21,NA,0,0,1,NA,2,2,4,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-22,NA,0,0,1,NA,2,2,4,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-23,NA,0,0,1,NA,2,2,5,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-24,NA,0,0,1,NA,2,2,5,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-25,NA,0,0,1,NA,3,2,6,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-26,NA,0,0,1,NA,3,2,6,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-27,NA,0,0,1,NA,3,2,7,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-28,NA,0,0,2,NA,3,2,8,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-29,NA,0,0,2,NA,3,2,9,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-04-30,NA,0,0,2,NA,4,2,10,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-05-01,NA,0,0,2,NA,4,2,12,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-05-02,NA,0,0,2,NA,4,2,13,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-05-03,NA,0,0,3,NA,5,2,15,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-05-04,NA,0,0,4,NA,5,2,17,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-05-05,NA,0,0,4,NA,6,2,21,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-05-06,NA,0,0,6,NA,6,2,25,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-05-07,NA,1,0,8,NA,7,2,32,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-05-08,NA,1,0,10,NA,8,2,41,172060,0.3185,0.3508,0.3767,0.4337
"Abilene, TX",2020-05-09,NA,1,0,15,NA,10,3,56,172060,0.3185,0.3508,0.3767,0.4337
"Akron, OH",2020-03-27,3,1,3,3,3,3,3,3,703479,0.3532,0.5942,0.6845,0.7978
"Akron, OH",2020-03-28,1,1,1,1,4,4,4,4,703479,0.3532,0.5942,0.6845,0.7978
"Akron, OH",2020-03-29,1,1,1,1,5,5,5,5,703479,0.3532,0.5942,0.6845,0.7978
"Akron, OH",2020-03-30,1,1,1,1,6,6,6,6,703479,0.3532,0.5942,0.6845,0.7978
"Akron, OH",2020-03-31,0,1,0,0,6,6,6,6,703479,0.3532,0.5942,0.6845,0.7978
"Akron, OH",2020-04-01,2,1,2,2,8,8,8,8,703479,0.3532,0.5942,0.6845,0.7978
