msa,date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,population,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
"Abilene, TX",2020-06-03,NA,0,0,1.4285714285714286,NA,10.857142857142858,7.714285714285714,19.571428571428573,172060,0.7628,0.7987,0.822,0.8638
"Abilene, TX",2020-06-04,NA,0,0,1.4285714285714286,NA,11.142857142857142,7.714285714285714,20.714285714285715,172060,0.7628,0.7987,0.822,0.8638
"Abilene, TX",2020-06-05,NA,0,0,1.7142857142857144,NA,11.428571428571429,7.714285714285714,21.857142857142858,172060,0.7628,0.7987,0.822,0.8638
"Abilene, TX",2020-06-06,NA,0,0,1.7142857142857144,NA,11.714285714285714,7.714285714285714,23.007142857142885,172060,0.7628,0.7987,0.822,0.8638
"Akron, OH",2020-03-27,1,0.7142857142857143,1,1,1,1,1,1,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-03-28,3,0.7142857142857143,3,3,4,4,4,4,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-03-29,1,0.7142857142857143,1,1,5,5,5,5,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-03-30,1,0.7142857142857143,1,1,6,6,6,6,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-03-31,0,0.8571428571428571,0,0,6,6,6,6,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-01,2,1,2,2,8,8,8,8,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-02,1,1,1,1,9,9,9,9,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-03,1,1.1428571428571428,1,1,10,10,10,10,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-04,0,1.2857142857142856,0,0,10,10,10,10,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-05,3,1,3,3,13,13,13,13,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-06,2,1.1428571428571428,2,2,15,15,15,15,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-07,4,1.7142857142857142,4,4,19,19,19,19,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-08,1,1.8571428571428572,1,1,20,20,20,20,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-09,6,2,6,6,26,26,26,26,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-10,0,2.142857142857143,0,0,26,26,26,26,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-11,2,2.2857142857142856,2,2,28,28,28,28,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-12,1,1.7142857142857142,1,1,29,29,29,29,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-13,3,1.7142857142857144,3,3,32,32,32,32,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-14,3,2.571428571428571,3,3,35,35,35,35,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-15,2,2.8571428571428568,2,2,37,37,37,37,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-16,3,2.857142857142857,3,3,40,40,40,40,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-17,1,3,1,1,41,41,41,41,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-18,3,3,3,3,44,44,44,44,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-19,1,2,1,1,45,45,45,45,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-20,3,2,3,3,48,48,48,48,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-21,10,3.428571428571429,10,10,58,58,58,58,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-22,3,3.428571428571429,3,3,61,61,61,61,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-23,2,3.5714285714285716,2,2,63,63,63,63,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-24,3,3.5714285714285716,3,3,66,66,66,66,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-25,0,3.7142857142857144,0,0,66,66,66,66,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-26,3,2.142857142857143,3,3,69,69,69,69,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-27,3,2.142857142857143,3,3,72,72,72,72,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-28,6,3.857142857142857,6,6,78,78,78,78,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-29,10,3.857142857142857,10,10,88,88,88,88,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-04-30,1,3.857142857142857,1,1,89,89,89,89,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-01,1,3.857142857142857,1,1,90,90,90,90,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-02,8,3.857142857142857,8,8,98,98,98,98,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-03,1,2.142857142857143,1,1,99,99,99,99,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-04,1,2,1,1,100,100,100,100,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-05,9,3.8571428571428568,9,9,109,109,109,109,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-06,7,3.8571428571428568,7,7,116,116,116,116,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-07,3,3.8571428571428568,3,3,119,119,119,119,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-08,1,3.8571428571428568,1,1,120,120,120,120,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-09,4,3.857142857142857,4,4,124,124,124,124,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-10,0,2,0,0,124,124,124,124,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-11,0,2,0,0,124,124,124,124,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-12,10,3.857142857142857,10,10,134,134,134,134,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-13,4,3.857142857142857,4,4,138,138,138,138,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-14,14,4,14,14,152,152,152,152,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-15,3,4,3,3,155,155,155,155,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-16,NA,3.428571428571429,0.2857142857142857,10.86428571428574,NA,158.42857142857142,155.28571428571428,165.86428571428576,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-17,NA,3.428571428571429,0.5714285714285714,10.857142857142858,NA,162.42857142857142,157.28571428571428,173.28571428571428,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-18,NA,3.571428571428571,0.5714285714285714,11.285714285714286,NA,166.57142857142858,159.42857142857142,180,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-19,NA,3.428571428571429,0.5571428571428539,11.285714285714286,NA,170.57142857142858,161.71428571428572,187.28571428571428,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-20,NA,3.428571428571429,0.2857142857142857,11.285714285714286,NA,174.71428571428572,164.14285714285714,194.14285714285714,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-21,NA,3.428571428571429,0.2857142857142857,11.571428571428573,NA,178.85714285714286,166.42857142857142,201.57142857142858,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-22,NA,3.428571428571429,0.2857142857142857,11.714285714285715,NA,182.85714285714286,168.85714285714286,209.42857142857142,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-23,NA,3.428571428571429,0.2857142857142857,11.428571428571429,NA,187,171.14285714285714,217.28571428571428,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-24,NA,3.2857142857142856,0.2857142857142857,11.714285714285715,NA,191.28571428571428,173.42857142857142,224.42857142857144,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-25,NA,3.2857142857142856,0.2857142857142857,11.714285714285714,NA,195,175.57142857142858,231.29285714285717,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-26,NA,3.142857142857143,0.2857142857142857,11.714285714285715,NA,199,177.28571428571428,239,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-27,NA,3,0.2857142857142857,11.428571428571429,NA,202.71428571428572,179,247.14285714285714,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-28,NA,3.142857142857143,0.2857142857142857,11.142857142857142,NA,206.28571428571428,180.85714285714286,254.86428571428576,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-29,NA,2.8571428571428568,0,10.714285714285715,NA,209.85714285714286,182.57142857142858,262.85714285714283,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-30,NA,2.7142857142857144,0,11.150000000000025,NA,212.85714285714286,184.14285714285714,270.57142857142856,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-05-31,NA,2.4285714285714284,0,10.571428571428571,NA,216,185.71428571428572,277.8642857142857,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-06-01,NA,2.4285714285714284,0,10.714285714285715,NA,219.14285714285714,187,285.1500000000001,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-06-02,NA,2.2857142857142856,0,9.714285714285714,NA,222.14285714285714,188,292.5928571428572,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-06-03,NA,2.142857142857143,0,9.428571428571429,NA,224.71428571428572,189.14285714285714,299,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-06-04,NA,2,0,9.428571428571429,NA,227,190,306.2857142857143,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-06-05,NA,1.8571428571428572,0,8.857142857142858,NA,229.14285714285714,190.71428571428572,311.00714285714287,703479,0.7565,0.8537,0.9005,0.9502
"Akron, OH",2020-06-06,NA,1.5714285714285714,0,8.714285714285715,NA,231.28571428571428,191.57142857142858,318.42857142857144,703479,0.7565,0.8537,0.9005,0.9502
"Albany-Schenectady-Troy, NY",2020-03-25,1,0.5714285714285714,1,1,1,1,1,1,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-03-26,0,0.7142857142857143,0,0,1,1,1,1,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-03-27,0,0.7142857142857143,0,0,1,1,1,1,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-03-28,0,0.7142857142857143,0,0,1,1,1,1,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-03-29,1,0.7142857142857143,1,1,2,2,2,2,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-03-30,1,0.7142857142857143,1,1,3,3,3,3,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-03-31,0,1,0,0,3,3,3,3,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-01,0,1,0,0,3,3,3,3,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-02,1,1,1,1,4,4,4,4,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-03,4,1.2857142857142856,4,4,8,8,8,8,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-04,4,1.4285714285714286,4,4,12,12,12,12,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-05,5,1.1428571428571428,5,5,17,17,17,17,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-06,4,1.2857142857142856,4,4,21,21,21,21,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-07,1,1.8571428571428572,1,1,22,22,22,22,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-08,1,2,1,1,23,23,23,23,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-09,4,2.142857142857143,4,4,27,27,27,27,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-10,0,2.2857142857142856,0,0,27,27,27,27,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-11,1,2.4285714285714284,1,1,28,28,28,28,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-12,0,1.7142857142857144,0,0,28,28,28,28,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-13,4,1.7142857142857144,4,4,32,32,32,32,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-14,2,2.8571428571428568,2,2,34,34,34,34,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-15,4,2.857142857142857,4,4,38,38,38,38,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-16,0,3,0,0,38,38,38,38,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-17,0,3.142857142857143,0,0,38,38,38,38,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-18,9,3.142857142857143,9,9,47,47,47,47,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-19,0,2,0,0,47,47,47,47,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-20,2,2,2,2,49,49,49,49,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-21,1,3.428571428571429,1,1,50,50,50,50,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-22,3,3.428571428571429,3,3,53,53,53,53,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-23,9,3.428571428571429,9,9,62,62,62,62,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-24,6,3.571428571428571,6,6,68,68,68,68,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-25,0,3.571428571428571,0,0,68,68,68,68,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-26,1,2,1,1,69,69,69,69,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-27,11,1.8571428571428572,11,11,80,80,80,80,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-28,0,3.5714285714285716,0,0,80,80,80,80,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-29,0,3.428571428571429,0,0,80,80,80,80,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-04-30,5,3.571428571428571,5,5,85,85,85,85,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-01,8,3.428571428571429,8,8,93,93,93,93,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-02,0,3.428571428571429,0,0,93,93,93,93,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-03,5,1.7142857142857144,5,5,98,98,98,98,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-04,13,1.7142857142857142,13,13,111,111,111,111,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-05,0,3.142857142857143,0,0,111,111,111,111,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-06,4,3,4,4,115,115,115,115,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-07,0,3,0,0,115,115,115,115,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-08,0,3,0,0,115,115,115,115,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-09,6,2.857142857142857,6,6,121,121,121,121,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-10,0,1.4285714285714286,0,0,121,121,121,121,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-11,0,1.4285714285714286,0,0,121,121,121,121,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-12,2,2.7142857142857144,2,2,123,123,123,123,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-13,1,2.7142857142857144,1,1,124,124,124,124,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-14,4,2.7142857142857144,4,4,128,128,128,128,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-15,1,2.7142857142857144,1,1,129,129,129,129,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-16,NA,2.142857142857143,0,7.428571428571429,NA,131.14285714285714,129,136.42857142857142,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-17,NA,2.142857142857143,0,7.428571428571429,NA,133.71428571428572,130.14285714285714,141.57142857142858,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-18,NA,2.142857142857143,0,7.428571428571429,NA,136.28571428571428,131.28571428571428,146.14285714285714,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-19,NA,2.142857142857143,0,7.435714285714312,NA,138.85714285714286,132.57142857142858,150.86428571428576,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-20,NA,2.142857142857143,0,7.142857142857143,NA,141.35714285714283,133.85714285714286,155.57142857142858,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-21,NA,2,0,7.285714285714286,NA,143.85714285714286,135.14285714285714,160.0071428571429,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-22,NA,2,0,7.285714285714286,NA,146.14285714285714,136.42857142857142,164.57857142857148,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-23,NA,1.8571428571428572,0,7,NA,148.42857142857142,137.71428571428572,169.14285714285714,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-24,NA,1.7142857142857144,0,7.285714285714286,NA,150.71428571428572,138.71428571428572,173.71428571428572,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-25,NA,1.7142857142857144,0,7,NA,152.85714285714286,139.57142857142858,178.28571428571428,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-26,NA,1.7142857142857144,0,7,NA,155,140.71428571428572,182.42857142857142,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-27,NA,1.4285714285714286,0,6.714285714285714,NA,157,141.57142857142858,187.28571428571428,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-28,NA,1.4285714285714286,0,6.428571428571429,NA,158.71428571428572,142.56428571428572,191.15,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-29,NA,1.4285714285714286,0,6.428571428571429,NA,160.71428571428572,143.14285714285714,195.57142857142858,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-30,NA,1.4285714285714284,0,6.142857142857142,NA,162.28571428571428,143.71428571428572,200.14285714285714,880381,0.931,0.9592,0.9717,0.984
"Albany-Schenectady-Troy, NY",2020-05-31,NA,1.2857142857142856,0,5.857142857142857,NA,163.71428571428572,144.28571428571428,204.0071428571429,880381,0.931,0.9592,0.9717,0.984
