date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,daily_deaths_av7
2020-04-09,2111,2111,2111,2111,18781,18781,18781,18781,1996.4285714285716
2020-04-10,2257,2257,2257,2257,21038,21038,21038,21038,2030.4285714285716
2020-04-11,2080,2080,2080,2080,23118,23118,23118,23118,2098.142857142857
2020-04-12,1679,1679,1679,1679,24797,24797,24797,24797,2191.428571428571
2020-04-13,1762,1762,1762,1762,26559,26559,26559,26559,2224.5714285714284
2020-04-14,2705,2705,2705,2705,29264,29264,29264,29264,2228.7142857142853
2020-04-15,2746,2746,2746,2746,32010,32010,32010,32010,2210.5714285714284
2020-04-16,2343,2343,2343,2343,34353,34353,34353,34353,2190.5714285714284
2020-04-17,2286,2286,2286,2286,36639,36639,36639,36639,2201.1428571428573
2020-04-18,1953,1953,1953,1953,38441,38441,38441,38441,2196.285714285714
2020-04-19,1539,1539,1539,1539,40127,40127,40127,40127,2142.285714285714
2020-04-20,1836,1836,1836,1836,41963,41963,41963,41963,2114.714285714286
2020-04-21,2671,2671,2671,2671,44634,44634,44634,44634,2091.5714285714284
2020-04-22,2368,2368,2368,2368,47002,47002,47002,47002,2092.8571428571427
2020-04-23,2150,2150,2150,2150,48951,48951,48951,48951,2051.8571428571427
2020-04-24,2124,2124,2124,2124,51272,51272,51272,51272,1995.5714285714284
2020-04-25,1962,1962,1962,1962,52562,52562,52562,52562,1955.7142857142856
2020-04-26,1252,1252,1252,1252,54484,54484,54484,54484,1976.5714285714284
2020-04-27,1442,1442,1442,1442,55926,55926,55926,55926,1984.2857142857142
2020-04-28,2392,2392,2392,2392,58318,58318,58318,58318,1932.2857142857142
2020-04-29,2514,2514,2514,2514,60832,60832,60832,60832,1878.142857142857
2020-04-30,2204,2204,2204,2204,63036,63036,63036,63036,1889.142857142857
2020-05-01,1760,1760,1760,1760,64796,64796,64796,64796,1838.7142857142858
2020-05-02,1583,1583,1583,1583,66090,66090,66090,66090,1815.8571428571427
2020-05-03,1329,1329,1329,1329,67707,67707,67707,67707,1843.5714285714284
2020-05-04,1089,1089,1089,1089,68796,68796,68796,68796,1807.9999999999998
2020-05-05,2232,2232,2232,2232,71028,71028,71028,71028,1780.8571428571427
2020-05-06,2708,2708,2708,2708,73736,73736,73736,73736,1762.2857142857144
2020-05-07,1955,1955,1955,1955,75691,75691,75691,75691,1705
2020-05-08,1570,1570,1570,1570,77261,77261,77261,77261,1689.2857142857142
2020-05-09,1453,1453,1453,1453,78714,78714,78714,78714,1606.2857142857142
2020-05-10,928,928,928,928,79642,79642,79642,79642,1471.8571428571427
2020-05-11,979,979,979,979,80621,80621,80621,80621,1440.5714285714284
2020-05-12,1651,1651,1651,1651,82272,82272,82272,82272,1443.1428571428569
2020-05-13,1767,1767,1767,1767,84039,84039,84039,84039,1410.5714285714284
2020-05-14,1736,1736,1736,1736,85775,85775,85775,85775,1398.4285714285713
2020-05-15,1588,1588,1588,1588,87363,87363,87363,87363,1378.4285714285713
2020-05-16,1225,1225,1225,1225,88588,88588,88588,88588,1359.7142857142856
2020-05-17,843,843,843,843,89431,89431,89431,89431,1319
2020-05-18,839,839,839,839,90270,90270,90270,90270,1258.142857142857
2020-05-19,1520,1520,1520,1520,91790,91790,91790,91790,1215.2857142857142
2020-05-20,1482,1482,1482,1482,93272,93272,93272,93272,1190.1428571428569
2020-05-21,1310,1310,1310,1310,94582,94582,94582,94582,1158.2857142857142
2020-05-22,1288,1288,1288,1288,95870,95870,95870,95870,1111
2020-05-23,1049,1049,1049,1049,96919,96919,96919,96919,1000.5714285714284
2020-05-24,620,620,620,620,97539,97539,97539,97539,1000.9999999999999
2020-05-25,508,508,508,508,98047,98047,98047,98047,985.1428571428572
2020-05-26,747,747,747,747,98794,98794,98794,98794,970.9999999999999
2020-05-27,1485,1485,1485,1485,100279,100279,100279,100279,958.5714285714284
2020-05-28,1199,1199,1199,1199,101125,101125,101125,101125,955.8571428571427
2020-05-29,1189,1189,1189,1189,102666,102666,102666,102666,988.142857142857
2020-05-30,962,962,962,962,103628,103628,103628,103628,1035.7142857142856
2020-05-31,601,601,601,601,104229,104229,104229,104229,964.5714285714284
2020-06-01,734,734,734,734,104963,104963,104963,104963,937.2857142857143
2020-06-02,1080,1080,1080,1080,106043,106043,106043,106043,926.1428571428572
2020-06-03,987,987,987,987,107030,107030,107030,107030,892.5714285714287
2020-06-04,1008,1008,1008,1008,108038,108038,108038,108038,862.4285714285713
2020-06-05,1111,1111,1111,1111,109149,109149,109149,109149,860.7142857142856
2020-06-06,727,727,727,727,109876,109876,109876,109876,853.5714285714286
2020-06-07,390,390,390,390,110266,110266,110266,110266,845.142857142857
2020-06-08,722,722,722,722,110988,110988,110988,110988,826.2857142857141
2020-06-09,1030,1030,1030,1030,112018,112018,112018,112018,778.4285714285713
2020-06-10,928,928,928,928,112946,112946,112946,112946,773.5714285714284
2020-06-11,876,876,876,876,113822,113822,113822,113822,762.9999999999999
2020-06-12,776,776,776,776,114598,114598,114598,114598,724.2857142857142
2020-06-13,693,693,693,693,115291,115291,115291,115291,687
2020-06-14,316,316,316,316,115607,115607,115607,115607,663.2857142857142
2020-06-15,451,451,451,451,115531,115531,115531,115531,641.8571428571429
2020-06-16,769,769,769,769,116824,116824,116824,116824,632
2020-06-17,762,762,762,762,116207,116207,116207,116207,610.9999999999999
2020-06-18,726,726,726,726,118303,118303,118303,118303,602.2857142857142
2020-06-19,707,707,707,707,119010,119010,119010,119010,589.2857142857142
2020-06-20,546,546,546,546,119556,119556,119556,119556,598.4285714285714
2020-06-21,255,255,255,255,119811,119811,119811,119811,599.1428571428571
2020-06-22,360,360,360,360,120171,120171,120171,120171,847.4285714285714
2020-06-23,833,833,833,833,121004,121004,121004,121004,836.8571428571429
2020-06-24,767,767,767,767,121771,121771,121771,121771,831.7142857142857
2020-06-25,2464,2464,2464,2464,124235,124235,124235,124235,834
2020-06-26,633,633,633,633,124868,124868,124868,124868,832
2020-06-27,510,510,510,510,125378,125378,125378,125378,904.5714285714286
2020-06-28,271,271,271,271,125557,125557,125557,125557,886.7142857142857
2020-06-29,346,346,346,346,125994,125994,125994,125994,638
2020-06-30,1341,1341,1341,1341,119240,119240,119240,119240,631.7142857142857
2020-07-01,642,642,642,642,127936,127936,127936,127936,596.2857142857142
2020-07-02,723,723,723,723,128659,128659,128659,128659,595
2020-07-03,589,589,589,589,129248,129248,129248,129248,601.4285714285713
2020-07-04,262,262,262,262,129510,129510,129510,129510,546.2857142857142
2020-07-05,262,262,262,262,129772,129772,129772,129772,590
2020-07-06,391,391,391,391,130163,130163,130163,130163,606.9999999999999
2020-07-07,955,955,955,955,131118,131118,131118,131118,641.1428571428572
2020-07-08,948,948,948,948,130357,130357,130357,130357,699
2020-07-09,842,842,842,842,132906,132906,132906,132906,718.1428571428571
2020-07-10,828,828,828,828,133734,133734,133734,133734,723
2020-07-11,667,667,667,667,134401,134401,134401,134401,722.5714285714286
2020-07-12,396,396,396,396,133968,133968,133968,133968,724.4285714285713
2020-07-13,425,425,425,425,135221,135221,135221,135221,739.5714285714284
2020-07-14,952,952,952,952,136173,136173,136173,136173,722.5714285714286
2020-07-15,961,961,961,961,137134,137134,137134,137134,724.4285714285713
2020-07-16,948,948,948,948,138082,138082,138082,138082,739.5714285714284
2020-07-17,NA,916,717.9499999999999,1186.05,NA,137750,137551.94999999998,138020.05000000002,NA
2020-07-18,NA,951,738,1252.125,NA,138706,138381.97499999998,139166.17500000002,NA
2020-07-19,NA,998,776.9499999999999,1304.0749999999998,NA,139712.5,139242.94999999998,140331.025,NA
2020-07-20,NA,1017.5,776.9499999999999,1344.1999999999998,NA,140739.5,140178.925,141511.09999999998,NA
2020-07-21,NA,1044,793.925,1405.0499999999997,NA,141789.5,141100.975,142760.5,NA
2020-07-22,NA,1079,835.9499999999999,1467.1,NA,142870,142045.725,144047.3,NA
2020-07-23,NA,1109,852,1484,NA,143988.5,143008.925,145413.6,NA
2020-07-24,NA,1153,874.975,1549.1,NA,145139,144047.97499999998,146818.1,NA
2020-07-25,NA,1186.5,910.975,1616.025,NA,146332.5,145157.425,148254.75,NA
2020-07-26,NA,1231,896,1638.1999999999998,NA,147567,146181.67500000002,149719,NA
2020-07-27,NA,1261,948.95,1725.0249999999999,NA,148815,147270.125,151261.4,NA
2020-07-28,NA,1311,975,1830.3999999999996,NA,150139.5,148373.82499999998,152863.45,NA
2020-07-29,NA,1340,996,1868.3249999999998,NA,151464.5,149607.67500000002,154521.125,NA
2020-07-30,NA,1386,1037,1960.05,NA,152868,150755.375,156276.725,NA
2020-07-31,NA,1440,1047,2066.3499999999995,NA,154302,152039.07499999998,158092.225,NA
2020-08-01,NA,1473.5,1076.9750000000001,2116.125,NA,155738,153313.22499999998,159959.775,NA
2020-08-02,NA,1523.5,1110.975,2172.125,NA,157249.5,154583.125,161856.5,NA
2020-08-03,NA,1569.5,1170.95,2291.15,NA,158829.5,156000.9,163901.69999999998,NA
2020-08-04,NA,1620.5,1208.75,2416.1499999999996,NA,160440.5,157319.7,166212.22499999998,NA
2020-08-05,NA,1666.5,1234.95,2644.5749999999994,NA,162116,158757.44999999998,168389.4,NA
2020-08-06,NA,1727,1261.9,2803.2999999999997,NA,163820.5,160281.84999999998,170926.22499999998,NA
2020-08-07,NA,1782.5,1330,2868.3499999999995,NA,165600.5,161767.8,173473.675,NA
2020-08-08,NA,1829.5,1299.825,3169.1,NA,167427.5,163290.6,176245.97499999998,NA
2020-08-09,NA,1902.5,1396,3241.4749999999995,NA,169327.5,164862.275,179558.825,NA
2020-08-10,NA,1958.5,1432.6,3460.25,NA,171280,166599.69999999998,182795.75,NA
2020-08-11,NA,2025.5,1437.975,3625.749999999998,NA,173283.5,168407.675,186438.3,NA
2020-08-12,NA,2092.5,1494.8,3935.0499999999993,NA,175382,169940.825,189813.35,NA
2020-08-13,NA,2164.5,1546.925,4287.049999999999,NA,177522,171768.82499999998,193662.09999999998,NA
2020-08-14,NA,2225.5,1579.75,4414.825,NA,179716.5,173661,197681.3,NA
