msa,date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,population,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
"Abilene, TX",2020-04-24,NA,0,0,1,NA,3.2857142857142856,3,5.142857142857143,172060,0.0815,0.0953,0.1075,0.1397
"Abilene, TX",2020-04-25,NA,0,0,1.2857142857142856,NA,3.7142857142857144,3,5.857142857142858,172060,0.0815,0.0953,0.1075,0.1397
"Abilene, TX",2020-04-26,NA,0,0,1.4285714285714286,NA,3.7142857142857144,3,6.571428571428571,172060,0.0815,0.0953,0.1075,0.1397
"Abilene, TX",2020-04-27,NA,0,0,1.4285714285714286,NA,4,3,7.2928571428571685,172060,0.0815,0.0953,0.1075,0.1397
"Abilene, TX",2020-04-28,NA,0,0,1.4285714285714286,NA,4.285714285714286,3,8.142857142857142,172060,0.0815,0.0953,0.1075,0.1397
"Abilene, TX",2020-04-29,NA,0,0,1.5714285714285714,NA,4.714285714285714,3,9.428571428571429,172060,0.0815,0.0953,0.1075,0.1397
"Abilene, TX",2020-04-30,NA,0,0,1.7142857142857144,NA,5,3,10.714285714285714,172060,0.0815,0.0953,0.1075,0.1397
"Abilene, TX",2020-05-01,NA,0.2857142857142857,0,2.142857142857143,NA,5.428571428571429,3,12.142857142857142,172060,0.0815,0.0953,0.1075,0.1397
"Abilene, TX",2020-05-02,NA,0.2857142857142857,0,2.4285714285714284,NA,5.857142857142857,3,13.857142857142858,172060,0.0815,0.0953,0.1075,0.1397
"Abilene, TX",2020-05-03,NA,0.2857142857142857,0,2.857142857142857,NA,6.285714285714286,3.2857142857142856,15.857142857142858,172060,0.0815,0.0953,0.1075,0.1397
"Abilene, TX",2020-05-04,NA,0.5714285714285714,0,3.571428571428571,NA,6.928571428571429,3.2857142857142856,18.714285714285715,172060,0.0815,0.0953,0.1075,0.1397
"Abilene, TX",2020-05-05,NA,0.7142857142857143,0,4.285714285714286,NA,7.714285714285714,3.571428571428571,22.428571428571427,172060,0.0815,0.0953,0.1075,0.1397
"Abilene, TX",2020-05-06,NA,0.7142857142857143,0,5.571428571428571,NA,8.571428571428571,3.7142857142857144,26.571428571428573,172060,0.0815,0.0953,0.1075,0.1397
"Abilene, TX",2020-05-07,NA,0.7142857142857143,0,6.428571428571429,NA,9.571428571428571,4,32.42857142857143,172060,0.0815,0.0953,0.1075,0.1397
"Abilene, TX",2020-05-08,NA,1,0,8.428571428571429,NA,10.714285714285715,4,40.285714285714285,172060,0.0815,0.0953,0.1075,0.1397
"Abilene, TX",2020-05-09,NA,1.4285714285714286,0,12.150000000000027,NA,12.428571428571429,4.428571428571429,51.292857142857166,172060,0.0815,0.0953,0.1075,0.1397
"Abilene, TX",2020-05-10,NA,1.7142857142857144,0,16.435714285714315,NA,14.428571428571429,4.714285714285714,66.14285714285714,172060,0.0815,0.0953,0.1075,0.1397
"Abilene, TX",2020-05-11,NA,2.142857142857143,0,22.285714285714285,NA,16.857142857142858,5,89,172060,0.0815,0.0953,0.1075,0.1397
"Abilene, TX",2020-05-12,NA,2.857142857142857,0,31.721428571428596,NA,20.142857142857142,5.428571428571429,118.85714285714286,172060,0.0815,0.0953,0.1075,0.1397
"Abilene, TX",2020-05-13,NA,3.5714285714285716,0,45.00714285714288,NA,24.285714285714285,6,163.51428571428602,172060,0.0815,0.0953,0.1075,0.1397
"Akron, OH",2020-03-27,3,0.7142857142857143,3,3,3,3,3,3,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-03-28,1,0.7142857142857143,1,1,4,4,4,4,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-03-29,1,0.7142857142857143,1,1,5,5,5,5,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-03-30,1,1,1,1,6,6,6,6,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-03-31,0,1,0,0,6,6,6,6,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-01,2,1.2857142857142856,2,2,8,8,8,8,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-02,1,1.2857142857142856,1,1,9,9,9,9,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-03,1,1.4285714285714286,1,1,10,10,10,10,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-04,0,1,0,0,10,10,10,10,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-05,3,1.2857142857142856,3,3,13,13,13,13,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-06,2,1.7142857142857144,2,2,15,15,15,15,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-07,4,1.7142857142857144,4,4,19,19,19,19,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-08,1,1.8571428571428572,1,1,20,20,20,20,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-09,6,2,6,6,26,26,26,26,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-10,1,2,1,1,27,27,27,27,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-11,1,1.4285714285714286,1,1,28,28,28,28,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-12,1,1.5714285714285714,1,1,29,29,29,29,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-13,3,2.3571428571428568,3,3,32,32,32,32,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-14,3,2.4285714285714284,3,3,35,35,35,35,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-15,2,2.7142857142857144,2,2,37,37,37,37,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-16,3,2.7142857142857144,3,3,40,40,40,40,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-17,1,3,1,1,41,41,41,41,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-18,3,2.142857142857143,3,3,44,44,44,44,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-19,1,2.2857142857142856,1,1,45,45,45,45,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-20,3,3.571428571428571,3,3,48,48,48,48,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-21,10,3.7142857142857144,10,10,58,58,58,58,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-22,NA,3.7142857142857144,0.7142857142857143,9.857142857142858,NA,61.714285714285715,58.714285714285715,67.85714285714286,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-23,NA,4,0.7142857142857143,10.857142857142858,NA,66.14285714285714,60.857142857142854,75.85714285714286,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-24,NA,4.142857142857143,0.8571428571428571,12,NA,70.71428571428571,63.142857142857146,84.85714285714286,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-25,NA,4.428571428571429,0.8571428571428571,12.714285714285715,NA,75.71428571428571,65.85000000000001,94.28571428571429,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-26,NA,4.714285714285714,1,13.571428571428571,NA,81,68.42857142857143,104.43571428571433,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-27,NA,5.142857142857142,1,15.428571428571429,NA,86.57142857142857,71.28571428571429,115.71428571428571,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-28,NA,5.285714285714286,1,17,NA,92.28571428571429,73.85714285714286,129.43571428571434,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-29,NA,5.571428571428571,1,18.142857142857142,NA,98.5,76.57142857142857,144,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-04-30,NA,5.857142857142858,1,20.71428571428571,NA,105,79.42857142857143,160.57857142857148,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-05-01,NA,6,1,22.28571428571429,NA,111.71428571428571,82,179.15,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-05-02,NA,6.142857142857142,1,25.428571428571427,NA,118.71428571428572,84.85714285714286,199.44285714285718,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-05-03,NA,6.571428571428571,1,28.00714285714288,NA,126.14285714285714,87.42857142857143,221.42857142857142,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-05-04,NA,6.714285714285714,1,31.57142857142857,NA,133.28571428571428,89.71428571428571,249.42857142857142,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-05-05,NA,7,1,35.714285714285715,NA,141.42857142857142,92.28571428571429,280.29285714285714,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-05-06,NA,7.142857142857142,1,40.42857142857143,NA,149.57142857142858,94.28571428571429,315.6000000000001,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-05-07,NA,7.428571428571429,0.7142857142857143,44.42857142857143,NA,158.14285714285714,96.5642857142857,357.3428571428573,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-05-08,NA,7.571428571428571,0.7142857142857143,48.150000000000034,NA,166.92857142857144,98.70714285714286,407.607142857143,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-05-09,NA,7.714285714285714,0.7142857142857143,60.00714285714288,NA,175,100.28571428571429,454.29285714285714,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-05-10,NA,8,0.7142857142857143,68.4428571428572,NA,184.21428571428572,102.27857142857142,519.4428571428572,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-05-11,NA,8,0.7142857142857143,78.29285714285717,NA,194.07142857142856,103.42857142857143,593.7285714285714,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-05-12,NA,8.142857142857142,0.5714285714285714,90.29285714285717,NA,203.14285714285714,104.71428571428571,684.2928571428572,703479,0.2345,0.306,0.361,0.4678
"Akron, OH",2020-05-13,NA,8.428571428571429,0.2857142857142857,111.57857142857145,NA,212.85714285714286,106.28571428571429,768.6500000000002,703479,0.2345,0.306,0.361,0.4678
"Albany-Schenectady-Troy, NY",2020-03-28,1,0.7142857142857143,1,1,1,1,1,1,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-03-29,1,0.8571428571428571,1,1,2,2,2,2,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-03-30,0,1.2857142857142856,0,0,2,2,2,2,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-03-31,0,1.4285714285714286,0,0,2,2,2,2,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-01,1,1.7142857142857142,1,1,3,3,3,3,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-02,6,1.7142857142857144,6,6,9,9,9,9,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-03,2,2,2,2,11,11,11,11,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-04,3,1.5714285714285714,3,3,14,14,14,14,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-05,3,1.7142857142857144,3,3,17,17,17,17,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-06,1,2.4285714285714284,1,1,18,18,18,18,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-07,5,2.571428571428571,5,5,23,23,23,23,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-09,4,2.8571428571428568,4,4,25,27,27,27,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-10,3,3,3,3,28,30,30,30,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-11,3,2.2857142857142856,3,3,31,33,33,33,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-12,4,2.2857142857142856,4,4,35,37,37,37,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-13,1,3.428571428571429,1,1,36,38,38,38,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-14,5,3.5714285714285716,5,5,41,43,43,43,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-15,10,3.7142857142857144,10,10,51,53,53,53,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-16,2,3.8571428571428568,2,2,53,55,55,55,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-17,0,4,0,0,53,55,55,55,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-18,0,2.8571428571428568,0,0,53,55,55,55,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-19,9,3,9,9,62,64,64,64,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-20,3,4.285714285714286,3,3,65,67,67,67,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-21,2,4.571428571428571,2,2,67,69,69,69,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-22,NA,4.142857142857143,0.8571428571428571,11.142857142857142,NA,73.14285714285714,69.85714285714286,80.14285714285714,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-23,NA,4.285714285714286,1,12,NA,77.85714285714286,72.14285714285714,89.28571428571428,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-24,NA,4.428571428571429,1,12.428571428571429,NA,82.85714285714286,74.71428571428571,98.85714285714286,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-25,NA,4.428571428571429,0.8571428571428571,13.142857142857144,NA,87.85714285714286,77.14285714285714,108.57142857142857,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-26,NA,4.571428571428571,0.8571428571428571,13.714285714285715,NA,93.14285714285714,79.85714285714286,118.57142857142857,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-27,NA,4.714285714285714,0.8571428571428571,14.285714285714286,NA,98.57142857142857,82.42142857142858,129.57142857142856,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-28,NA,4.714285714285714,0.8571428571428571,15.571428571428571,NA,103.71428571428571,84.70714285714286,141.57142857142858,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-29,NA,4.857142857142857,0.8571428571428571,15.857142857142858,NA,109,87,154.14285714285714,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-04-30,NA,4.571428571428571,0.7142857142857143,16.571428571428573,NA,114.35714285714286,89.28571428571429,167,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-05-01,NA,4.714285714285714,0.7142857142857143,17.29285714285717,NA,119.71428571428571,91.14285714285714,182.28571428571428,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-05-02,NA,4.857142857142857,0.7142857142857143,18.714285714285715,NA,125.07142857142857,93.28571428571429,196.14285714285714,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-05-03,NA,4.857142857142857,0.7142857142857143,19.714285714285715,NA,130.64285714285717,95.14285714285714,212.57142857142856,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-05-04,NA,4.857142857142857,0.5714285714285714,20.857142857142858,NA,135.85714285714286,96.57142857142857,230.1571428571429,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-05-05,NA,4.714285714285714,0.5714285714285714,22.857142857142858,NA,141.28571428571428,98.14285714285714,250,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-05-06,NA,4.571428571428571,0.2857142857142857,24.42857142857143,NA,146.42857142857142,99.42857142857143,272.1642857142858,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-05-07,NA,4.571428571428571,0.2857142857142857,25.864285714285742,NA,151.71428571428572,100.42857142857143,295.00714285714287,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-05-08,NA,4.571428571428571,0.2857142857142857,28,NA,157,101.5642857142857,319.7642857142859,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-05-09,NA,4.428571428571429,0.2857142857142857,30.71428571428571,NA,162.28571428571428,102.57142857142857,346.3,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-05-10,NA,4.285714285714286,0,32.57857142857146,NA,166.71428571428572,103.42857142857143,378.4357142857143,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-05-11,NA,4.142857142857143,0,35.00714285714288,NA,171.71428571428572,103.99285714285715,410.1500000000001,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-05-12,NA,4,0,38.292857142857166,NA,176.5,104.57142857142857,450.8928571428573,880381,0.3752,0.518,0.585,0.6887
"Albany-Schenectady-Troy, NY",2020-05-13,NA,3.857142857142857,0,41.00714285714288,NA,181.28571428571428,105.14285714285714,489.514285714286,880381,0.3752,0.518,0.585,0.6887
"Albany, GA",2020-03-18,2,0.8571428571428571,2,2,2,2,2,2,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-03-19,2,0.7142857142857143,2,2,4,4,4,4,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-03-20,2,0.7142857142857143,2,2,6,6,6,6,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-03-21,0,0.7142857142857143,0,0,6,6,6,6,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-03-22,0,0.7142857142857143,0,0,6,6,6,6,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-03-23,0,1,0,0,6,6,6,6,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-03-24,3,1,3,3,9,9,9,9,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-03-25,0,1.2857142857142856,0,0,9,9,9,9,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-03-26,0,1.4285714285714286,0,0,9,9,9,9,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-03-27,7,1.5714285714285714,7,7,16,16,16,16,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-03-28,10,1.4285714285714286,10,10,26,26,26,26,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-03-29,0,1.7142857142857144,0,0,26,26,26,26,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-03-30,1,3.142857142857143,1,1,27,27,27,27,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-03-31,9,3.7142857142857144,9,9,36,36,36,36,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-01,3,4.428571428571429,3,3,39,39,39,39,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-02,1,5.142857142857142,1,1,40,40,40,40,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-03,1,5.285714285714286,1,1,41,41,41,41,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-04,0,4,0,0,41,41,41,41,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-05,3,4.285714285714286,3,3,44,44,44,44,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-06,24,6.285714285714286,24,24,68,68,68,68,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-07,15,6.428571428571429,15,15,83,83,83,83,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-08,5,6.285714285714286,5,5,88,88,88,88,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-09,7,6,7,7,95,95,95,95,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-10,2,6,2,2,97,97,97,97,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-11,4,4,4,4,101,101,101,101,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-12,0,3.857142857142857,0,0,101,101,101,101,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-13,6,6,6,6,107,107,107,107,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-14,1,6,1,1,108,108,108,108,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-15,6,5.857142857142857,6,6,114,114,114,114,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-16,5,5.857142857142858,5,5,119,119,119,119,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-17,5,5.857142857142857,5,5,124,124,124,124,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-18,1,3.7142857142857144,1,1,125,125,125,125,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-20,17,5.571428571428571,17,17,140,142,142,142,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-21,7,5.428571428571429,7,7,147,149,149,149,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-22,NA,4.714285714285714,1,13.285714285714286,NA,153.71428571428572,150,162.28571428571428,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-23,NA,4.571428571428571,1,13.571428571428571,NA,159,152.28571428571428,172.28571428571428,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-24,NA,4.714285714285714,1,13.857142857142858,NA,164.21428571428572,155,182.71428571428572,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-25,NA,4.571428571428571,0.8571428571428571,14.285714285714285,NA,169.28571428571428,157.28571428571428,193.85714285714286,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-26,NA,4.285714285714286,0.7142857142857143,14.142857142857142,NA,174.07142857142856,159.57142857142858,204.29285714285717,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-27,NA,4.142857142857143,0.5714285714285714,14.142857142857142,NA,178.85714285714286,161.28571428571428,215.14285714285714,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-28,NA,3.857142857142857,0.5714285714285714,14.285714285714286,NA,183,163.14285714285714,226.57857142857148,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-29,NA,3.5714285714285716,0.5714285714285714,14.285714285714286,NA,187.42857142857142,164.57142857142858,238.57857142857145,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-04-30,NA,3.571428571428571,0.2857142857142857,15.142857142857142,NA,191.14285714285714,166,250.14285714285714,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-05-01,NA,3.2857142857142856,0.2857142857142857,15.428571428571429,NA,195,167.28571428571428,263.30000000000007,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-05-02,NA,3.2857142857142856,0.2857142857142857,16.285714285714285,NA,198.71428571428572,168.57142857142858,276.29285714285714,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-05-03,NA,3,0,16.285714285714285,NA,202.28571428571428,169.57142857142858,291.7142857142857,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-05-04,NA,3,0,18,NA,205.57142857142858,170.42857142857142,308.29285714285714,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-05-05,NA,2.857142857142857,0,18.864285714285742,NA,208.71428571428572,171.14285714285714,324.4428571428572,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-05-06,NA,2.571428571428571,0,18.857142857142858,NA,211.85714285714286,171.71428571428572,340.4500000000001,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-05-07,NA,2.4285714285714284,0,19.721428571428596,NA,214.57142857142858,172.28571428571428,361.00714285714287,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-05-08,NA,2.2857142857142856,0,21.42857142857143,NA,217.21428571428572,172.71428571428572,381.5000000000003,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-05-09,NA,2.142857142857143,0,22.292857142857173,NA,219.42857142857144,173.13571428571427,404.8928571428572,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-05-10,NA,2,0,24.428571428571427,NA,222,173.56428571428572,427.0142857142858,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-05-11,NA,1.7142857142857144,0,23.29285714285717,NA,224,173.71428571428572,453.57142857142856,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-05-12,NA,1.5714285714285714,0,24.721428571428596,NA,226,173.85714285714286,474.7428571428573,146726,0.8853,0.8928,0.899,0.9122
"Albany, GA",2020-05-13,NA,1.4285714285714286,0,25.285714285714285,NA,227.57142857142858,174,500.1500000000001,146726,0.8853,0.8928,0.899,0.9122
"Albuquerque, NM",2020-03-28,1,0.5714285714285714,1,1,1,1,1,1,918018,0.1263,0.1693,0.2088,0.3052
