state,date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,population,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
Alabama,2020-03-27,3,1.4285714285714286,3,3,4,3,3,3,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-03-28,0,1.7142857142857144,0,0,4,3,3,3,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-03-29,6,1.5714285714285714,6,6,10,9,9,9,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-03-30,0,1.8571428571428572,0,0,10,9,9,9,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-03-31,13,2.7142857142857144,13,13,23,22,22,22,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-01,4,3.2857142857142856,4,4,27,26,26,26,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-02,5,3.857142857142857,5,5,32,31,31,31,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-03,6,4.571428571428571,6,6,38,37,37,37,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-04,6,5.285714285714286,6,6,44,43,43,43,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-05,1,4.571428571428571,1,1,45,44,44,44,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-06,4,5.142857142857142,4,4,49,48,48,48,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-07,15,7.571428571428571,15,15,64,63,63,63,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-08,2,8.285714285714286,2,2,66,65,65,65,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-09,4,9,4,4,70,69,69,69,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-10,10,9.428571428571429,10,10,80,79,79,79,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-11,12,9.571428571428571,12,12,92,91,91,91,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-12,1,7,1,1,93,92,92,92,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-13,6,7.142857142857142,6,6,99,98,98,98,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-14,15,10.285714285714285,15,15,114,113,113,113,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-15,4,10.285714285714286,4,4,118,117,117,117,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-16,15,10.285714285714285,15,15,133,132,132,132,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-17,15,10.285714285714286,15,15,148,147,147,147,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-18,5,10.285714285714285,5,5,153,152,152,152,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-19,4,7,4,4,157,156,156,156,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-20,6,7,6,6,163,162,162,162,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-21,20,11.142857142857142,20,20,183,182,182,182,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-22,13,11.285714285714286,13,13,196,195,195,195,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-23,6,11.571428571428571,6,6,202,201,201,201,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-24,7,11.714285714285714,7,7,209,208,208,208,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-25,0,12,0,0,209,208,208,208,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-26,10,7.571428571428571,10,10,219,218,218,218,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-27,9,7.714285714285714,9,9,228,227,227,227,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-28,14,12.714285714285715,14,14,242,241,241,241,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-29,14,12.857142857142858,14,14,256,255,255,255,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-04-30,16,13.428571428571427,16,16,272,271,271,271,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-01,17,13.428571428571427,17,17,289,288,288,288,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-03,2,8,2,2,290,290,290,290,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-04,8,8,8,8,298,298,298,298,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-05,17,14.142857142857142,17,17,315,315,315,315,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-06,28,14,28,28,343,343,343,343,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-07,26,14.142857142857144,26,26,369,369,369,369,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-08,14,14.285714285714286,14,14,383,383,383,383,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-09,7,14.285714285714285,7,7,390,390,390,390,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-10,3,8.142857142857142,3,3,393,393,393,393,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-11,10,8.285714285714286,10,10,403,403,403,403,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-12,32,15.142857142857142,32,32,435,435,435,435,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-13,15,15.285714285714286,15,15,450,450,450,450,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-14,23,15.714285714285715,23,23,473,473,473,473,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-15,NA,13.714285714285715,5,30,NA,486.7142857142857,478,503,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-16,NA,13.857142857142858,5.285714285714286,30.571428571428573,NA,501.7142857142857,486.85714285714283,525.8571428571429,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-17,NA,14,5.285714285714286,31.714285714285715,NA,516.8571428571429,496.99285714285713,549.2857142857143,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-18,NA,14.428571428571429,5.285714285714286,32.142857142857146,NA,532,507.14285714285717,572.4285714285714,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-19,NA,14.785714285714286,5.285714285714286,34.00714285714289,NA,547.8571428571429,517.4285714285714,597.7285714285714,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-20,NA,15,5.285714285714286,35.142857142857146,NA,564.1428571428571,527.2857142857143,624.2857142857142,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-21,NA,15.285714285714286,5.142857142857142,36.714285714285715,NA,580.2857142857143,537.5714285714286,653.1571428571428,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-22,NA,15.5,5.285714285714286,37.857142857142854,NA,597,547.7142857142857,682.8642857142858,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-23,NA,15.142857142857142,5,40.57142857142857,NA,613.2142857142858,557.1428571428571,712.8857142857144,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-24,NA,14.857142857142858,4.714285714285714,40.142857142857146,NA,629.5714285714286,566,746.5785714285714,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-25,NA,14.714285714285714,4.571428571428571,41.714285714285715,NA,645.2857142857143,574.7071428571428,778.0214285714286,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-26,NA,14.428571428571427,4.285714285714286,41.285714285714285,NA,661,582.2857142857143,811.8642857142858,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-27,NA,13.428571428571429,3.7142857142857144,41.57857142857145,NA,675.7142857142857,589.2857142857143,844.7142857142857,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-28,NA,12.428571428571429,3.2857142857142856,41.14285714285714,NA,689,595.2857142857143,878.1428571428571,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-29,NA,11.571428571428573,2.857142857142857,40.14285714285714,NA,701.7142857142857,600.2785714285715,911.4285714285714,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-30,NA,10.571428571428571,2.4285714285714284,37.7214285714286,NA,713.5714285714286,605.4285714285714,943.8785714285715,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-05-31,NA,9.714285714285714,2.142857142857143,36.714285714285715,NA,724.7142857142857,609.2785714285715,974.5714285714286,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-06-01,NA,8.714285714285714,1.5714285714285714,35.57142857142857,NA,734.3571428571429,612.5714285714286,1004.7214285714285,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-06-02,NA,7.714285714285714,1.2857142857142856,34.714285714285715,NA,742.4285714285714,615.1428571428571,1034.0357142857144,4903185,0.5688,0.722,0.8253,0.936
Alabama,2020-06-03,NA,6.571428571428571,1,31.57142857142857,NA,749.7142857142857,617.4285714285714,1064.3142857142857,4903185,0.5688,0.722,0.8253,0.936
