date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-04-05,1408,1408,1408,1408,12164,12164,12164,12164,0.705,0.705,0.705,0.705
2020-04-06,1648,1648,1648,1648,13812,13812,13812,13812,0.705,0.705,0.705,0.705
2020-04-07,2296,2296,2296,2296,16108,16108,16108,16108,0.705,0.705,0.705,0.705
2020-04-08,2078,2078,2078,2078,18186,18186,18186,18186,0.705,0.705,0.705,0.705
2020-04-09,1985,1985,1985,1985,20171,20171,20171,20171,0.705,0.705,0.705,0.705
2020-04-10,2063,2063,2063,2063,22234,22234,22234,22234,0.705,0.705,0.705,0.705
2020-04-11,2005,2005,2005,2005,24239,24239,24239,24239,0.705,0.705,0.705,0.705
2020-04-12,1745,1745,1745,1745,25984,25984,25984,25984,0.705,0.705,0.705,0.705
2020-04-13,1788,1788,1788,1788,27772,27772,27772,27772,0.705,0.705,0.705,0.705
2020-04-14,2399,2399,2399,2399,30171,30171,30171,30171,0.705,0.705,0.705,0.705
2020-04-15,2466,2466,2466,2466,32637,32637,32637,32637,0.705,0.705,0.705,0.705
2020-04-16,2088,2088,2088,2088,34725,34725,34725,34725,0.705,0.705,0.705,0.705
2020-04-17,2581,2581,2581,2581,37306,37306,37306,37306,0.705,0.705,0.705,0.705
2020-04-18,2342,2342,2342,2342,39648,39648,39648,39648,0.705,0.705,0.705,0.705
2020-04-19,1368,1368,1368,1368,41016,41016,41016,41016,0.705,0.705,0.705,0.705
2020-04-20,1713,1713,1713,1713,42729,42729,42729,42729,0.705,0.705,0.705,0.705
2020-04-21,2426,2426,2426,2426,45155,45155,45155,45155,0.705,0.705,0.705,0.705
2020-04-22,2327,2327,2327,2327,47482,47482,47482,47482,0.705,0.705,0.705,0.705
2020-04-23,2303,2303,2303,2303,49785,49785,49785,49785,0.705,0.705,0.705,0.705
2020-04-24,1763,1763,1763,1763,51548,51548,51548,51548,0.705,0.705,0.705,0.705
2020-04-25,2256,2256,2256,2256,53804,53804,53804,53804,0.705,0.705,0.705,0.705
2020-04-26,1124,1124,1124,1124,54928,54928,54928,54928,0.705,0.705,0.705,0.705
2020-04-27,1338,1338,1338,1338,56266,56266,56266,56266,0.705,0.705,0.705,0.705
2020-04-28,2134,2134,2134,2134,58400,58400,58400,58400,0.705,0.705,0.705,0.705
2020-04-29,2612,2612,2612,2612,61012,61012,61012,61012,0.705,0.705,0.705,0.705
2020-04-30,2023,2023,2023,2023,63035,63035,63035,63035,0.705,0.705,0.705,0.705
2020-05-01,2005,2005,2005,2005,65040,65040,65040,65040,0.705,0.705,0.705,0.705
2020-05-02,1486,1486,1486,1486,66526,66526,66526,66526,0.705,0.705,0.705,0.705
2020-05-03,1311,1311,1311,1311,67837,67837,67837,67837,0.705,0.705,0.705,0.705
2020-05-04,1241,1241,1241,1241,69078,69078,69078,69078,0.705,0.705,0.705,0.705
2020-05-05,2140,2140,2140,2140,71218,71218,71218,71218,0.705,0.705,0.705,0.705
2020-05-06,2367,2367,2367,2367,73585,73585,73585,73585,0.705,0.705,0.705,0.705
2020-05-07,2229,2229,2229,2229,75814,75814,75814,75814,0.705,0.705,0.705,0.705
2020-05-08,NA,1637.6428571428573,1335.1214285714286,2028.6285714285718,NA,77451.64285714287,77149.12142857142,77842.62857142858,0.705,0.705,0.705,0.705
2020-05-09,NA,1606.4285714285716,1307.5714285714287,1985.4285714285713,NA,79073.07142857142,78579.41428571429,79658.17142857143,0.705,0.705,0.705,0.705
2020-05-10,NA,1591.357142857143,1287.5642857142857,1980.7500000000002,NA,80669.71428571429,79990.52857142857,81495.57857142857,0.705,0.705,0.705,0.705
2020-05-11,NA,1588.4285714285713,1281.5642857142857,1985.3000000000002,NA,82269.35714285713,81405.41428571429,83329.7642857143,0.705,0.705,0.705,0.705
2020-05-12,NA,1588.142857142857,1260.9928571428572,2023.7428571428572,NA,83855.14285714286,82777.85,85198.87142857142,0.705,0.705,0.705,0.705
2020-05-13,NA,1595.857142857143,1248.2785714285712,2035.2928571428572,NA,85464.57142857143,84125.07142857142,87087.60714285716,0.705,0.705,0.705,0.705
2020-05-14,NA,1615.2857142857142,1228.4285714285716,2101.035714285714,NA,87084.71428571429,85439.2642857143,89093.54999999999,0.705,0.705,0.705,0.705
2020-05-15,NA,1637,1221.8999999999999,2184.0071428571428,NA,88737,86758.42857142858,91129.63571428573,0.705,0.705,0.705,0.705
2020-05-16,NA,1667,1209.8500000000001,2279.292857142857,NA,90412.07142857142,88068.10714285714,93277.04285714286,0.705,0.705,0.705,0.705
2020-05-17,NA,1705,1201.564285714286,2432.7500000000005,NA,92134.42857142858,89313.40714285713,95567.80000000002,0.705,0.705,0.705,0.705
2020-05-18,NA,1750.3571428571427,1192.8428571428572,2579.914285714286,NA,93927.5,90583.55000000002,98039.15,0.705,0.705,0.705,0.705
2020-05-19,NA,1782.857142857143,1185.7142857142858,2736.8571428571427,NA,95720.71428571429,91813.53571428572,100702.57857142856,0.705,0.705,0.705,0.705
2020-05-20,NA,1827.9285714285716,1157.7071428571428,2906.7071428571435,NA,97573,93050.58571428571,103453.3,0.705,0.705,0.705,0.705
2020-05-21,NA,1876,1136.707142857143,3063.2999999999997,NA,99447.14285714286,94281.14285714286,106511.78571428572,0.705,0.705,0.705,0.705
2020-05-22,NA,1891.857142857143,1101.1357142857141,3285.721428571429,NA,101325.28571428571,95452.72142857143,109618.85714285714,0.705,0.705,0.705,0.705
2020-05-23,NA,1918.2142857142858,1069.2285714285713,3493.3214285714284,NA,103287.64285714287,96586.78571428571,112954.07857142857,0.705,0.705,0.705,0.705
2020-05-24,NA,1934.4285714285716,1036.4214285714284,3813.2071428571435,NA,105239.92857142858,97622.24999999999,116535.33571428571,0.705,0.705,0.705,0.705
2020-05-25,NA,1950.2142857142858,1004.5642857142857,4044.9785714285736,NA,107221.14285714286,98682.19285714286,120456.19285714286,0.705,0.705,0.705,0.705
2020-05-26,NA,1950.5,945.8428571428572,4458.642857142859,NA,109181.07142857142,99754.54285714286,124704.2642857143,0.705,0.705,0.705,0.705
2020-05-27,NA,1945,899.3857142857144,4798.1,NA,111156.14285714286,100711.37857142858,129370.92142857144,0.705,0.705,0.705,0.705
2020-05-28,NA,1933.0714285714284,861.5428571428572,5370.935714285714,NA,113152.28571428571,101569.15,134673.65,0.705,0.705,0.705,0.705
2020-05-29,NA,1914.857142857143,806.15,6111.992857142857,NA,115200.78571428571,102431.9,140389.35714285716,0.705,0.705,0.705,0.705
