date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-03-02,5,5,5,5,5,5,5,5,0.995,0.995,0.995,0.995
2020-03-03,1,1,1,1,6,6,6,6,0.995,0.995,0.995,0.995
2020-03-04,3,3,3,3,9,9,9,9,0.995,0.995,0.995,0.995
2020-03-05,1,1,1,1,10,10,10,10,0.995,0.995,0.995,0.995
2020-03-06,2,2,2,2,12,12,12,12,0.995,0.995,0.995,0.995
2020-03-07,3,3,3,3,15,15,15,15,0.995,0.995,0.995,0.995
2020-03-08,2,2,2,2,17,17,17,17,0.995,0.995,0.995,0.995
2020-03-09,1,1,1,1,18,18,18,18,0.995,0.995,0.995,0.995
2020-03-10,4,4,4,4,22,22,22,22,0.995,0.995,0.995,0.995
2020-03-11,2,2,2,2,24,24,24,24,0.995,0.995,0.995,0.995
2020-03-12,7,7,7,7,31,31,31,31,0.995,0.995,0.995,0.995
2020-03-13,7,7,7,7,38,38,38,38,0.995,0.995,0.995,0.995
2020-03-14,2,2,2,2,40,40,40,40,0.995,0.995,0.995,0.995
2020-03-15,8,8,8,8,48,48,48,48,0.995,0.995,0.995,0.995
2020-03-16,22,22,22,22,70,70,70,70,0.995,0.995,0.995,0.995
2020-03-17,29,29,29,29,99,99,99,99,0.995,0.995,0.995,0.995
2020-03-18,49,49,49,49,148,148,148,148,0.995,0.995,0.995,0.995
2020-03-19,73,73,73,73,221,221,221,221,0.995,0.995,0.995,0.995
2020-03-20,93,93,93,93,314,314,314,314,0.995,0.995,0.995,0.995
2020-03-21,86,86,86,86,400,400,400,400,0.995,0.995,0.995,0.995
2020-03-22,138,138,138,138,538,538,538,538,0.995,0.995,0.995,0.995
2020-03-23,184,184,184,184,722,722,722,722,0.995,0.995,0.995,0.995
2020-03-24,227,227,227,227,949,949,949,949,0.995,0.995,0.995,0.995
2020-03-25,306,306,306,306,1255,1255,1255,1255,0.995,0.995,0.995,0.995
2020-03-26,409,409,409,409,1664,1664,1664,1664,0.995,0.995,0.995,0.995
2020-03-27,536,536,536,536,2200,2200,2200,2200,0.995,0.995,0.995,0.995
2020-03-28,621,621,621,621,2821,2821,2821,2821,0.995,0.995,0.995,0.995
2020-03-29,632,632,632,632,3453,3453,3453,3453,0.995,0.995,0.995,0.995
2020-03-30,800,800,800,800,4253,4253,4253,4253,0.995,0.995,0.995,0.995
2020-03-31,1212,1212,1212,1212,5465,5465,5465,5465,0.995,0.995,0.995,0.995
2020-04-01,1200,1200,1200,1200,6665,6665,6665,6665,0.995,0.995,0.995,0.995
2020-04-02,1549,1549,1549,1549,8214,8214,8214,8214,0.995,0.995,0.995,0.995
2020-04-03,1284,1284,1284,1284,9498,9498,9498,9498,0.995,0.995,0.995,0.995
2020-04-04,1258,1258,1258,1258,10756,10756,10756,10756,0.995,0.995,0.995,0.995
2020-04-05,1408,1408,1408,1408,12164,12164,12164,12164,0.995,0.995,0.995,0.995
2020-04-06,1648,1648,1648,1648,13812,13812,13812,13812,0.995,0.995,0.995,0.995
2020-04-07,2296,2296,2296,2296,16108,16108,16108,16108,0.995,0.995,0.995,0.995
2020-04-08,2078,2078,2078,2078,18186,18186,18186,18186,0.995,0.995,0.995,0.995
2020-04-09,1985,1985,1985,1985,20171,20171,20171,20171,0.995,0.995,0.995,0.995
2020-04-10,2063,2063,2063,2063,22234,22234,22234,22234,0.995,0.995,0.995,0.995
2020-04-11,2005,2005,2005,2005,24239,24239,24239,24239,0.995,0.995,0.995,0.995
2020-04-12,1745,1745,1745,1745,25984,25984,25984,25984,0.995,0.995,0.995,0.995
2020-04-13,1788,1788,1788,1788,27772,27772,27772,27772,0.995,0.995,0.995,0.995
2020-04-14,2399,2399,2399,2399,30171,30171,30171,30171,0.995,0.995,0.995,0.995
2020-04-15,2466,2466,2466,2466,32637,32637,32637,32637,0.995,0.995,0.995,0.995
2020-04-16,2088,2088,2088,2088,34725,34725,34725,34725,0.995,0.995,0.995,0.995
2020-04-17,2581,2581,2581,2581,37306,37306,37306,37306,0.995,0.995,0.995,0.995
2020-04-18,2342,2342,2342,2342,39648,39648,39648,39648,0.995,0.995,0.995,0.995
2020-04-19,1368,1368,1368,1368,41016,41016,41016,41016,0.995,0.995,0.995,0.995
2020-04-20,1713,1713,1713,1713,42729,42729,42729,42729,0.995,0.995,0.995,0.995
2020-04-21,2426,2426,2426,2426,45155,45155,45155,45155,0.995,0.995,0.995,0.995
2020-04-22,2327,2327,2327,2327,47482,47482,47482,47482,0.995,0.995,0.995,0.995
2020-04-23,2303,2303,2303,2303,49785,49785,49785,49785,0.995,0.995,0.995,0.995
2020-04-24,1763,1763,1763,1763,51548,51548,51548,51548,0.995,0.995,0.995,0.995
2020-04-25,2256,2256,2256,2256,53804,53804,53804,53804,0.995,0.995,0.995,0.995
2020-04-26,1124,1124,1124,1124,54928,54928,54928,54928,0.995,0.995,0.995,0.995
2020-04-27,1338,1338,1338,1338,56266,56266,56266,56266,0.995,0.995,0.995,0.995
2020-04-28,2134,2134,2134,2134,58400,58400,58400,58400,0.995,0.995,0.995,0.995
2020-04-29,2612,2612,2612,2612,61012,61012,61012,61012,0.995,0.995,0.995,0.995
2020-04-30,2023,2023,2023,2023,63035,63035,63035,63035,0.995,0.995,0.995,0.995
2020-05-01,2005,2005,2005,2005,65040,65040,65040,65040,0.995,0.995,0.995,0.995
2020-05-02,1486,1486,1486,1486,66526,66526,66526,66526,0.995,0.995,0.995,0.995
2020-05-03,1311,1311,1311,1311,67837,67837,67837,67837,0.995,0.995,0.995,0.995
2020-05-04,1241,1241,1241,1241,69078,69078,69078,69078,0.995,0.995,0.995,0.995
2020-05-05,2140,2140,2140,2140,71218,71218,71218,71218,0.995,0.995,0.995,0.995
2020-05-06,2391,2391,2391,2391,73609,73609,73609,73609,0.995,0.995,0.995,0.995
2020-05-07,2205,2205,2205,2205,75814,75814,75814,75814,0.995,0.995,0.995,0.995
2020-05-08,1517,1517,1517,1517,77331,77331,77331,77331,0.995,0.995,0.995,0.995
2020-05-09,1614,1614,1614,1614,78945,78945,78945,78945,0.995,0.995,0.995,0.995
2020-05-10,731,731,731,731,79676,79676,79676,79676,0.995,0.995,0.995,0.995
2020-05-11,1153,1153,1153,1153,80829,80829,80829,80829,0.995,0.995,0.995,0.995
2020-05-12,1693,1693,1693,1693,82522,82522,82522,82522,0.995,0.995,0.995,0.995
2020-05-13,NA,1437.3571428571427,1186,1758.2928571428574,NA,83959.35714285713,83708,84280.29285714285,0.995,0.995,0.995,0.995
2020-05-14,NA,1422.0714285714284,1159.1357142857144,1762.8714285714289,NA,85388.64285714287,84954.14285714286,85927.71428571429,0.995,0.995,0.995,0.995
2020-05-15,NA,1421.6428571428573,1147.4142857142856,1774.442857142857,NA,86818.78571428571,86200.65,87562.1,0.995,0.995,0.995,0.995
2020-05-16,NA,1416.7857142857142,1131.6714285714286,1789.7214285714285,NA,88245.14285714286,87411.84285714285,89233.45714285714,0.995,0.995,0.995,0.995
2020-05-17,NA,1420.7142857142858,1107.1357142857144,1823.1571428571428,NA,89677,88612.42142857141,90950.95000000001,0.995,0.995,0.995,0.995
2020-05-18,NA,1421.5714285714287,1097,1847.907142857143,NA,91108.21428571429,89784.82857142857,92696.02857142857,0.995,0.995,0.995,0.995
2020-05-19,NA,1413.7142857142858,1070.7071428571428,1906.857142857143,NA,92515.28571428571,90927.09285714285,94533.70000000001,0.995,0.995,0.995,0.995
2020-05-20,NA,1404.357142857143,1038.2714285714285,1918.0214285714287,NA,93923.64285714286,92027.7642857143,96346.68571428572,0.995,0.995,0.995,0.995
2020-05-21,NA,1384.357142857143,1001.7071428571428,1937.1785714285713,NA,95324.21428571429,93083.82142857143,98224.42142857143,0.995,0.995,0.995,0.995
2020-05-22,NA,1357.9285714285716,957.85,1929.9000000000003,NA,96698.5,94096.82857142857,100098.77142857143,0.995,0.995,0.995,0.995
2020-05-23,NA,1315.2857142857142,916.2857142857143,1946.7142857142858,NA,98036.14285714286,95042.52142857143,101966.57857142857,0.995,0.995,0.995,0.995
2020-05-24,NA,1274,867.4571428571428,1914.307142857143,NA,99311.35714285714,95941.97857142857,103823.92142857143,0.995,0.995,0.995,0.995
2020-05-25,NA,1224.357142857143,812.7,1868.9285714285718,NA,100537.92857142858,96792.39285714286,105623.04999999999,0.995,0.995,0.995,0.995
2020-05-26,NA,1157.7857142857142,748.8357142857143,1821.1571428571428,NA,101711.28571428571,97553.27142857143,107310.75,0.995,0.995,0.995,0.995
2020-05-27,NA,1087.7142857142858,692.7142857142857,1739.2214285714288,NA,102815,98301.71428571429,108985.47142857143,0.995,0.995,0.995,0.995
2020-05-28,NA,1019.4285714285714,633.8285714285714,1666.7214285714285,NA,103839.5,98955.69285714286,110576.16428571429,0.995,0.995,0.995,0.995
2020-05-29,NA,948,576.5714285714286,1591.3357142857144,NA,104807.57142857142,99549.3,112157.94285714286,0.995,0.995,0.995,0.995
2020-05-30,NA,892.0714285714286,536.1285714285714,1563.914285714286,NA,105708.42857142857,100105.67142857143,113710.82142857142,0.995,0.995,0.995,0.995
2020-05-31,NA,846.3571428571429,489.4214285714286,1532.1714285714286,NA,106556,100602.55,115219.03571428571,0.995,0.995,0.995,0.995
2020-06-01,NA,799.5,444.6714285714286,1520,NA,107350.07142857142,101082.84285714285,116606.03571428571,0.995,0.995,0.995,0.995
2020-06-02,NA,757,413.56428571428575,1501.7500000000002,NA,108123.85714285713,101536.37857142858,118114.2285714286,0.995,0.995,0.995,0.995
2020-06-03,NA,718,378.99285714285713,1520.142857142857,NA,108870.07142857142,101974.59999999999,119517.81428571428,0.995,0.995,0.995,0.995
