date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-04-17,2581,2581,2581,2581,37306,37306,37306,37306,0.946,0.946,0.946,0.947
2020-04-18,2342,2342,2342,2342,39648,39648,39648,39648,0.946,0.946,0.946,0.947
2020-04-19,1368,1368,1368,1368,41016,41016,41016,41016,0.946,0.946,0.946,0.947
2020-04-20,1713,1713,1713,1713,42729,42729,42729,42729,0.946,0.946,0.946,0.947
2020-04-21,2426,2426,2426,2426,45155,45155,45155,45155,0.946,0.946,0.946,0.947
2020-04-22,2327,2327,2327,2327,47482,47482,47482,47482,0.946,0.946,0.946,0.947
2020-04-23,2303,2303,2303,2303,49785,49785,49785,49785,0.946,0.946,0.946,0.947
2020-04-24,1763,1763,1763,1763,51548,51548,51548,51548,0.946,0.946,0.946,0.947
2020-04-25,2256,2256,2256,2256,53804,53804,53804,53804,0.946,0.946,0.946,0.947
2020-04-26,1124,1124,1124,1124,54928,54928,54928,54928,0.946,0.946,0.946,0.947
2020-04-27,1338,1338,1338,1338,56266,56266,56266,56266,0.946,0.946,0.946,0.947
2020-04-28,2134,2134,2134,2134,58400,58400,58400,58400,0.946,0.946,0.946,0.947
2020-04-29,2612,2612,2612,2612,61012,61012,61012,61012,0.946,0.946,0.946,0.947
2020-04-30,2023,2023,2023,2023,63035,63035,63035,63035,0.946,0.946,0.946,0.947
2020-05-01,2005,2005,2005,2005,65040,65040,65040,65040,0.946,0.946,0.946,0.947
2020-05-02,1486,1486,1486,1486,66526,66526,66526,66526,0.946,0.946,0.946,0.947
2020-05-03,1311,1311,1311,1311,67837,67837,67837,67837,0.946,0.946,0.946,0.947
2020-05-04,1241,1241,1241,1241,69078,69078,69078,69078,0.946,0.946,0.946,0.947
2020-05-05,2140,2140,2140,2140,71218,71218,71218,71218,0.946,0.946,0.946,0.947
2020-05-06,2391,2391,2391,2391,73609,73609,73609,73609,0.946,0.946,0.946,0.947
2020-05-07,2205,2205,2205,2205,75814,75814,75814,75814,0.946,0.946,0.946,0.947
2020-05-08,1517,1517,1517,1517,77331,77331,77331,77331,0.946,0.946,0.946,0.947
2020-05-09,1614,1614,1614,1614,78945,78945,78945,78945,0.946,0.946,0.946,0.947
2020-05-10,NA,1470.857142857143,1202.5714285714287,1806.0214285714287,NA,80415.85714285714,80147.57142857143,80751.02142857143,0.946,0.946,0.946,0.947
2020-05-11,NA,1447.6428571428573,1183,1790.857142857143,NA,81879.35714285713,81432.10714285714,82407.44285714286,0.946,0.946,0.946,0.947
2020-05-12,NA,1435.5,1156.4214285714286,1771.1714285714286,NA,83316.92857142858,82698.57142857143,84053.9,0.946,0.946,0.946,0.947
2020-05-13,NA,1421.7142857142858,1134.3999999999999,1781.1642857142856,NA,84754.42857142857,83931.98571428572,85714.00000000001,0.946,0.946,0.946,0.947
2020-05-14,NA,1416.0714285714284,1116.7142857142858,1790.3,NA,86178.71428571429,85131.96428571429,87399.82857142857,0.946,0.946,0.946,0.947
2020-05-15,NA,1415.2857142857142,1096.0928571428572,1836.8642857142859,NA,87605.92857142858,86291.7,89104.75000000001,0.946,0.946,0.946,0.947
2020-05-16,NA,1415.0714285714284,1074.2714285714285,1890.0357142857144,NA,89018,87438.04285714285,90907.35714285714,0.946,0.946,0.946,0.947
2020-05-17,NA,1424.5,1039.2785714285715,1952.6071428571431,NA,90450.71428571429,88559.82142857143,92756.05714285714,0.946,0.946,0.946,0.947
2020-05-18,NA,1431,1023.1214285714286,2007.3428571428574,NA,91881.78571428571,89650.79285714285,94699.05,0.946,0.946,0.946,0.947
2020-05-19,NA,1432.5,988.1214285714285,2086.8071428571434,NA,93319.42857142858,90689.10714285714,96715.5857142857,0.946,0.946,0.946,0.947
2020-05-20,NA,1423,956.7142857142858,2127.1571428571424,NA,94754.64285714287,91706.7642857143,98781.55714285714,0.946,0.946,0.946,0.947
2020-05-21,NA,1414.7142857142858,920.9642857142858,2200.0285714285715,NA,96165.07142857142,92681.91428571429,100856.42857142857,0.946,0.946,0.946,0.947
2020-05-22,NA,1387.857142857143,867.9928571428571,2225.285714285714,NA,97585.85714285714,93598.80714285714,103024.4857142857,0.946,0.946,0.946,0.947
2020-05-23,NA,1364.857142857143,828.3785714285714,2282.2571428571437,NA,98967.07142857142,94464.95714285714,105155.6642857143,0.946,0.946,0.946,0.947
2020-05-24,NA,1328.2142857142858,786.4071428571428,2345.071428571429,NA,100300.35714285714,95290.29999999999,107453.62142857142,0.946,0.946,0.946,0.947
2020-05-25,NA,1292.7142857142858,733.1428571428571,2344.6,NA,101603.5,96049.40000000001,109762.37142857142,0.946,0.946,0.946,0.947
2020-05-26,NA,1223,677.6857142857142,2346.7285714285717,NA,102855.14285714286,96776.59285714287,112014.37142857144,0.946,0.946,0.946,0.947
2020-05-27,NA,1167.0714285714284,623.9928571428571,2351.0285714285715,NA,104037.78571428571,97445.50714285715,114337.21428571429,0.946,0.946,0.946,0.947
2020-05-28,NA,1108.4285714285713,572.1142857142856,2399.250000000001,NA,105158.14285714287,98062.62857142858,116581.45714285715,0.946,0.946,0.946,0.947
2020-05-29,NA,1055.7142857142858,523.2785714285715,2412.5571428571434,NA,106257.71428571429,98629.4857142857,118944.67857142858,0.946,0.946,0.946,0.947
2020-05-30,NA,1009.2142857142857,485.8428571428571,2520.528571428572,NA,107304,99191.32857142857,121280.47142857144,0.946,0.946,0.946,0.947
2020-05-31,NA,979.3571428571429,447.84999999999997,2695.950000000001,NA,108366.78571428571,99710.83571428571,123937.47142857144,0.946,0.946,0.946,0.947
