date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-05-17,NA,1335.2142857142858,1094.4285714285713,1628.7428571428572,NA,90356.64285714287,89969.2357142857,90831.17857142858,1,1,1,1
2020-05-18,NA,1318.9285714285716,1071.9714285714285,1636.7142857142858,NA,91680.78571428571,91131.97857142857,92373.15000000001,1,1,1,1
2020-05-19,NA,1299.2142857142858,1039.2857142857142,1636.5785714285716,NA,92983.71428571429,92262.99285714286,93890.55714285714,1,1,1,1
2020-05-20,NA,1283.4285714285716,1014.8571428571429,1632.3,NA,94279.64285714287,93349.81428571428,95438.09285714287,1,1,1,1
2020-05-21,NA,1258.5,972.5642857142857,1625,NA,95548.5,94375.45714285715,96978.38571428572,1,1,1,1
2020-05-22,NA,1220.7142857142858,935.2785714285715,1595.3071428571432,NA,96762.64285714287,95368.5642857143,98510.6142857143,1,1,1,1
2020-05-23,NA,1184.0714285714284,899.1285714285715,1589.857142857143,NA,97956.35714285713,96316.92142857143,100028.15,1,1,1,1
2020-05-24,NA,1144,846.9785714285714,1558.442857142857,NA,99109,97198.80714285714,101492.20714285715,1,1,1,1
2020-05-25,NA,1092.4285714285716,801.8428571428572,1516.7285714285715,NA,100206.42857142858,98046.52857142859,102951.61428571428,1,1,1,1
2020-05-26,NA,1034.857142857143,745.6785714285713,1448.7214285714285,NA,101246,98825.29285714285,104323.50714285714,1,1,1,1
2020-05-27,NA,970.6428571428571,691.8142857142857,1376.464285714286,NA,102217,99543.39285714286,105678.50714285714,1,1,1,1
2020-05-28,NA,905.1428571428571,632.1428571428571,1313.3785714285718,NA,103131.78571428571,100205.55,106948.44285714286,1,1,1,1
2020-05-29,NA,839.0714285714286,578.85,1222.007142857143,NA,103972.71428571429,100824.52857142857,108161.25000000001,1,1,1,1
2020-05-30,NA,770.7857142857143,525.9928571428571,1156.007142857143,NA,104749.85714285714,101386.5,109265.09999999999,1,1,1,1
2020-05-31,NA,711.7142857142858,479.8357142857143,1064.6000000000001,NA,105475.35714285714,101907.27142857142,110292.05,1,1,1,1
2020-06-01,NA,650.0714285714286,429.5357142857143,1001.5714285714286,NA,106143.71428571429,102375.40714285713,111227.45714285715,1,1,1,1
2020-06-02,NA,588.5714285714286,381.4214285714286,907.7285714285714,NA,106722.28571428571,102780.70714285714,112067.63571428572,1,1,1,1
2020-06-03,NA,529.5,336.14285714285717,842.7214285714285,NA,107261.78571428571,103153.68571428572,112841.26428571428,1,1,1,1
2020-06-04,NA,476.1428571428571,297.1357142857143,775.1428571428571,NA,107730,103456.72857142858,113551.02142857143,1,1,1,1
2020-06-05,NA,428.07142857142856,259.85714285714283,714.0357142857144,NA,108165.64285714286,103720.32142857142,114233.05714285714,1,1,1,1
2020-06-06,NA,387.42857142857144,230.56428571428572,669.8785714285715,NA,108555.85714285714,104005.71428571429,114848.79999999999,1,1,1,1
