msa,date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,population,daily_deaths_av7
"Cincinnati, OH-KY-IN",2020-06-19,NA,4,0,16.024999999999977,NA,391,366,422,2221208,NA
"Cincinnati, OH-KY-IN",2020-06-20,NA,4,0,16,NA,396,369,428,2221208,NA
"Cincinnati, OH-KY-IN",2020-06-21,NA,4,0,15,NA,401,374,433,2221208,NA
"Cincinnati, OH-KY-IN",2020-06-22,NA,4,0,14,NA,406,377.97499999999997,439.025,2221208,NA
"Cincinnati, OH-KY-IN",2020-06-23,NA,4,0,13,NA,410,381,446,2221208,NA
"Cincinnati, OH-KY-IN",2020-06-24,NA,4,0,14,NA,415,385,450.025,2221208,NA
"Cincinnati, OH-KY-IN",2020-06-25,NA,4,0,15,NA,420,389,460,2221208,NA
"Cincinnati, OH-KY-IN",2020-06-26,NA,4,0,14,NA,424,392,466.025,2221208,NA
"Cincinnati, OH-KY-IN",2020-06-27,NA,4,0,14,NA,429,396,471,2221208,NA
"Cincinnati, OH-KY-IN",2020-06-28,NA,3,0,13,NA,433.5,399,477,2221208,NA
"Cincinnati, OH-KY-IN",2020-06-29,NA,3,0,13,NA,437,403,480,2221208,NA
"Cincinnati, OH-KY-IN",2020-06-30,NA,4,0,13,NA,441,406,484.025,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-01,NA,3,0,12,NA,445,410,487,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-02,NA,3,0,12,NA,449,412.975,491.04999999999995,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-03,NA,3,0,12,NA,453,415,499,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-04,NA,3,0,11,NA,456,419,503,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-05,NA,3,0,11,NA,460,421,506,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-06,NA,3,0,11,NA,463,425,511,2221208,NA
"Cincinnati, OH-KY-IN",2020-07-07,NA,3,0,11,NA,466,426.975,514,2221208,NA
"Cleveland-Elyria, OH",2020-03-22,1,1,1,1,1,1,1,1,2048449,NA
"Cleveland-Elyria, OH",2020-03-23,0,0,0,0,1,1,1,1,2048449,NA
"Cleveland-Elyria, OH",2020-03-24,1,1,1,1,2,2,2,2,2048449,NA
"Cleveland-Elyria, OH",2020-03-25,0,0,0,0,2,2,2,2,2048449,0.5714285714285714
"Cleveland-Elyria, OH",2020-03-26,0,0,0,0,2,2,2,2,2048449,0.5714285714285714
"Cleveland-Elyria, OH",2020-03-27,0,0,0,0,2,2,2,2,2048449,1
"Cleveland-Elyria, OH",2020-03-28,2,2,2,2,4,4,4,4,2048449,1.2857142857142856
"Cleveland-Elyria, OH",2020-03-29,1,1,1,1,5,5,5,5,2048449,1.714285714285714
"Cleveland-Elyria, OH",2020-03-30,3,3,3,3,8,8,8,8,2048449,2.2857142857142856
"Cleveland-Elyria, OH",2020-03-31,3,3,3,3,11,11,11,11,2048449,2.4285714285714284
"Cleveland-Elyria, OH",2020-04-01,3,3,3,3,14,14,14,14,2048449,2.2857142857142856
"Cleveland-Elyria, OH",2020-04-02,4,4,4,4,18,18,18,18,2048449,2.4285714285714284
"Cleveland-Elyria, OH",2020-04-03,1,1,1,1,19,19,19,19,2048449,2.2857142857142856
"Cleveland-Elyria, OH",2020-04-04,1,1,1,1,20,20,20,20,2048449,2.5714285714285707
"Cleveland-Elyria, OH",2020-04-05,2,2,2,2,22,22,22,22,2048449,3.1428571428571423
"Cleveland-Elyria, OH",2020-04-06,2,2,2,2,24,24,24,24,2048449,2.9999999999999996
"Cleveland-Elyria, OH",2020-04-07,5,5,5,5,29,29,29,29,2048449,2.8571428571428568
"Cleveland-Elyria, OH",2020-04-08,7,7,7,7,36,36,36,36,2048449,3.1428571428571423
"Cleveland-Elyria, OH",2020-04-09,3,3,3,3,39,39,39,39,2048449,3
"Cleveland-Elyria, OH",2020-04-10,0,0,0,0,39,39,39,39,2048449,3.1428571428571432
"Cleveland-Elyria, OH",2020-04-11,3,3,3,3,42,42,42,42,2048449,4.142857142857142
"Cleveland-Elyria, OH",2020-04-12,1,1,1,1,43,43,43,43,2048449,4.285714285714285
"Cleveland-Elyria, OH",2020-04-13,3,3,3,3,46,46,46,46,2048449,4.571428571428571
"Cleveland-Elyria, OH",2020-04-14,12,12,12,12,58,58,58,58,2048449,6.142857142857143
"Cleveland-Elyria, OH",2020-04-15,8,8,8,8,66,66,66,66,2048449,6.571428571428571
"Cleveland-Elyria, OH",2020-04-16,5,5,5,5,71,71,71,71,2048449,6.714285714285714
"Cleveland-Elyria, OH",2020-04-17,11,11,11,11,82,82,82,82,2048449,7.571428571428572
"Cleveland-Elyria, OH",2020-04-18,6,6,6,6,88,88,88,88,2048449,7.285714285714285
"Cleveland-Elyria, OH",2020-04-19,2,2,2,2,90,90,90,90,2048449,8.428571428571427
"Cleveland-Elyria, OH",2020-04-20,9,9,9,9,99,99,99,99,2048449,8.428571428571429
"Cleveland-Elyria, OH",2020-04-21,10,10,10,10,109,109,109,109,2048449,8.142857142857142
"Cleveland-Elyria, OH",2020-04-22,16,16,16,16,125,125,125,125,2048449,8
"Cleveland-Elyria, OH",2020-04-23,5,5,5,5,130,130,130,130,2048449,7.714285714285714
"Cleveland-Elyria, OH",2020-04-24,9,9,9,9,139,139,139,139,2048449,7.142857142857142
"Cleveland-Elyria, OH",2020-04-25,5,5,5,5,144,144,144,144,2048449,7.714285714285714
"Cleveland-Elyria, OH",2020-04-26,0,0,0,0,144,144,144,144,2048449,6
"Cleveland-Elyria, OH",2020-04-27,5,5,5,5,149,149,149,149,2048449,6.714285714285714
"Cleveland-Elyria, OH",2020-04-28,14,14,14,14,163,163,163,163,2048449,6.285714285714286
"Cleveland-Elyria, OH",2020-04-29,4,4,4,4,167,167,167,167,2048449,5.714285714285714
"Cleveland-Elyria, OH",2020-04-30,10,10,10,10,177,177,177,177,2048449,6.857142857142857
"Cleveland-Elyria, OH",2020-05-01,6,6,6,6,183,183,183,183,2048449,7
"Cleveland-Elyria, OH",2020-05-02,1,1,1,1,184,184,184,184,2048449,6.285714285714285
"Cleveland-Elyria, OH",2020-05-03,8,8,8,8,192,192,192,192,2048449,6.857142857142858
"Cleveland-Elyria, OH",2020-05-04,6,6,6,6,198,198,198,198,2048449,6.428571428571429
"Cleveland-Elyria, OH",2020-05-05,9,9,9,9,207,207,207,207,2048449,6.857142857142857
"Cleveland-Elyria, OH",2020-05-06,8,8,8,8,215,215,215,215,2048449,7
"Cleveland-Elyria, OH",2020-05-07,7,7,7,7,222,222,222,222,2048449,5.999999999999999
"Cleveland-Elyria, OH",2020-05-08,9,9,9,9,231,231,231,231,2048449,5.428571428571428
"Cleveland-Elyria, OH",2020-05-09,2,2,2,2,233,233,233,233,2048449,5.142857142857142
"Cleveland-Elyria, OH",2020-05-10,1,1,1,1,234,234,234,234,2048449,4.7142857142857135
"Cleveland-Elyria, OH",2020-05-11,2,2,2,2,236,236,236,236,2048449,5.285714285714285
"Cleveland-Elyria, OH",2020-05-12,7,7,7,7,243,243,243,243,2048449,5.285714285714286
"Cleveland-Elyria, OH",2020-05-13,5,5,5,5,248,248,248,248,2048449,5.285714285714286
"Cleveland-Elyria, OH",2020-05-14,11,11,11,11,259,259,259,259,2048449,6.571428571428571
"Cleveland-Elyria, OH",2020-05-15,9,9,9,9,268,268,268,268,2048449,6.714285714285714
"Cleveland-Elyria, OH",2020-05-16,2,2,2,2,270,270,270,270,2048449,7.285714285714286
"Cleveland-Elyria, OH",2020-05-17,10,10,10,10,280,280,280,280,2048449,7.7142857142857135
"Cleveland-Elyria, OH",2020-05-18,3,3,3,3,283,283,283,283,2048449,8.142857142857142
"Cleveland-Elyria, OH",2020-05-19,11,11,11,11,294,294,294,294,2048449,7.142857142857143
"Cleveland-Elyria, OH",2020-05-20,8,8,8,8,302,302,302,302,2048449,8
"Cleveland-Elyria, OH",2020-05-21,14,14,14,14,316,316,316,316,2048449,6.571428571428571
"Cleveland-Elyria, OH",2020-05-22,2,2,2,2,318,318,318,318,2048449,7.285714285714285
"Cleveland-Elyria, OH",2020-05-23,8,8,8,8,326,326,326,326,2048449,6.428571428571429
"Cleveland-Elyria, OH",2020-05-24,0,0,0,0,326,326,326,326,2048449,6
"Cleveland-Elyria, OH",2020-05-25,8,8,8,8,334,334,334,334,2048449,4.857142857142857
"Cleveland-Elyria, OH",2020-05-26,5,5,5,5,339,339,339,339,2048449,4.857142857142857
"Cleveland-Elyria, OH",2020-05-27,5,5,5,5,344,344,344,344,2048449,3.714285714285714
"Cleveland-Elyria, OH",2020-05-28,6,6,6,6,350,350,350,350,2048449,6.285714285714285
"Cleveland-Elyria, OH",2020-05-29,2,2,2,2,352,352,352,352,2048449,5.571428571428571
"Cleveland-Elyria, OH",2020-05-30,0,0,0,0,352,352,352,352,2048449,5.285714285714286
"Cleveland-Elyria, OH",2020-06-01,18,18,18,18,369,369,369,369,2048449,6.7142857142857135
"Cleveland-Elyria, OH",2020-06-02,3,3,3,3,372,372,372,372,2048449,6.7142857142857135
"Cleveland-Elyria, OH",2020-06-03,3,3,3,3,375,375,375,375,2048449,6.571428571428571
"Cleveland-Elyria, OH",2020-06-04,15,15,15,15,390,390,390,390,2048449,6.999999999999999
"Cleveland-Elyria, OH",2020-06-05,6,6,6,6,396,396,396,396,2048449,6.714285714285714
"Cleveland-Elyria, OH",2020-06-06,1,1,1,1,397,397,397,397,2048449,6.7142857142857135
"Cleveland-Elyria, OH",2020-06-07,3,3,3,3,400,400,400,400,2048449,NA
"Cleveland-Elyria, OH",2020-06-08,16,16,16,16,416,416,416,416,2048449,NA
"Cleveland-Elyria, OH",2020-06-09,3,3,3,3,419,419,419,419,2048449,NA
"Cleveland-Elyria, OH",2020-06-10,NA,5,0,18,NA,425,420,438,2048449,NA
"Cleveland-Elyria, OH",2020-06-11,NA,6,0,18.024999999999977,NA,432,423,449.025,2048449,NA
"Cleveland-Elyria, OH",2020-06-12,NA,6,0,19,NA,439,427,459.025,2048449,NA
"Cleveland-Elyria, OH",2020-06-13,NA,6,0,18,NA,445,430,466.025,2048449,NA
"Cleveland-Elyria, OH",2020-06-14,NA,6,0.9750000000000014,18.024999999999977,NA,452,435,476,2048449,NA
"Cleveland-Elyria, OH",2020-06-15,NA,6,0,16,NA,458,438,483,2048449,NA
"Cleveland-Elyria, OH",2020-06-16,NA,5,0,18,NA,464,442,491.025,2048449,NA
"Cleveland-Elyria, OH",2020-06-17,NA,5,0,18,NA,470,446.97499999999997,499.025,2048449,NA
"Cleveland-Elyria, OH",2020-06-18,NA,5,0,17,NA,476,449.97499999999997,507,2048449,NA
"Cleveland-Elyria, OH",2020-06-19,NA,5,0,16,NA,482,453.975,515,2048449,NA
"Cleveland-Elyria, OH",2020-06-20,NA,4,0,17,NA,487,458.975,523,2048449,NA
"Cleveland-Elyria, OH",2020-06-21,NA,5,0,15,NA,492,463,528,2048449,NA
"Cleveland-Elyria, OH",2020-06-22,NA,4,0,18,NA,498,467.97499999999997,533.025,2048449,NA
"Cleveland-Elyria, OH",2020-06-23,NA,4,0,15.024999999999977,NA,503,471,542,2048449,NA
"Cleveland-Elyria, OH",2020-06-24,NA,4,0,16,NA,508,476,547.025,2048449,NA
"Cleveland-Elyria, OH",2020-06-25,NA,4,0,15.024999999999977,NA,513,480,554,2048449,NA
"Cleveland-Elyria, OH",2020-06-26,NA,4,0,16,NA,518,484.975,558.05,2048449,NA
"Cleveland-Elyria, OH",2020-06-27,NA,4,0,13.024999999999977,NA,523,487,566,2048449,NA
"Cleveland-Elyria, OH",2020-06-28,NA,4,0,15,NA,527,490,572.025,2048449,NA
"Cleveland-Elyria, OH",2020-06-29,NA,4,0,14,NA,531.5,493.975,578,2048449,NA
"Cleveland-Elyria, OH",2020-06-30,NA,3,0,13,NA,536,496.975,582,2048449,NA
"Cleveland-Elyria, OH",2020-07-01,NA,3,0,13,NA,540,503,588.025,2048449,NA
"Cleveland-Elyria, OH",2020-07-02,NA,3,0,12,NA,543,506.95,593.025,2048449,NA
"Cleveland-Elyria, OH",2020-07-03,NA,3,0,12,NA,547,509,597.025,2048449,NA
"Cleveland-Elyria, OH",2020-07-04,NA,3,0,12,NA,551,512,603.025,2048449,NA
"Cleveland-Elyria, OH",2020-07-05,NA,3,0,12,NA,554,515,606.025,2048449,NA
"Cleveland-Elyria, OH",2020-07-06,NA,3,0,11,NA,557,518,609.025,2048449,NA
"Cleveland-Elyria, OH",2020-07-07,NA,3,0,11,NA,561,520,614,2048449,NA
"Colorado Springs, CO",2020-03-12,1,1,1,1,1,1,1,1,745791,NA
"Colorado Springs, CO",2020-03-13,1,1,1,1,2,2,2,2,745791,NA
"Colorado Springs, CO",2020-03-14,0,0,0,0,2,2,2,2,745791,NA
"Colorado Springs, CO",2020-03-15,0,0,0,0,2,2,2,2,745791,0.2857142857142857
"Colorado Springs, CO",2020-03-16,0,0,0,0,2,2,2,2,745791,0.2857142857142857
"Colorado Springs, CO",2020-03-17,0,0,0,0,2,2,2,2,745791,0.14285714285714285
"Colorado Springs, CO",2020-03-18,0,0,0,0,2,2,2,2,745791,0.14285714285714285
"Colorado Springs, CO",2020-03-19,1,1,1,1,3,3,3,3,745791,0.14285714285714285
"Colorado Springs, CO",2020-03-20,0,0,0,0,3,3,3,3,745791,0.14285714285714285
"Colorado Springs, CO",2020-03-21,0,0,0,0,3,3,3,3,745791,0.2857142857142857
"Colorado Springs, CO",2020-03-22,0,0,0,0,3,3,3,3,745791,0.5714285714285714
"Colorado Springs, CO",2020-03-23,0,0,0,0,3,3,3,3,745791,0.42857142857142855
"Colorado Springs, CO",2020-03-24,1,1,1,1,4,4,4,4,745791,0.7142857142857142
"Colorado Springs, CO",2020-03-25,2,2,2,2,6,6,6,6,745791,1.1428571428571428
"Colorado Springs, CO",2020-03-26,0,0,0,0,6,6,6,6,745791,1.2857142857142856
"Colorado Springs, CO",2020-03-27,2,2,2,2,8,8,8,8,745791,1.2857142857142856
"Colorado Springs, CO",2020-03-28,3,3,3,3,11,11,11,11,745791,1.4285714285714284
"Colorado Springs, CO",2020-03-29,1,1,1,1,12,12,12,12,745791,1.2857142857142856
"Colorado Springs, CO",2020-03-30,0,0,0,0,12,12,12,12,745791,1.5714285714285712
"Colorado Springs, CO",2020-03-31,2,2,2,2,14,14,14,14,745791,1.5714285714285714
"Colorado Springs, CO",2020-04-01,1,1,1,1,15,15,15,15,745791,1.714285714285714
"Colorado Springs, CO",2020-04-02,2,2,2,2,17,17,17,17,745791,1.9999999999999996
"Colorado Springs, CO",2020-04-03,2,2,2,2,19,19,19,19,745791,2.428571428571428
"Colorado Springs, CO",2020-04-04,4,4,4,4,23,23,23,23,745791,2.1428571428571423
"Colorado Springs, CO",2020-04-05,3,3,3,3,26,26,26,26,745791,2.2857142857142856
"Colorado Springs, CO",2020-04-06,3,3,3,3,29,29,29,29,745791,2
"Colorado Springs, CO",2020-04-07,0,0,0,0,29,29,29,29,745791,2.2857142857142856
"Colorado Springs, CO",2020-04-08,2,2,2,2,31,31,31,31,745791,2
"Colorado Springs, CO",2020-04-09,0,0,0,0,31,31,31,31,745791,1.857142857142857
"Colorado Springs, CO",2020-04-10,4,4,4,4,35,35,35,35,745791,1.714285714285714
"Colorado Springs, CO",2020-04-11,2,2,2,2,37,37,37,37,745791,2
"Colorado Springs, CO",2020-04-12,2,2,2,2,39,39,39,39,745791,1.9999999999999998
"Colorado Springs, CO",2020-04-13,2,2,2,2,41,41,41,41,745791,2.7142857142857135
"Colorado Springs, CO",2020-04-14,2,2,2,2,43,43,43,43,745791,2.285714285714285
"Colorado Springs, CO",2020-04-15,2,2,2,2,45,45,45,45,745791,1.9999999999999996
"Colorado Springs, CO",2020-04-16,5,5,5,5,50,50,50,50,745791,1.714285714285714
"Colorado Springs, CO",2020-04-17,1,1,1,1,51,51,51,51,745791,1.5714285714285712
"Colorado Springs, CO",2020-04-18,0,0,0,0,51,51,51,51,745791,1.714285714285714
"Colorado Springs, CO",2020-04-19,0,0,0,0,51,51,51,51,745791,1.5714285714285712
"Colorado Springs, CO",2020-04-20,1,1,1,1,52,52,52,52,745791,0.9999999999999998
"Colorado Springs, CO",2020-04-21,3,3,3,3,55,55,55,55,745791,3.285714285714285
"Colorado Springs, CO",2020-04-22,1,1,1,1,56,56,56,56,745791,3.285714285714285
"Colorado Springs, CO",2020-04-23,1,1,1,1,57,57,57,57,745791,3.285714285714285
"Colorado Springs, CO",2020-04-24,17,17,17,17,74,74,74,74,745791,3.285714285714285
"Colorado Springs, CO",2020-04-25,0,0,0,0,74,74,74,74,745791,2.8571428571428568
"Colorado Springs, CO",2020-04-26,0,0,0,0,74,74,74,74,745791,2.8571428571428568
"Colorado Springs, CO",2020-04-28,1,1,1,1,71,71,71,71,745791,2.8571428571428568
"Colorado Springs, CO",2020-04-29,0,0,0,0,71,71,71,71,745791,0.857142857142857
"Colorado Springs, CO",2020-04-30,1,1,1,1,72,72,72,72,745791,0.9999999999999998
"Colorado Springs, CO",2020-05-01,1,1,1,1,73,73,73,73,745791,1.1428571428571426
"Colorado Springs, CO",2020-05-02,3,3,3,3,76,76,76,76,745791,1.2857142857142856
"Colorado Springs, CO",2020-05-03,1,1,1,1,77,77,77,77,745791,1.2857142857142856
"Colorado Springs, CO",2020-05-04,1,1,1,1,78,78,78,78,745791,1.2857142857142856
"Colorado Springs, CO",2020-05-05,2,2,2,2,80,80,80,80,745791,1.1428571428571428
"Colorado Springs, CO",2020-05-07,0,0,0,0,79,79,79,79,745791,0.7142857142857142
"Colorado Springs, CO",2020-05-08,1,1,1,1,80,80,80,80,745791,0.7142857142857142
"Colorado Springs, CO",2020-05-09,0,0,0,0,80,80,80,80,745791,0.8571428571428571
"Colorado Springs, CO",2020-05-10,0,0,0,0,80,80,80,80,745791,0.5714285714285714
"Colorado Springs, CO",2020-05-11,1,1,1,1,81,81,81,81,745791,0.5714285714285714
"Colorado Springs, CO",2020-05-12,2,2,2,2,83,83,83,83,745791,0.7142857142857142
"Colorado Springs, CO",2020-05-13,0,0,0,0,83,83,83,83,745791,0.7142857142857142
"Colorado Springs, CO",2020-05-14,0,0,0,0,83,83,83,83,745791,0.7142857142857142
"Colorado Springs, CO",2020-05-15,2,2,2,2,85,85,85,85,745791,0.5714285714285714
"Colorado Springs, CO",2020-05-16,0,0,0,0,85,85,85,85,745791,0.42857142857142855
"Colorado Springs, CO",2020-05-17,0,0,0,0,85,85,85,85,745791,0.9999999999999999
"Colorado Springs, CO",2020-05-18,0,0,0,0,85,85,85,85,745791,0.9999999999999999
"Colorado Springs, CO",2020-05-19,1,1,1,1,86,86,86,86,745791,0.7142857142857142
"Colorado Springs, CO",2020-05-20,4,4,4,4,90,90,90,90,745791,0.7142857142857142
"Colorado Springs, CO",2020-05-21,0,0,0,0,90,90,90,90,745791,0.857142857142857
"Colorado Springs, CO",2020-05-22,0,0,0,0,90,90,90,90,745791,0.857142857142857
"Colorado Springs, CO",2020-05-23,0,0,0,0,90,90,90,90,745791,0.7142857142857142
"Colorado Springs, CO",2020-05-24,1,1,1,1,91,91,91,91,745791,0.14285714285714285
"Colorado Springs, CO",2020-05-25,0,0,0,0,91,91,91,91,745791,0.14285714285714285
"Colorado Springs, CO",2020-05-26,0,0,0,0,91,91,91,91,745791,0.14285714285714285
"Colorado Springs, CO",2020-05-28,0,0,0,0,90,90,90,90,745791,0.14285714285714285
"Colorado Springs, CO",2020-05-29,0,0,0,0,90,90,90,90,745791,0.14285714285714285
"Colorado Springs, CO",2020-05-30,0,0,0,0,90,90,90,90,745791,1
"Colorado Springs, CO",2020-05-31,0,0,0,0,90,90,90,90,745791,1.1428571428571428
"Colorado Springs, CO",2020-06-01,1,1,1,1,91,91,91,91,745791,1.1428571428571428
"Colorado Springs, CO",2020-06-02,6,6,6,6,97,97,97,97,745791,1.2857142857142856
"Colorado Springs, CO",2020-06-03,1,1,1,1,98,98,98,98,745791,1.2857142857142856
"Colorado Springs, CO",2020-06-04,0,0,0,0,98,98,98,98,745791,1.5714285714285712
"Colorado Springs, CO",2020-06-05,1,1,1,1,99,99,99,99,745791,1.5714285714285712
"Colorado Springs, CO",2020-06-07,0,0,0,0,98,98,98,98,745791,NA
"Colorado Springs, CO",2020-06-08,2,2,2,2,100,100,100,100,745791,NA
"Colorado Springs, CO",2020-06-09,1,1,1,1,101,101,101,101,745791,NA
"Colorado Springs, CO",2020-06-10,NA,0,0,4,NA,108,108,112,745791,NA
"Colorado Springs, CO",2020-06-11,NA,0,0,5,NA,109,108,114,745791,NA
"Colorado Springs, CO",2020-06-12,NA,0,0,5,NA,110,108,116,745791,NA
"Colorado Springs, CO",2020-06-13,NA,0,0,4,NA,110,108,118,745791,NA
"Colorado Springs, CO",2020-06-14,NA,0,0,4,NA,111,108,119,745791,NA
"Colorado Springs, CO",2020-06-15,NA,0,0,4,NA,112,108,120,745791,NA
"Colorado Springs, CO",2020-06-16,NA,0,0,4,NA,112,108,122,745791,NA
"Colorado Springs, CO",2020-06-17,NA,0,0,4,NA,113,108,122,745791,NA
"Colorado Springs, CO",2020-06-18,NA,0,0,4,NA,114,108,123,745791,NA
"Colorado Springs, CO",2020-06-19,NA,0,0,4,NA,114,108,124.02499999999998,745791,NA
"Colorado Springs, CO",2020-06-20,NA,0,0,4,NA,115,109,125,745791,NA
"Colorado Springs, CO",2020-06-21,NA,0,0,4,NA,115,109,126,745791,NA
"Colorado Springs, CO",2020-06-22,NA,0,0,4,NA,116,109,127,745791,NA
"Colorado Springs, CO",2020-06-23,NA,0,0,4,NA,116,109,128,745791,NA
"Colorado Springs, CO",2020-06-24,NA,0,0,3.0249999999999773,NA,117,109,129,745791,NA
"Colorado Springs, CO",2020-06-25,NA,0,0,4,NA,117,110,129,745791,NA
"Colorado Springs, CO",2020-06-26,NA,0,0,4,NA,118,110,130,745791,NA
"Colorado Springs, CO",2020-06-27,NA,0,0,4,NA,118,110,131,745791,NA
"Colorado Springs, CO",2020-06-28,NA,0,0,4,NA,119,110,132,745791,NA
"Colorado Springs, CO",2020-06-29,NA,0,0,3,NA,119,110.97500000000001,132,745791,NA
"Colorado Springs, CO",2020-06-30,NA,0,0,3,NA,119,111,132.02499999999998,745791,NA
"Colorado Springs, CO",2020-07-01,NA,0,0,3,NA,120,111,133.02499999999998,745791,NA
"Colorado Springs, CO",2020-07-02,NA,0,0,3,NA,120,111,134,745791,NA
"Colorado Springs, CO",2020-07-03,NA,0,0,3,NA,120,111,134.02499999999998,745791,NA
"Colorado Springs, CO",2020-07-04,NA,0,0,3,NA,121,112,135,745791,NA
"Colorado Springs, CO",2020-07-05,NA,0,0,3,NA,121,112,135,745791,NA
"Colorado Springs, CO",2020-07-06,NA,0,0,3,NA,121,112,136,745791,NA
"Colorado Springs, CO",2020-07-07,NA,0,0,3,NA,122,112,136,745791,NA
"Columbia, SC",2020-03-16,1,1,1,1,1,1,1,1,838433,NA
"Columbia, SC",2020-03-17,0,0,0,0,1,1,1,1,838433,NA
"Columbia, SC",2020-03-18,0,0,0,0,1,1,1,1,838433,NA
"Columbia, SC",2020-03-19,0,0,0,0,1,1,1,1,838433,0.14285714285714285
"Columbia, SC",2020-03-20,0,0,0,0,1,1,1,1,838433,0.14285714285714285
"Columbia, SC",2020-03-21,0,0,0,0,1,1,1,1,838433,0.14285714285714285
"Columbia, SC",2020-03-22,0,0,0,0,1,1,1,1,838433,0.14285714285714285
"Columbia, SC",2020-03-23,1,1,1,1,2,2,2,2,838433,0.14285714285714285
"Columbia, SC",2020-03-24,0,0,0,0,2,2,2,2,838433,0.42857142857142855
"Columbia, SC",2020-03-25,0,0,0,0,2,2,2,2,838433,0.5714285714285714
"Columbia, SC",2020-03-26,0,0,0,0,2,2,2,2,838433,0.5714285714285714
"Columbia, SC",2020-03-27,2,2,2,2,4,4,4,4,838433,0.42857142857142855
"Columbia, SC",2020-03-28,1,1,1,1,5,5,5,5,838433,0.5714285714285714
"Columbia, SC",2020-03-29,0,0,0,0,5,5,5,5,838433,0.7142857142857142
"Columbia, SC",2020-03-30,0,0,0,0,5,5,5,5,838433,0.7142857142857142
"Columbia, SC",2020-03-31,1,1,1,1,6,6,6,6,838433,0.7142857142857142
"Columbia, SC",2020-04-01,1,1,1,1,7,7,7,7,838433,0.9999999999999998
"Columbia, SC",2020-04-02,0,0,0,0,7,7,7,7,838433,0.9999999999999998
"Columbia, SC",2020-04-03,2,2,2,2,9,9,9,9,838433,1.1428571428571428
"Columbia, SC",2020-04-04,3,3,3,3,12,12,12,12,838433,1.2857142857142856
"Columbia, SC",2020-04-05,0,0,0,0,12,12,12,12,838433,1.1428571428571428
"Columbia, SC",2020-04-06,1,1,1,1,13,13,13,13,838433,1.8571428571428572
"Columbia, SC",2020-04-07,2,2,2,2,15,15,15,15,838433,1.5714285714285714
"Columbia, SC",2020-04-08,0,0,0,0,15,15,15,15,838433,1.2857142857142856
"Columbia, SC",2020-04-09,5,5,5,5,20,20,20,20,838433,1.2857142857142856
"Columbia, SC",2020-04-10,0,0,0,0,20,20,20,20,838433,1.1428571428571428
"Columbia, SC",2020-04-11,1,1,1,1,21,21,21,21,838433,1.4285714285714284
"Columbia, SC",2020-04-12,0,0,0,0,21,21,21,21,838433,1.857142857142857
"Columbia, SC",2020-04-13,0,0,0,0,21,21,21,21,838433,1.4285714285714284
"Columbia, SC",2020-04-14,4,4,4,4,25,25,25,25,838433,1.7142857142857142
"Columbia, SC",2020-04-15,3,3,3,3,28,28,28,28,838433,1.5714285714285714
"Columbia, SC",2020-04-16,2,2,2,2,30,30,30,30,838433,1.5714285714285714
"Columbia, SC",2020-04-17,2,2,2,2,32,32,32,32,838433,1.7142857142857142
"Columbia, SC",2020-04-18,0,0,0,0,32,32,32,32,838433,1.1428571428571428
"Columbia, SC",2020-04-19,0,0,0,0,32,32,32,32,838433,0.8571428571428571
"Columbia, SC",2020-04-20,1,1,1,1,33,33,33,33,838433,1.4285714285714284
"Columbia, SC",2020-04-21,0,0,0,0,33,33,33,33,838433,1.4285714285714284
"Columbia, SC",2020-04-22,1,1,1,1,34,34,34,34,838433,1.5714285714285712
"Columbia, SC",2020-04-23,6,6,6,6,40,40,40,40,838433,1.714285714285714
"Columbia, SC",2020-04-24,2,2,2,2,42,42,42,42,838433,1.5714285714285712
"Columbia, SC",2020-04-25,1,1,1,1,43,43,43,43,838433,1.857142857142857
"Columbia, SC",2020-04-26,1,1,1,1,44,44,44,44,838433,3.2857142857142856
"Columbia, SC",2020-04-27,0,0,0,0,44,44,44,44,838433,2.9999999999999996
"Columbia, SC",2020-04-28,2,2,2,2,46,46,46,46,838433,2.8571428571428568
"Columbia, SC",2020-04-29,11,11,11,11,57,57,57,57,838433,3.4285714285714284
"Columbia, SC",2020-04-30,4,4,4,4,61,61,61,61,838433,3.714285714285714
"Columbia, SC",2020-05-01,1,1,1,1,62,62,62,62,838433,3.999999999999999
"Columbia, SC",2020-05-02,5,5,5,5,67,67,67,67,838433,4.428571428571428
"Columbia, SC",2020-05-03,3,3,3,3,70,70,70,70,838433,3.2857142857142856
"Columbia, SC",2020-05-04,2,2,2,2,72,72,72,72,838433,3.714285714285714
"Columbia, SC",2020-05-05,5,5,5,5,77,77,77,77,838433,3.571428571428571
"Columbia, SC",2020-05-06,3,3,3,3,80,80,80,80,838433,3.5714285714285707
"Columbia, SC",2020-05-07,7,7,7,7,87,87,87,87,838433,3.1428571428571423
"Columbia, SC",2020-05-08,0,0,0,0,87,87,87,87,838433,3.8571428571428568
"Columbia, SC",2020-05-09,5,5,5,5,92,92,92,92,838433,3.4285714285714284
