date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-04-08,2078,2078,2078,2078,18186,18186,18186,18186,0.993,0.993,0.993,0.993
2020-04-09,1985,1985,1985,1985,20171,20171,20171,20171,0.993,0.993,0.993,0.993
2020-04-10,2063,2063,2063,2063,22234,22234,22234,22234,0.993,0.993,0.993,0.993
2020-04-11,2005,2005,2005,2005,24239,24239,24239,24239,0.993,0.993,0.993,0.993
2020-04-12,1745,1745,1745,1745,25984,25984,25984,25984,0.993,0.993,0.993,0.993
2020-04-13,1788,1788,1788,1788,27772,27772,27772,27772,0.993,0.993,0.993,0.993
2020-04-14,2399,2399,2399,2399,30171,30171,30171,30171,0.993,0.993,0.993,0.993
2020-04-15,2466,2466,2466,2466,32637,32637,32637,32637,0.993,0.993,0.993,0.993
2020-04-16,2088,2088,2088,2088,34725,34725,34725,34725,0.993,0.993,0.993,0.993
2020-04-17,2581,2581,2581,2581,37306,37306,37306,37306,0.993,0.993,0.993,0.993
2020-04-18,2342,2342,2342,2342,39648,39648,39648,39648,0.993,0.993,0.993,0.993
2020-04-19,1368,1368,1368,1368,41016,41016,41016,41016,0.993,0.993,0.993,0.993
2020-04-20,1713,1713,1713,1713,42729,42729,42729,42729,0.993,0.993,0.993,0.993
2020-04-21,2426,2426,2426,2426,45155,45155,45155,45155,0.993,0.993,0.993,0.993
2020-04-22,2327,2327,2327,2327,47482,47482,47482,47482,0.993,0.993,0.993,0.993
2020-04-23,2303,2303,2303,2303,49785,49785,49785,49785,0.993,0.993,0.993,0.993
2020-04-24,1763,1763,1763,1763,51548,51548,51548,51548,0.993,0.993,0.993,0.993
2020-04-25,2256,2256,2256,2256,53804,53804,53804,53804,0.993,0.993,0.993,0.993
2020-04-26,1124,1124,1124,1124,54928,54928,54928,54928,0.993,0.993,0.993,0.993
2020-04-27,1338,1338,1338,1338,56266,56266,56266,56266,0.993,0.993,0.993,0.993
2020-04-28,2134,2134,2134,2134,58400,58400,58400,58400,0.993,0.993,0.993,0.993
2020-04-29,2612,2612,2612,2612,61012,61012,61012,61012,0.993,0.993,0.993,0.993
2020-04-30,2023,2023,2023,2023,63035,63035,63035,63035,0.993,0.993,0.993,0.993
2020-05-01,2005,2005,2005,2005,65040,65040,65040,65040,0.993,0.993,0.993,0.993
2020-05-02,1486,1486,1486,1486,66526,66526,66526,66526,0.993,0.993,0.993,0.993
2020-05-03,1311,1311,1311,1311,67837,67837,67837,67837,0.993,0.993,0.993,0.993
2020-05-04,1241,1241,1241,1241,69078,69078,69078,69078,0.993,0.993,0.993,0.993
2020-05-05,2140,2140,2140,2140,71218,71218,71218,71218,0.993,0.993,0.993,0.993
2020-05-06,2391,2391,2391,2391,73609,73609,73609,73609,0.993,0.993,0.993,0.993
2020-05-07,2205,2205,2205,2205,75814,75814,75814,75814,0.993,0.993,0.993,0.993
2020-05-08,1517,1517,1517,1517,77331,77331,77331,77331,0.993,0.993,0.993,0.993
2020-05-09,1614,1614,1614,1614,78945,78945,78945,78945,0.993,0.993,0.993,0.993
2020-05-10,731,731,731,731,79676,79676,79676,79676,0.993,0.993,0.993,0.993
2020-05-11,NA,1381.4285714285713,1133.857142857143,1690.8714285714289,NA,81057.42857142857,80809.85714285714,81366.87142857144,0.993,0.993,0.993,0.993
2020-05-12,NA,1356.2857142857142,1094.4142857142858,1682.0142857142857,NA,82421.78571428571,81995.27142857142,82932.29999999999,0.993,0.993,0.993,0.993
2020-05-13,NA,1330.7142857142858,1072.142857142857,1674.0357142857144,NA,83754.57142857143,83164.67857142858,84480.86428571428,0.993,0.993,0.993,0.993
2020-05-14,NA,1306.7142857142858,1033.4214285714286,1669.007142857143,NA,85072.35714285713,84290.4,86033.72857142858,0.993,0.993,0.993,0.993
2020-05-15,NA,1294.7142857142858,1011.9928571428571,1667.2857142857144,NA,86374.5,85375.5142857143,87589.05714285714,0.993,0.993,0.993,0.993
2020-05-16,NA,1286.142857142857,982.5714285714286,1685.8928571428573,NA,87661.71428571429,86445.17857142857,89184.30714285713,0.993,0.993,0.993,0.993
2020-05-17,NA,1274,950.5714285714286,1713.7857142857147,NA,88938.35714285713,87462.24999999999,90778.22857142857,0.993,0.993,0.993,0.993
2020-05-18,NA,1263.7142857142858,920.2785714285715,1753.607142857143,NA,90221.5,88434.8,92498.75714285715,0.993,0.993,0.993,0.993
2020-05-19,NA,1245.3571428571427,878.5642857142857,1774.857142857143,NA,91466.35714285713,89387.72142857143,94184.00714285715,0.993,0.993,0.993,0.993
2020-05-20,NA,1226.0714285714284,840.5285714285714,1808.1499999999999,NA,92705.5,90275.36428571428,95953.36428571428,0.993,0.993,0.993,0.993
2020-05-21,NA,1201.357142857143,805.5642857142857,1829.2142857142858,NA,93914.21428571429,91129.77142857143,97719.09285714285,0.993,0.993,0.993,0.993
2020-05-22,NA,1163.857142857143,756.4214285714286,1830.8785714285716,NA,95081.42857142858,91952.83571428571,99436.62857142858,0.993,0.993,0.993,0.993
2020-05-23,NA,1121.7857142857142,704.9928571428572,1829.2571428571432,NA,96201.42857142858,92677.12142857144,101192.67142857143,0.993,0.993,0.993,0.993
2020-05-24,NA,1080.0714285714284,660.7071428571429,1787.7214285714285,NA,97305.85714285713,93375.22142857143,102984.5142857143,0.993,0.993,0.993,0.993
2020-05-25,NA,1030.5714285714284,611,1776.4285714285722,NA,98326.85714285714,94031.37142857142,104651.85,0.993,0.993,0.993,0.993
2020-05-26,NA,968.5,561.2785714285715,1729.0214285714287,NA,99321.78571428571,94617.84285714287,106378.4857142857,0.993,0.993,0.993,0.993
2020-05-27,NA,906.1428571428571,505.2785714285714,1675.0285714285715,NA,100240.64285714286,95111.55714285716,107955.36428571428,0.993,0.993,0.993,0.993
2020-05-28,NA,844.4285714285714,462.7142857142857,1643.5428571428577,NA,101106.5,95602.92857142857,109542.66428571427,0.993,0.993,0.993,0.993
2020-05-29,NA,788.2142857142858,415.84999999999997,1595.4785714285715,NA,101913.78571428571,96046.02142857142,111059.28571428572,0.993,0.993,0.993,0.993
2020-05-30,NA,746.9285714285714,374.70000000000005,1573.7357142857145,NA,102691,96441.11428571428,112466.00714285715,0.993,0.993,0.993,0.993
2020-05-31,NA,704.5714285714286,340.27142857142854,1632.0071428571432,NA,103399,96834.22142857143,114032.87857142858,0.993,0.993,0.993,0.993
2020-06-01,NA,670.3571428571429,311.38571428571424,1693.8785714285716,NA,104096.71428571429,97192.08571428571,115554.57857142857,0.993,0.993,0.993,0.993
