msa,date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,population,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
"Abilene, TX",2020-04-04,1,0,1,1,1,1,1,1,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-05,0,0,0,0,1,1,1,1,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-06,0,0,0,0,1,1,1,1,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-07,0,0,0,0,1,1,1,1,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-08,0,0,0,0,1,1,1,1,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-09,0,0,0,0,1,1,1,1,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-10,0,0,0,0,1,1,1,1,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-11,0,0,0,0,1,1,1,1,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-12,0,0,0,0,1,1,1,1,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-13,0,0,0,0,1,1,1,1,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-14,0,0,0,0,1,1,1,1,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-15,1,0,1,1,2,2,2,2,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-16,0,0,0,0,2,2,2,2,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-17,0,0,0,0,2,2,2,2,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-18,0,0,0,0,2,2,2,2,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-19,0,0,0,0,2,2,2,2,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-20,0,0,0,0,2,2,2,2,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-21,1,0,1,1,3,3,3,3,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-23,1,0,1,1,3,4,4,4,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-24,0,0,0,0,3,4,4,4,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-25,0,0,0,0,3,4,4,4,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-26,0,0,0,0,3,4,4,4,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-27,0,0,0,0,3,4,4,4,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-28,0,0,0,0,3,4,4,4,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-29,2,0,2,2,5,6,6,6,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-04-30,0,0,0,0,5,6,6,6,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-01,0,0,0,0,5,6,6,6,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-02,0,0,0,0,5,6,6,6,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-03,0,0,0,0,5,6,6,6,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-04,NA,0,0,1.4285714285714286,NA,6,6,7.428571428571429,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-05,NA,0,0,1.4285714285714286,NA,6.285714285714286,6,8.142857142857142,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-06,NA,0,0,1.4285714285714286,NA,6.714285714285714,6,9,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-07,NA,0,0,1.4285714285714286,NA,7,6,9.857142857142858,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-08,NA,0,0,1.4285714285714286,NA,7.285714285714286,6,10.714285714285714,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-09,NA,0,0,1.7142857142857144,NA,7.714285714285714,6,11.714285714285714,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-10,NA,0,0,1.7142857142857144,NA,8,6,12.571428571428571,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-11,NA,0.2857142857142857,0,1.7214285714285325,NA,8.428571428571429,6.285714285714286,13.721428571428532,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-12,NA,0.2857142857142857,0,2.142857142857143,NA,8.857142857142858,6.285714285714286,15.142857142857142,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-13,NA,0.2857142857142857,0,2.142857142857143,NA,9.285714285714286,6.571428571428571,16.571428571428573,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-14,NA,0.2857142857142857,0,2.2857142857142856,NA,9.714285714285714,6.571428571428571,18.142857142857142,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-15,NA,0.2857142857142857,0,2.571428571428571,NA,10.285714285714286,6.714285714285714,20,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-16,NA,0.2857142857142857,0,2.857142857142857,NA,10.857142857142858,6.857142857142857,21.857142857142858,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-17,NA,0.5714285714285714,0,3.142857142857143,NA,11.428571428571429,7,24.292857142857102,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-18,NA,0.7142857142857143,0,3.7142857142857144,NA,12.142857142857142,7.27857142857143,27,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-19,NA,0.7142857142857143,0,3.857142857142857,NA,12.857142857142858,7.285714285714286,30,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-20,NA,0.7142857142857143,0,4.571428571428571,NA,13.857142857142858,7.571428571428571,33.42857142857143,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-21,NA,0.7142857142857143,0,5.285714285714286,NA,14.571428571428571,7.714285714285714,38,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-22,NA,0.7142857142857143,0,6,NA,15.571428571428571,8,43.2928571428571,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-23,NA,0.8571428571428571,0,7.285714285714286,NA,16.714285714285715,8.142857142857142,48.86428571428568,172060,0.353,0.3847,0.4067,0.467
"Abilene, TX",2020-05-24,NA,1,0,8.428571428571429,NA,18,8.285714285714286,56.42857142857143,172060,0.353,0.3847,0.4067,0.467
