date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-04-29,2612,2612,2612,2612,61012,61012,61012,61012,0.624,0.624,0.624,0.624
2020-04-30,2023,2023,2023,2023,63035,63035,63035,63035,0.624,0.624,0.624,0.624
2020-05-01,2005,2005,2005,2005,65040,65040,65040,65040,0.624,0.624,0.624,0.624
2020-05-02,1486,1486,1486,1486,66526,66526,66526,66526,0.624,0.624,0.624,0.624
2020-05-03,1311,1311,1311,1311,67837,67837,67837,67837,0.624,0.624,0.624,0.624
2020-05-04,1241,1241,1241,1241,69078,69078,69078,69078,0.624,0.624,0.624,0.624
2020-05-05,2140,2140,2140,2140,71218,71218,71218,71218,0.624,0.624,0.624,0.624
2020-05-06,2367,2367,2367,2367,73585,73585,73585,73585,0.624,0.624,0.624,0.624
2020-05-07,NA,1621.9285714285716,1324.9642857142858,2006.007142857143,NA,75206.92857142858,74909.96428571428,75591.00714285714,0.624,0.624,0.624,0.624
2020-05-08,NA,1572.857142857143,1284.2714285714285,1965.4714285714288,NA,76793,76307.85714285714,77404.22857142857,0.624,0.624,0.624,0.624
2020-05-09,NA,1551.7142857142858,1258.7071428571428,1931.1857142857143,NA,78353.14285714286,77675.69285714286,79191.72142857143,0.624,0.624,0.624,0.624
2020-05-10,NA,1538.857142857143,1233.5714285714287,1924.8000000000004,NA,79891.07142857142,79027.07142857142,80965.87142857142,0.624,0.624,0.624,0.624
2020-05-11,NA,1534.4285714285716,1212.8285714285714,1947.1499999999999,NA,81436.57142857142,80343.7,82781.36428571428,0.624,0.624,0.624,0.624
2020-05-12,NA,1533.6428571428573,1202.4142857142856,1989.435714285714,NA,82989.57142857143,81631.53571428571,84625.44285714284,0.624,0.624,0.624,0.624
2020-05-13,NA,1543.0714285714284,1187.142857142857,2045.3000000000002,NA,84542.07142857142,82925.40714285713,86545.79285714286,0.624,0.624,0.624,0.624
2020-05-14,NA,1556.5,1171.9857142857143,2100.778571428572,NA,86109.21428571429,84182.62142857142,88564.72857142857,0.624,0.624,0.624,0.624
2020-05-15,NA,1590.7857142857142,1156.707142857143,2196.607142857143,NA,87714.57142857142,85429.48571428572,90639.15714285715,0.624,0.624,0.624,0.624
2020-05-16,NA,1622.4285714285713,1144.9714285714285,2303.442857142857,NA,89339.42857142858,86630.42142857143,92832.30714285713,0.624,0.624,0.624,0.624
2020-05-17,NA,1672.0714285714287,1136.2571428571428,2475.9214285714284,NA,91023.14285714286,87892.76428571428,95207.42857142857,0.624,0.624,0.624,0.624
2020-05-18,NA,1727.3571428571427,1123.9928571428572,2686.0285714285715,NA,92756.5,89076.2,97739.36428571428,0.624,0.624,0.624,0.624
2020-05-19,NA,1783.7142857142858,1116.9857142857143,2889.9928571428577,NA,94542.07142857142,90237.67857142858,100524.44999999998,0.624,0.624,0.624,0.624
2020-05-20,NA,1827,1096.5642857142857,3103.421428571429,NA,96380.42857142858,91419.26428571428,103561.34285714287,0.624,0.624,0.624,0.624
2020-05-21,NA,1870.7857142857142,1088.1214285714286,3382.4857142857145,NA,98250.35714285713,92587.80714285716,106762.32857142856,0.624,0.624,0.624,0.624
2020-05-22,NA,1917.7142857142858,1053.7928571428572,3709,NA,100174.21428571429,93666.36428571428,110334.62857142856,0.624,0.624,0.624,0.624
2020-05-23,NA,1954.4285714285716,1024.6857142857143,4018.792857142858,NA,102169,94745.25714285712,114184.47142857143,0.624,0.624,0.624,0.624
2020-05-24,NA,2015.142857142857,1007.7071428571428,4503.842857142859,NA,104241.71428571429,95788.59285714285,118575.69285714286,0.624,0.624,0.624,0.624
2020-05-25,NA,2064.4285714285716,975.1428571428571,5063.128571428572,NA,106292.21428571429,96863.7,123403.80714285714,0.624,0.624,0.624,0.624
2020-05-26,NA,2105.214285714286,927.6714285714287,5516.528571428572,NA,108457.78571428571,97822.90714285715,128794.67857142858,0.624,0.624,0.624,0.624
2020-05-27,NA,2114.5714285714284,882.1714285714286,6485.52142857143,NA,110645.92857142858,98801.65714285715,135077.1142857143,0.624,0.624,0.624,0.624
2020-05-28,NA,2154.5,862.9857142857143,7387.378571428577,NA,112888.85714285714,99745.47142857144,142662.93571428573,0.624,0.624,0.624,0.624
