date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-04-18,1842,1842,1842,1842,34627,34627,34627,34627,0.951,0.951,0.951,0.951
2020-04-19,1402,1402,1402,1402,36029,36029,36029,36029,0.951,0.951,0.951,0.951
2020-04-20,1685,1685,1685,1685,37714,37714,37714,37714,0.951,0.951,0.951,0.951
2020-04-21,2520,2520,2520,2520,40234,40234,40234,40234,0.951,0.951,0.951,0.951
2020-04-22,NA,1918.857142857143,1526.2857142857142,2431.878571428571,NA,42152.857142857145,41760.28571428572,42665.87857142857,0.951,0.951,0.951,0.951
2020-04-23,NA,1868.142857142857,1479.707142857143,2392.471428571428,NA,44035.07142857143,43363.83571428571,44885.16428571429,0.951,0.951,0.951,0.951
2020-04-24,NA,1803.142857142857,1424.1357142857144,2345,NA,45862,44889.135714285716,47067.47142857143,0.951,0.951,0.951,0.951
2020-04-25,NA,1745.4285714285713,1349.142857142857,2321.0071428571428,NA,47621.07142857143,46339.69285714286,49228.457142857136,0.951,0.951,0.951,0.951
2020-04-26,NA,1681.9285714285716,1265.4214285714286,2286.15,NA,49316.357142857145,47687.13571428571,51412.77142857143,0.951,0.951,0.951,0.951
2020-04-27,NA,1617.3571428571427,1183.8428571428572,2253.6285714285705,NA,50935.5,48941.107142857145,53555.042857142864,0.951,0.951,0.951,0.951
2020-04-28,NA,1546.5,1092.707142857143,2221.4571428571426,NA,52486.21428571429,50097.707142857136,55674.578571428574,0.951,0.951,0.951,0.951
2020-04-29,NA,1467.0714285714284,1006.2785714285715,2203.157142857143,NA,53956.071428571435,51161.27142857143,57806.02857142857,0.951,0.951,0.951,0.951
2020-04-30,NA,1385.5,912.85,2163.742857142857,NA,55366.5,52113.27142857143,59896.99285714285,0.951,0.951,0.951,0.951
2020-05-01,NA,1309.0714285714284,821.4285714285714,2129.578571428571,NA,56684.21428571429,52977.299999999996,61979.77142857143,0.951,0.951,0.951,0.951
2020-05-02,NA,1231.142857142857,738.9928571428571,2116.4642857142853,NA,57917.71428571429,53766.79285714286,63994.421428571426,0.951,0.951,0.951,0.951
2020-05-03,NA,1156.6428571428573,653.4214285714286,2110.557142857141,NA,59096.57142857143,54462.135714285716,66073.82142857143,0.951,0.951,0.951,0.951
2020-05-04,NA,1082.4285714285713,585.5714285714286,2098.7357142857118,NA,60183.5,55084.81428571428,68074.47142857141,0.951,0.951,0.951,0.951
2020-05-05,NA,1004.5,511.41428571428577,2090.4357142857143,NA,61194.5,55637.83571428571,70112.46428571429,0.951,0.951,0.951,0.951
2020-05-06,NA,931.1428571428571,441.99285714285713,2085.8571428571427,NA,62143.07142857143,56101.99285714285,72125.19285714286,0.951,0.951,0.951,0.951
2020-05-07,NA,869.4285714285714,384.42857142857144,2104.442857142857,NA,63021.071428571435,56509.514285714286,74163.75714285715,0.951,0.951,0.951,0.951
2020-05-08,NA,805.2857142857142,333.1357142857143,2096.4857142857136,NA,63838.071428571435,56896.95,76186.79999999999,0.951,0.951,0.951,0.951
2020-05-09,NA,749.2857142857143,292.5642857142857,2117.264285714284,NA,64596.92857142857,57217.62857142857,78190.70714285714,0.951,0.951,0.951,0.951
2020-05-10,NA,695.2142857142857,254.70714285714288,2183.4357142857143,NA,65314.21428571429,57498.42142857143,80206.63571428572,0.951,0.951,0.951,0.951
2020-05-11,NA,657.5714285714286,220.27142857142857,2236.3571428571418,NA,65984.35714285713,57739.12857142857,82274.87142857142,0.951,0.951,0.951,0.951
2020-05-12,NA,617,190.71428571428572,2285.964285714282,NA,66618.28571428571,57982.47857142857,84537.59285714285,0.951,0.951,0.951,0.951
2020-05-13,NA,573.9285714285714,165.85714285714286,2372.0499999999975,NA,67211.57142857142,58173.92857142857,86833.37857142856,0.951,0.951,0.951,0.951
