msa,date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,population,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
"Abilene, TX",2020-04-04,1,0,1,1,1,1,1,1,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-05,0,0,0,0,1,1,1,1,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-06,0,0,0,0,1,1,1,1,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-07,0,0,0,0,1,1,1,1,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-08,0,0,0,0,1,1,1,1,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-09,0,0,0,0,1,1,1,1,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-10,0,0,0,0,1,1,1,1,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-11,0,0,0,0,1,1,1,1,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-12,0,0,0,0,1,1,1,1,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-13,0,0,0,0,1,1,1,1,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-14,0,0,0,0,1,1,1,1,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-15,0,0,0,0,1,1,1,1,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-16,1,0,1,1,2,2,2,2,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-17,0,0,0,0,2,2,2,2,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-18,0,0,0,0,2,2,2,2,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-19,0,0,0,0,2,2,2,2,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-20,0,0,0,0,2,2,2,2,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-21,1,0,1,1,3,3,3,3,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-22,0,0,0,0,3,3,3,3,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-23,0,0,0,0,3,3,3,3,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-24,0,0,0,0,3,3,3,3,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-25,0,0,0,0,3,3,3,3,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-26,0,0,0,0,3,3,3,3,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-27,0,0,0,0,3,3,3,3,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-28,0,0,0,0,3,3,3,3,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-29,0,0,0,0,3,3,3,3,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-04-30,2,0,2,2,5,5,5,5,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-01,0,0,0,0,5,5,5,5,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-02,0,0,0,0,5,5,5,5,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-03,0,0,0,0,5,5,5,5,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-04,0,0,0,0,5,5,5,5,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-05,0,0,0,0,5,5,5,5,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-06,1,0,1,1,6,6,6,6,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-07,1,0,1,1,7,7,7,7,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-08,0,0,0,0,7,7,7,7,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-09,0,0,0,0,7,7,7,7,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-10,0,0,0,0,7,7,7,7,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-11,0,0,0,0,7,7,7,7,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-12,0,0,0,0,7,7,7,7,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-13,0,0,0,0,7,7,7,7,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-14,0,0,0,0,7,7,7,7,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-15,0,0,0,0,7,7,7,7,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-16,0,0,0,0,7,7,7,7,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-17,0,0,0,0,7,7,7,7,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-18,0,0,0,0,7,7,7,7,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-19,0,0,0,0,7,7,7,7,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-20,0,0,0,0,7,7,7,7,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-21,0,0,0,0,7,7,7,7,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-22,NA,0,NA,NA,NA,7,7,7,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-23,NA,0,0,1,NA,7,7,8,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-24,NA,0,0,1,NA,7,7,8.571428571428571,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-25,NA,0,0,1.2892857142856622,NA,7,7,9.142857142857142,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-26,NA,0,0,1,NA,7.285714285714286,7,9.428571428571429,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-27,NA,0,0,1,NA,7.714285714285714,7,10,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-28,NA,0,0,1,NA,7.714285714285714,7,10.428571428571429,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-29,NA,0,0,1,NA,7.714285714285714,7,10.857142857142858,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-30,NA,0,0,1.4285714285714286,NA,7.714285714285714,7,11.285714285714286,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-05-31,NA,0,0,1.4285714285714286,NA,8,7,11.571428571428571,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-06-01,NA,0,0,1.4285714285714286,NA,8,7,12.142857142857142,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-06-02,NA,0,0,1.4285714285714286,NA,8.428571428571429,7,12.571428571428571,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-06-03,NA,0,0,1.4285714285714286,NA,8.428571428571429,7,13.142857142857142,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-06-04,NA,0,0,1.4285714285714286,NA,8.428571428571429,7,13.571428571428571,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-06-05,NA,0,0,1.4285714285714286,NA,8.714285714285714,7,14,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-06-06,NA,0,0,1.4285714285714286,NA,8.714285714285714,7,14.571428571428571,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-06-07,NA,0,0,1.4285714285714286,NA,9,7,15.142857142857142,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-06-08,NA,0,0,1.4285714285714286,NA,9.142857142857142,7,15.714285714285714,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-06-09,NA,0,0,1.4285714285714286,NA,9.285714285714286,7,16.28928571428566,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-06-10,NA,0,0,1.4285714285714286,NA,9.428571428571429,7,17,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-06-11,NA,0,0,1.4285714285714286,NA,9.428571428571429,7,17.714285714285715,172060,0.9075,0.9303,0.9423,0.9618
"Abilene, TX",2020-06-12,NA,0,0,1.4285714285714286,NA,9.714285714285714,7,18.285714285714285,172060,0.9075,0.9303,0.9423,0.9618
"Akron, OH",2020-03-27,1,0.5714285714285714,1,1,1,1,1,1,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-03-28,3,0.7142857142857143,3,3,4,4,4,4,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-03-29,1,0.7142857142857143,1,1,5,5,5,5,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-03-30,1,0.7142857142857143,1,1,6,6,6,6,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-03-31,0,0.8571428571428571,0,0,6,6,6,6,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-01,2,1,2,2,8,8,8,8,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-02,1,1,1,1,9,9,9,9,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-03,1,1.1428571428571428,1,1,10,10,10,10,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-04,0,1.2857142857142856,0,0,10,10,10,10,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-05,3,1,3,3,13,13,13,13,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-06,2,1.1428571428571428,2,2,15,15,15,15,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-07,4,1.7142857142857144,4,4,19,19,19,19,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-08,1,1.7142857142857144,1,1,20,20,20,20,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-09,6,2,6,6,26,26,26,26,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-10,0,2.142857142857143,0,0,26,26,26,26,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-11,2,2.142857142857143,2,2,28,28,28,28,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-12,1,1.5714285714285714,1,1,29,29,29,29,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-13,3,1.5714285714285714,3,3,32,32,32,32,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-14,3,2.571428571428571,3,3,35,35,35,35,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-15,2,2.7142857142857144,2,2,37,37,37,37,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-16,3,2.8571428571428568,3,3,40,40,40,40,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-17,1,3,1,1,41,41,41,41,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-18,3,3.142857142857143,3,3,44,44,44,44,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-19,1,2,1,1,45,45,45,45,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-20,3,2,3,3,48,48,48,48,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-21,10,3.428571428571429,10,10,58,58,58,58,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-22,3,3.571428571428571,3,3,61,61,61,61,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-23,2,3.5714285714285716,2,2,63,63,63,63,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-24,3,3.8571428571428568,3,3,66,66,66,66,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-25,0,3.8571428571428568,0,0,66,66,66,66,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-26,3,2.142857142857143,3,3,69,69,69,69,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-27,3,2.142857142857143,3,3,72,72,72,72,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-28,6,4,6,6,78,78,78,78,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-29,10,4,10,10,88,88,88,88,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-04-30,1,4.142857142857142,1,1,89,89,89,89,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-05-01,1,4.142857142857143,1,1,90,90,90,90,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-05-02,8,4.285714285714286,8,8,98,98,98,98,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-05-03,1,2.142857142857143,1,1,99,99,99,99,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-05-04,1,2.2857142857142856,1,1,100,100,100,100,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-05-05,9,4.285714285714286,9,9,109,109,109,109,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-05-06,7,4.285714285714286,7,7,116,116,116,116,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-05-07,3,4.428571428571429,3,3,119,119,119,119,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-05-08,1,4.428571428571429,1,1,120,120,120,120,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-05-09,4,4.428571428571429,4,4,124,124,124,124,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-05-10,0,2.2857142857142856,0,0,124,124,124,124,703479,0.9,0.9427,0.957,0.9747
"Akron, OH",2020-05-11,0,2.2857142857142856,0,0,124,124,124,124,703479,0.9,0.9427,0.957,0.9747
